mlb_player_id,full_name,milb_age,milb_level,milb_season,milb_pa,milb_ab,milb_h,milb_2b,milb_3b,milb_hr,milb_bb,milb_so,milb_sb,mlb_age,mlb_season,mlb_pa,mlb_ab,mlb_h,mlb_2b,mlb_3b,mlb_hr,mlb_bb,mlb_so,mlb_sb,milb_avg,milb_obp,milb_slg,milb_ops,milb_iso,milb_bb_rate,milb_k_rate,mlb_avg,mlb_obp,mlb_slg,mlb_ops,mlb_iso,mlb_bb_rate,mlb_k_rate,age_gap
542208,Carlos Pérez,32,AAA,2022,522,456,116,28,1,31,54,100,0.0,33,2023,189,168,38,4,0,6,13,40,0,0.2543859649122807,0.32567049808429116,0.5241228070175439,0.849793305101835,0.26973684210526316,0.10344827586206896,0.19157088122605365,0.2261904761904762,0.2698412698412698,0.35714285714285715,0.626984126984127,0.13095238095238096,0.06878306878306878,0.21164021164021163,1
542255,Ender Inciarte,31,AAA,2021,90,81,21,5,0,0,7,17,0.0,31,2021,89,79,17,2,0,2,7,22,1,0.25925925925925924,0.3111111111111111,0.32098765432098764,0.6320987654320988,0.06172839506172839,0.07777777777777778,0.18888888888888888,0.21518987341772153,0.2696629213483146,0.31645569620253167,0.5861186175508463,0.10126582278481014,0.07865168539325842,0.24719101123595505,0
542340,Jonathan Villar,31,AAA,2022,155,145,41,9,2,6,10,34,10.0,31,2022,220,202,42,6,2,3,15,59,7,0.2827586206896552,0.32903225806451614,0.496551724137931,0.8255839822024471,0.21379310344827585,0.06451612903225806,0.21935483870967742,0.2079207920792079,0.2590909090909091,0.30198019801980197,0.5610711071107111,0.09405940594059406,0.06818181818181818,0.2681818181818182,0
542364,Rafael Ortega,30,AAA,2021,74,66,17,4,0,4,8,13,0.0,30,2021,330,296,86,14,2,11,30,70,12,0.25757575757575757,0.33783783783783783,0.5,0.8378378378378378,0.24242424242424243,0.10810810810810811,0.17567567567567569,0.2905405405405405,0.3515151515151515,0.46283783783783783,0.8143529893529893,0.1722972972972973,0.09090909090909091,0.21212121212121213,0
542364,Rafael Ortega,30,AAA,2021,74,66,17,4,0,4,8,13,0.0,31,2022,371,316,76,14,1,7,44,74,12,0.25757575757575757,0.33783783783783783,0.5,0.8378378378378378,0.24242424242424243,0.10810810810810811,0.17567567567567569,0.24050632911392406,0.32345013477088946,0.3575949367088608,0.6810450714797502,0.11708860759493672,0.11859838274932614,0.19946091644204852,1
542364,Rafael Ortega,30,AAA,2021,74,66,17,4,0,4,8,13,0.0,32,2023,136,114,25,3,0,1,20,33,6,0.25757575757575757,0.33783783783783783,0.5,0.8378378378378378,0.24242424242424243,0.10810810810810811,0.17567567567567569,0.21929824561403508,0.33088235294117646,0.2719298245614035,0.60281217750258,0.052631578947368446,0.14705882352941177,0.2426470588235294,2
542364,Rafael Ortega,32,AAA,2023,339,281,64,18,0,9,54,57,14.0,32,2023,136,114,25,3,0,1,20,33,6,0.2277580071174377,0.3480825958702065,0.3879003558718861,0.7359829517420926,0.16014234875444838,0.1592920353982301,0.168141592920354,0.21929824561403508,0.33088235294117646,0.2719298245614035,0.60281217750258,0.052631578947368446,0.14705882352941177,0.2426470588235294,0
543829,Dee Strange-Gordon,33,AAA,2021,245,232,57,11,1,5,11,35,0.0,34,2022,59,59,18,1,1,0,0,8,3,0.24568965517241378,0.27755102040816326,0.36637931034482757,0.6439303307529909,0.12068965517241378,0.044897959183673466,0.14285714285714285,0.3050847457627119,0.3050847457627119,0.3559322033898305,0.6610169491525424,0.05084745762711862,0.0,0.13559322033898305,1
545121,Ildemaro Vargas,30,AAA,2021,268,249,79,22,0,10,16,27,0.0,30,2021,83,77,12,3,1,0,6,17,1,0.3172690763052209,0.35447761194029853,0.5261044176706827,0.8805820296109812,0.20883534136546184,0.05970149253731343,0.10074626865671642,0.15584415584415584,0.21686746987951808,0.22077922077922077,0.43764669065873885,0.06493506493506493,0.07228915662650602,0.20481927710843373,0
545121,Ildemaro Vargas,30,AAA,2021,268,249,79,22,0,10,16,27,0.0,31,2022,222,209,55,13,1,4,8,23,3,0.3172690763052209,0.35447761194029853,0.5261044176706827,0.8805820296109812,0.20883534136546184,0.05970149253731343,0.10074626865671642,0.2631578947368421,0.28378378378378377,0.3923444976076555,0.6761282813914393,0.1291866028708134,0.036036036036036036,0.1036036036036036,1
545121,Ildemaro Vargas,30,AAA,2021,268,249,79,22,0,10,16,27,0.0,32,2023,286,262,66,13,2,4,19,20,1,0.3172690763052209,0.35447761194029853,0.5261044176706827,0.8805820296109812,0.20883534136546184,0.05970149253731343,0.10074626865671642,0.25190839694656486,0.2972027972027972,0.36259541984732824,0.6597982170501254,0.11068702290076338,0.06643356643356643,0.06993006993006994,2
545121,Ildemaro Vargas,30,AAA,2021,268,249,79,22,0,10,16,27,0.0,33,2024,303,272,67,16,0,1,19,31,9,0.3172690763052209,0.35447761194029853,0.5261044176706827,0.8805820296109812,0.20883534136546184,0.05970149253731343,0.10074626865671642,0.24632352941176472,0.2838283828382838,0.3161764705882353,0.6000048534265191,0.06985294117647056,0.0627062706270627,0.10231023102310231,3
545121,Ildemaro Vargas,30,AAA,2021,268,249,79,22,0,10,16,27,0.0,34,2025,121,115,31,2,1,3,2,15,0,0.3172690763052209,0.35447761194029853,0.5261044176706827,0.8805820296109812,0.20883534136546184,0.05970149253731343,0.10074626865671642,0.26956521739130435,0.2727272727272727,0.3826086956521739,0.6553359683794466,0.11304347826086958,0.01652892561983471,0.12396694214876033,4
545121,Ildemaro Vargas,31,AAA,2022,309,278,68,14,4,3,27,37,3.0,31,2022,222,209,55,13,1,4,8,23,3,0.2446043165467626,0.3074433656957929,0.35611510791366907,0.663558473609462,0.11151079136690648,0.08737864077669903,0.11974110032362459,0.2631578947368421,0.28378378378378377,0.3923444976076555,0.6761282813914393,0.1291866028708134,0.036036036036036036,0.1036036036036036,0
545121,Ildemaro Vargas,31,AAA,2022,309,278,68,14,4,3,27,37,3.0,32,2023,286,262,66,13,2,4,19,20,1,0.2446043165467626,0.3074433656957929,0.35611510791366907,0.663558473609462,0.11151079136690648,0.08737864077669903,0.11974110032362459,0.25190839694656486,0.2972027972027972,0.36259541984732824,0.6597982170501254,0.11068702290076338,0.06643356643356643,0.06993006993006994,1
545121,Ildemaro Vargas,31,AAA,2022,309,278,68,14,4,3,27,37,3.0,33,2024,303,272,67,16,0,1,19,31,9,0.2446043165467626,0.3074433656957929,0.35611510791366907,0.663558473609462,0.11151079136690648,0.08737864077669903,0.11974110032362459,0.24632352941176472,0.2838283828382838,0.3161764705882353,0.6000048534265191,0.06985294117647056,0.0627062706270627,0.10231023102310231,2
545121,Ildemaro Vargas,31,AAA,2022,309,278,68,14,4,3,27,37,3.0,34,2025,121,115,31,2,1,3,2,15,0,0.2446043165467626,0.3074433656957929,0.35611510791366907,0.663558473609462,0.11151079136690648,0.08737864077669903,0.11974110032362459,0.26956521739130435,0.2727272727272727,0.3826086956521739,0.6553359683794466,0.11304347826086958,0.01652892561983471,0.12396694214876033,3
545350,Jake Marisnick,31,AAA,2022,105,96,23,3,1,1,5,31,7.0,31,2022,82,77,18,6,0,2,4,24,2,0.23958333333333334,0.26666666666666666,0.3229166666666667,0.5895833333333333,0.08333333333333334,0.047619047619047616,0.29523809523809524,0.23376623376623376,0.2682926829268293,0.38961038961038963,0.6579030725372189,0.15584415584415587,0.04878048780487805,0.2926829268292683,0
545350,Jake Marisnick,31,AAA,2022,105,96,23,3,1,1,5,31,7.0,32,2023,83,76,18,3,2,2,3,21,2,0.23958333333333334,0.26666666666666666,0.3229166666666667,0.5895833333333333,0.08333333333333334,0.047619047619047616,0.29523809523809524,0.23684210526315788,0.25301204819277107,0.40789473684210525,0.6609067850348763,0.17105263157894737,0.03614457831325301,0.25301204819277107,1
545350,Jake Marisnick,32,AAA,2023,145,120,32,9,2,2,19,33,9.0,32,2023,83,76,18,3,2,2,3,21,2,0.26666666666666666,0.35172413793103446,0.425,0.7767241379310345,0.15833333333333333,0.1310344827586207,0.22758620689655173,0.23684210526315788,0.25301204819277107,0.40789473684210525,0.6609067850348763,0.17105263157894737,0.03614457831325301,0.25301204819277107,0
546991,Albert Almora Jr.,27,AAA,2021,169,152,41,6,0,6,13,18,2.0,27,2021,54,52,6,3,0,0,2,17,0,0.26973684210526316,0.31952662721893493,0.4276315789473684,0.7471582061663034,0.15789473684210525,0.07692307692307693,0.10650887573964497,0.11538461538461539,0.14814814814814814,0.17307692307692307,0.3212250712250712,0.05769230769230768,0.037037037037037035,0.3148148148148148,0
546991,Albert Almora Jr.,27,AAA,2021,169,152,41,6,0,6,13,18,2.0,28,2022,235,215,48,10,1,5,17,46,3,0.26973684210526316,0.31952662721893493,0.4276315789473684,0.7471582061663034,0.15789473684210525,0.07692307692307693,0.10650887573964497,0.22325581395348837,0.2765957446808511,0.3488372093023256,0.6254329539831767,0.12558139534883722,0.07234042553191489,0.19574468085106383,1
546991,Albert Almora Jr.,28,AAA,2022,83,81,24,4,0,0,2,8,0.0,28,2022,235,215,48,10,1,5,17,46,3,0.2962962962962963,0.3132530120481928,0.345679012345679,0.6589320243938718,0.04938271604938271,0.024096385542168676,0.0963855421686747,0.22325581395348837,0.2765957446808511,0.3488372093023256,0.6254329539831767,0.12558139534883722,0.07234042553191489,0.19574468085106383,0
570481,Erik González,30,AAA,2021,50,43,6,2,1,0,4,10,0.0,30,2021,229,220,51,7,1,2,8,40,2,0.13953488372093023,0.2,0.23255813953488372,0.43255813953488376,0.09302325581395349,0.08,0.2,0.2318181818181818,0.2576419213973799,0.3,0.5576419213973799,0.06818181818181818,0.034934497816593885,0.17467248908296942,0
571875,Jake Lamb,31,AAA,2021,69,61,15,5,0,3,8,15,0.0,31,2021,170,144,28,4,0,7,22,51,0,0.2459016393442623,0.3333333333333333,0.47540983606557374,0.8087431693989071,0.22950819672131145,0.11594202898550725,0.21739130434782608,0.19444444444444445,0.29411764705882354,0.3680555555555556,0.6621732026143792,0.17361111111111113,0.12941176470588237,0.3,0
571875,Jake Lamb,31,AAA,2021,69,61,15,5,0,3,8,15,0.0,32,2022,111,97,21,6,1,3,11,38,0,0.2459016393442623,0.3333333333333333,0.47540983606557374,0.8087431693989071,0.22950819672131145,0.11594202898550725,0.21739130434782608,0.21649484536082475,0.2882882882882883,0.3917525773195876,0.6800408656078759,0.17525773195876287,0.0990990990990991,0.34234234234234234,1
571875,Jake Lamb,31,AAA,2021,69,61,15,5,0,3,8,15,0.0,33,2023,54,51,11,1,0,2,3,15,0,0.2459016393442623,0.3333333333333333,0.47540983606557374,0.8087431693989071,0.22950819672131145,0.11594202898550725,0.21739130434782608,0.21568627450980393,0.25925925925925924,0.35294117647058826,0.6122004357298475,0.13725490196078433,0.05555555555555555,0.2777777777777778,2
571875,Jake Lamb,32,AAA,2022,276,231,67,12,0,15,39,74,1.0,32,2022,111,97,21,6,1,3,11,38,0,0.29004329004329005,0.38405797101449274,0.5367965367965368,0.9208545078110295,0.24675324675324678,0.14130434782608695,0.26811594202898553,0.21649484536082475,0.2882882882882883,0.3917525773195876,0.6800408656078759,0.17525773195876287,0.0990990990990991,0.34234234234234234,0
