prospect_id,prospect_name,mlb_player_id,game_pk,game_date,season,level,position,plate_appearances,at_bats,hits,singles,doubles,triples,home_runs,walks,strikeouts,hit_by_pitch,sac_flies,runs,rbi,pitches_seen,swings,swings_and_misses,foul_balls,balls_in_play,called_strikes,balls,pitches_in_zone,swings_in_zone,pitches_out_zone,swings_out_zone,hard_hit_balls,medium_hit_balls,soft_hit_balls,ground_balls,line_drives,fly_balls,popups,pull_hits,center_hits,opposite_hits,pa_runners_on,pa_risp,pa_two_outs,hits_risp,rbi_opportunities,pa_ahead_count,pa_behind_count,pa_even_count,barrels,weak_contact,topped_balls,under_balls
521,Bryce Eldridge,805811,724610,2023-08-24,2023,A,OF,5,4,1,1,0,0,0,1,1,0,0,0,1,25,10,0,7,3,5,10,0,0,0,0,0,1,0,1,0,2,0,0,3,0,5,0,0,0,0,3,2,0,0,0,0,0
521,Bryce Eldridge,805811,724609,2023-08-25,2023,A,OF,4,4,2,2,0,0,0,0,1,0,0,0,0,15,5,0,2,3,5,5,0,0,0,0,0,2,0,0,2,1,0,0,0,3,4,0,0,0,0,2,2,0,0,0,0,0
521,Bryce Eldridge,805811,724607,2023-08-26,2023,A,OF,5,4,3,3,0,0,0,1,0,0,0,0,0,17,5,0,1,4,3,9,0,0,0,0,1,3,0,3,1,0,0,0,2,1,5,0,0,0,0,3,2,0,0,0,0,0
521,Bryce Eldridge,805811,724605,2023-08-27,2023,A,OF,6,5,0,0,0,0,0,1,2,0,0,0,0,18,5,0,2,3,5,8,0,0,0,0,0,2,0,2,0,1,0,0,1,0,6,0,0,0,0,1,2,3,0,0,0,0
521,Bryce Eldridge,805811,724800,2023-08-29,2023,A,OF,4,4,0,0,0,0,0,0,2,0,0,0,0,16,4,0,2,2,6,6,0,0,0,0,0,1,0,1,0,1,0,0,1,0,4,0,0,0,0,1,2,1,0,0,0,0
521,Bryce Eldridge,805811,724798,2023-08-31,2023,A,OF,5,5,1,0,0,0,1,0,1,0,0,0,3,23,9,0,5,4,6,8,0,0,0,0,1,1,0,1,0,4,0,0,0,3,5,0,0,0,0,1,2,2,1,0,0,0
521,Bryce Eldridge,805811,724794,2023-09-01,2023,A,OF,4,3,1,1,0,0,0,1,2,0,0,0,0,17,3,0,2,1,6,8,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4,0,0,0,0,2,2,0,0,0,0,0
521,Bryce Eldridge,805811,724795,2023-09-02,2023,A,OF,4,3,1,1,0,0,0,1,1,0,0,0,0,15,7,0,5,2,2,6,0,0,0,0,0,2,0,2,0,0,0,0,0,1,4,0,0,0,0,1,1,2,0,0,0,0
521,Bryce Eldridge,805811,724796,2023-09-03,2023,A,OF,4,4,0,0,0,0,0,0,2,0,0,0,0,16,9,1,6,2,2,5,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4,0,0,0,0,1,2,1,0,0,0,0
521,Bryce Eldridge,805811,724608,2023-09-05,2023,A,OF,4,4,1,1,0,0,0,0,0,0,0,0,0,17,7,0,3,4,5,5,0,0,0,0,0,2,0,1,1,1,0,0,1,1,4,0,0,0,0,2,2,0,0,0,0,0
521,Bryce Eldridge,805811,724604,2023-09-06,2023,A,OF,4,4,1,1,0,0,0,0,2,0,0,0,0,16,5,0,3,2,7,4,0,0,0,0,0,2,0,1,1,0,0,0,1,0,4,0,0,0,0,0,3,1,0,0,0,0
521,Bryce Eldridge,805811,724603,2023-09-07,2023,A,OF,5,4,2,1,1,0,0,1,3,0,0,0,0,22,6,0,5,1,7,9,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5,0,0,0,0,1,2,2,0,0,0,0
521,Bryce Eldridge,805811,724606,2023-09-08,2023,A,OF,6,4,3,2,1,0,0,2,0,0,0,0,1,19,7,0,3,4,2,10,0,0,0,0,0,3,0,3,0,1,0,0,2,1,6,0,0,0,0,2,1,3,0,0,0,0
521,Bryce Eldridge,805811,724602,2023-09-09,2023,A,OF,4,4,2,1,1,0,0,0,1,0,0,0,0,14,4,0,1,3,5,5,0,0,0,0,0,2,0,1,1,1,0,0,0,2,4,0,0,0,0,1,1,2,0,0,0,0
521,Bryce Eldridge,805811,724601,2023-09-10,2023,A,OF,6,3,0,0,0,0,0,3,0,0,0,0,0,24,3,0,1,2,6,15,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0,0,0,0,5,0,1,0,0,0,0
521,Bryce Eldridge,805811,756718,2024-04-05,2024,A,OF,4,4,2,0,1,0,1,0,0,0,0,0,2,8,4,0,0,4,2,2,0,0,0,0,1,2,0,1,1,3,0,0,1,2,4,0,0,0,0,1,1,2,1,0,0,0
521,Bryce Eldridge,805811,756719,2024-04-06,2024,A,OF,5,5,1,1,0,0,0,0,3,0,0,0,0,22,7,0,5,2,9,6,0,0,0,0,0,1,0,1,0,1,0,0,1,1,5,0,0,0,0,0,5,0,0,0,0,0
521,Bryce Eldridge,805811,756716,2024-04-07,2024,A,OF,4,3,0,0,0,0,0,1,0,0,0,0,0,16,4,0,1,3,6,6,0,0,0,0,1,2,0,2,1,0,0,0,1,0,4,0,0,0,0,1,2,1,0,0,0,0
521,Bryce Eldridge,805811,756588,2024-04-09,2024,A,OF,5,5,1,0,1,0,0,0,2,0,0,0,1,22,4,0,1,3,10,8,0,0,0,0,0,2,0,1,1,0,0,0,0,2,5,0,0,0,0,1,2,2,0,0,0,0
521,Bryce Eldridge,805811,756585,2024-04-10,2024,A,OF,1,1,1,0,1,0,0,0,0,0,0,0,0,5,1,0,0,1,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
521,Bryce Eldridge,805811,756843,2024-04-24,2024,A,OF,4,3,0,0,0,0,0,1,0,0,0,0,0,18,5,0,2,3,3,10,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4,0,0,0,0,3,0,1,0,0,0,0
521,Bryce Eldridge,805811,756842,2024-04-25,2024,A,OF,4,4,1,1,0,0,0,0,2,0,0,0,0,15,5,0,3,2,6,4,0,0,0,0,0,2,0,1,1,0,0,0,0,1,4,0,0,0,0,0,3,1,0,0,0,0
521,Bryce Eldridge,805811,756841,2024-04-26,2024,A,OF,5,5,1,0,0,0,1,0,2,0,0,0,2,17,7,0,4,3,6,4,0,0,0,0,1,2,0,1,1,2,0,0,1,1,5,0,0,0,0,1,4,0,1,0,0,0
521,Bryce Eldridge,805811,756846,2024-04-27,2024,A,OF,5,4,0,0,0,0,0,1,2,0,0,0,0,18,6,0,4,2,3,9,0,0,0,0,0,1,0,1,0,1,1,0,0,0,5,0,0,0,0,2,1,2,0,0,0,1
521,Bryce Eldridge,805811,756838,2024-04-28,2024,A,OF,4,4,0,0,0,0,0,0,0,0,0,0,0,15,7,0,3,4,3,5,0,0,0,0,0,1,0,1,0,2,0,0,1,1,4,0,0,0,0,2,1,1,0,0,0,0
521,Bryce Eldridge,805811,756707,2024-04-30,2024,A,OF,4,3,1,1,0,0,0,0,2,0,1,0,2,14,2,0,0,2,7,5,0,0,0,0,0,1,0,1,0,1,0,0,1,1,4,0,0,0,0,0,2,2,0,0,0,0
521,Bryce Eldridge,805811,756712,2024-05-01,2024,A,OF,5,5,1,1,0,0,0,0,1,0,0,0,0,17,5,0,1,4,5,7,0,0,0,0,1,2,0,2,1,1,0,0,0,2,5,0,0,0,0,1,1,3,0,0,0,0
521,Bryce Eldridge,805811,756708,2024-05-03,2024,A,OF,4,3,0,0,0,0,0,1,1,0,0,0,0,15,3,0,1,2,4,8,0,0,0,0,0,1,0,1,0,1,0,0,0,1,4,0,0,0,0,3,1,0,0,0,0,0
521,Bryce Eldridge,805811,756706,2024-05-05,2024,A,OF,4,3,1,1,0,0,0,1,1,0,0,0,1,19,5,0,3,2,6,8,0,0,0,0,0,1,0,1,0,1,0,0,1,0,4,0,0,0,0,2,2,0,0,0,0,0
521,Bryce Eldridge,805811,756703,2024-05-07,2024,A,OF,4,3,0,0,0,0,0,1,1,0,0,0,0,15,7,0,5,2,2,6,0,0,0,0,0,1,0,0,1,1,0,0,0,2,4,0,0,0,0,1,3,0,0,0,0,0
521,Bryce Eldridge,805811,756705,2024-05-08,2024,A,OF,5,4,3,2,1,0,0,0,1,0,1,0,3,20,7,0,3,4,5,8,0,0,0,0,0,2,0,1,1,2,0,0,2,2,5,0,0,0,0,1,1,3,0,0,0,0
521,Bryce Eldridge,805811,756702,2024-05-09,2024,A,OF,4,3,2,1,1,0,0,1,0,0,0,0,0,15,5,0,2,3,1,9,0,0,0,0,0,3,0,0,3,0,0,0,0,2,4,0,0,0,0,2,0,2,0,0,0,0
521,Bryce Eldridge,805811,756699,2024-05-10,2024,A,OF,4,4,1,1,0,0,0,0,2,0,0,0,0,17,7,0,5,2,4,6,0,0,0,0,0,2,0,2,0,0,0,0,1,0,4,0,0,0,0,0,2,2,0,0,0,0
521,Bryce Eldridge,805811,756697,2024-05-11,2024,A,OF,5,5,2,2,0,0,0,0,0,0,0,0,1,13,5,0,0,5,3,5,0,0,0,0,0,4,0,2,2,1,0,0,1,2,5,0,0,0,0,2,1,2,0,0,0,0
521,Bryce Eldridge,805811,756701,2024-05-12,2024,A,OF,4,4,1,1,0,0,0,0,0,0,0,0,1,10,4,0,0,4,1,5,0,0,0,0,1,2,0,1,2,1,0,0,1,2,4,0,0,0,0,3,0,1,1,0,0,0
521,Bryce Eldridge,805811,756632,2024-05-14,2024,A,OF,5,5,1,1,0,0,0,0,3,0,0,0,0,16,5,0,3,2,8,3,0,0,0,0,0,2,0,1,1,0,0,0,1,0,5,0,0,0,0,0,4,1,0,0,0,0
521,Bryce Eldridge,805811,756633,2024-05-15,2024,A,OF,6,5,1,0,0,0,1,1,1,0,0,0,3,20,5,0,1,4,5,10,0,0,0,0,2,0,0,0,1,2,0,0,1,1,6,0,0,0,0,3,2,1,2,0,0,0
521,Bryce Eldridge,805811,756630,2024-05-16,2024,A,OF,5,4,1,0,1,0,0,1,1,0,0,0,0,15,4,0,1,3,4,7,0,0,0,0,0,1,0,0,1,1,0,0,1,1,5,0,0,0,0,1,0,4,0,0,0,0
521,Bryce Eldridge,805811,756631,2024-05-17,2024,A,OF,4,4,2,1,0,0,1,0,2,0,0,0,3,18,3,0,1,2,7,8,0,0,0,0,1,1,0,1,0,2,0,0,0,1,4,0,0,0,0,1,1,2,1,0,0,0
521,Bryce Eldridge,805811,756634,2024-05-18,2024,A,OF,6,5,2,1,0,0,1,1,1,0,0,0,6,20,6,0,2,4,5,9,0,0,0,0,2,2,0,2,1,1,0,0,0,2,6,0,0,0,0,1,2,3,1,0,0,0
521,Bryce Eldridge,805811,756904,2024-05-21,2024,A,OF,4,4,1,1,0,0,0,0,2,0,0,0,0,12,5,0,3,2,5,2,0,0,0,0,0,2,0,0,2,0,0,0,1,0,4,0,0,0,0,1,2,1,0,0,0,0
521,Bryce Eldridge,805811,756901,2024-05-22,2024,A,OF,5,5,1,1,0,0,0,0,0,0,0,0,1,23,13,0,8,5,3,7,0,0,0,0,1,3,0,3,1,1,0,0,2,0,5,0,0,0,0,1,2,2,1,0,0,0
521,Bryce Eldridge,805811,756897,2024-05-23,2024,A,OF,5,4,4,2,2,0,0,1,1,0,0,0,0,18,8,0,5,3,2,8,0,0,0,0,0,2,0,1,1,1,0,0,1,2,5,0,0,0,0,1,1,3,0,0,0,0
521,Bryce Eldridge,805811,756898,2024-05-24,2024,A,OF,5,5,1,1,0,0,0,0,3,0,0,0,0,15,7,2,3,2,4,4,0,0,0,0,0,2,0,1,1,0,0,0,0,1,5,0,0,0,0,2,3,0,0,0,0,0
521,Bryce Eldridge,805811,756899,2024-05-25,2024,A,OF,6,6,2,1,1,0,0,0,2,0,0,0,2,26,11,0,7,4,8,7,0,0,0,0,0,2,0,2,0,1,0,0,0,2,6,0,0,0,0,1,4,1,0,0,0,0
521,Bryce Eldridge,805811,756700,2024-05-27,2024,A,OF,4,4,0,0,0,0,0,0,2,0,0,0,0,15,7,0,5,2,4,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4,0,0,0,0,0,1,3,0,0,0,0
521,Bryce Eldridge,805811,756696,2024-05-29,2024,A,OF,4,3,1,1,0,0,0,0,2,1,0,0,0,11,2,1,0,1,5,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4,0,0,0,0,1,2,1,0,0,0,0
521,Bryce Eldridge,805811,756691,2024-06-01,2024,A,OF,4,4,1,0,0,0,1,0,1,0,0,0,1,11,5,0,2,3,2,4,0,0,0,0,1,2,0,2,0,2,0,0,1,0,4,0,0,0,0,2,2,0,1,0,0,0
521,Bryce Eldridge,805811,756694,2024-06-02,2024,A,OF,4,4,2,2,0,0,0,0,1,0,0,0,0,11,4,0,1,3,5,2,0,0,0,0,0,3,0,3,0,0,0,0,0,2,4,0,0,0,0,0,3,1,0,0,0,0
521,Bryce Eldridge,805811,756493,2024-06-04,2024,A,OF,5,5,2,1,0,0,1,0,1,0,0,0,2,18,10,0,6,4,4,4,0,0,0,0,1,1,0,1,0,4,0,0,1,2,5,0,0,0,0,0,4,1,1,0,0,0
521,Bryce Eldridge,805811,756494,2024-06-05,2024,A,OF,5,4,1,1,0,0,0,1,0,0,0,0,1,22,9,0,5,4,3,10,0,0,0,0,0,3,0,2,1,1,0,0,0,2,5,0,0,0,0,3,2,0,0,0,0,0
521,Bryce Eldridge,805811,756490,2024-06-06,2024,A,OF,4,4,0,0,0,0,0,0,1,0,0,0,0,13,6,0,3,3,2,5,0,0,0,0,0,0,0,0,0,2,0,0,2,0,4,0,0,0,0,2,1,1,0,0,0,0
521,Bryce Eldridge,805811,756492,2024-06-07,2024,A,OF,4,3,0,0,0,0,0,1,1,0,0,0,0,17,4,0,2,2,5,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,1,1,2,0,0,0,0
521,Bryce Eldridge,805811,756491,2024-06-08,2024,A,OF,5,4,1,0,1,0,0,0,1,0,1,0,2,16,7,0,3,4,6,3,0,0,0,0,0,1,0,1,0,2,0,0,0,2,5,0,0,0,0,0,3,2,0,0,0,0
521,Bryce Eldridge,805811,756693,2024-06-11,2024,A,OF,4,4,3,0,1,0,2,0,1,0,0,0,5,15,7,0,4,3,3,5,0,0,0,0,2,1,0,0,1,4,0,0,1,2,4,0,0,0,0,2,1,1,2,0,0,0
521,Bryce Eldridge,805811,756692,2024-06-12,2024,A,OF,4,3,0,0,0,0,0,1,1,0,0,0,0,18,6,0,4,2,3,9,0,0,0,0,1,1,0,1,1,0,0,0,1,0,4,0,0,0,0,2,1,1,0,0,0,0
521,Bryce Eldridge,805811,756687,2024-06-14,2024,A,OF,5,3,0,0,0,0,0,1,1,1,0,0,0,28,11,0,9,2,4,12,0,0,0,0,0,1,0,1,0,1,0,0,0,1,5,0,0,0,0,3,1,1,0,0,0,0
521,Bryce Eldridge,805811,756688,2024-06-15,2024,A,OF,4,4,1,0,1,0,0,0,1,0,0,0,0,13,5,0,2,3,4,4,0,0,0,0,0,2,0,1,1,1,0,0,0,2,4,0,0,0,0,1,2,1,0,0,0,0
521,Bryce Eldridge,805811,756690,2024-06-16,2024,A,OF,7,7,2,1,1,0,0,0,2,0,0,0,1,27,10,0,6,4,7,10,0,0,0,0,0,2,0,0,2,2,0,0,1,3,7,0,0,0,0,1,3,3,0,0,0,0
521,Bryce Eldridge,805811,756622,2024-06-18,2024,A,OF,4,3,0,0,0,0,0,1,1,0,0,0,0,15,3,0,1,2,5,7,0,0,0,0,0,1,0,0,1,1,0,0,1,0,4,0,0,0,0,2,2,0,0,0,0,0
521,Bryce Eldridge,805811,756621,2024-06-19,2024,A,OF,4,4,2,1,0,0,1,0,2,0,0,0,2,16,6,0,4,2,6,4,0,0,0,0,1,1,0,0,1,2,0,0,1,1,4,0,0,0,0,0,3,1,1,0,0,0
521,Bryce Eldridge,805811,756623,2024-06-20,2024,A,OF,6,5,1,0,1,0,0,0,2,0,1,0,2,20,9,0,5,4,4,7,0,0,0,0,1,1,0,0,1,3,0,0,2,2,6,0,0,0,0,2,2,2,0,0,0,0
521,Bryce Eldridge,805811,756619,2024-06-21,2024,A,OF,5,4,1,1,0,0,0,1,1,0,0,0,0,20,7,0,4,3,5,8,0,0,0,0,0,3,0,2,1,0,0,0,1,1,5,0,0,0,0,1,2,2,0,0,0,0
521,Bryce Eldridge,805811,756620,2024-06-22,2024,A,OF,5,5,1,1,0,0,0,0,1,0,0,0,0,15,6,0,2,4,4,5,0,0,0,0,1,2,0,3,0,1,0,0,2,0,5,0,0,0,0,0,0,5,0,0,0,0
521,Bryce Eldridge,805811,756689,2024-06-25,2024,A,OF,4,3,0,0,0,0,0,0,1,1,0,0,0,17,4,0,2,2,4,8,0,0,0,0,0,1,0,1,0,1,0,0,0,1,4,0,0,0,0,2,1,1,0,0,0,0
521,Bryce Eldridge,805811,756682,2024-06-26,2024,A,OF,4,4,1,0,1,0,0,0,1,0,0,0,1,13,6,0,3,3,4,3,0,0,0,0,0,1,0,1,0,2,0,0,1,1,4,0,0,0,0,1,2,1,0,0,0,0
521,Bryce Eldridge,805811,755564,2024-06-28,2024,A+,OF,5,3,1,1,0,0,0,2,0,0,0,0,0,23,9,0,6,3,2,12,0,0,0,0,0,2,0,1,1,1,0,0,1,1,5,0,0,0,0,4,0,1,0,0,0,0
521,Bryce Eldridge,805811,755559,2024-06-29,2024,A+,OF,4,3,1,0,1,0,0,0,0,0,1,0,2,10,4,0,0,4,2,4,0,0,0,0,0,3,0,2,1,2,0,0,0,2,4,0,0,0,0,2,1,1,0,0,0,0
521,Bryce Eldridge,805811,755557,2024-06-30,2024,A+,OF,5,2,1,1,0,0,0,2,1,1,0,0,1,21,4,0,3,1,4,12,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5,0,0,0,0,4,1,0,0,0,0,0
521,Bryce Eldridge,805811,755435,2024-07-01,2024,A+,OF,4,4,3,3,0,0,0,0,0,0,0,0,1,17,6,0,2,4,4,7,0,0,0,0,0,4,0,1,3,0,0,0,1,2,4,0,0,0,0,2,0,2,0,0,0,0
521,Bryce Eldridge,805811,755429,2024-07-02,2024,A+,OF,6,5,2,1,0,0,1,1,2,0,0,0,3,17,5,0,2,3,6,5,0,0,0,0,1,1,0,0,1,3,0,0,1,2,6,0,0,0,0,2,3,1,1,0,0,0
521,Bryce Eldridge,805811,755427,2024-07-03,2024,A+,OF,4,4,1,0,1,0,0,0,2,0,0,0,0,21,6,0,4,2,5,10,0,0,0,0,0,1,0,0,1,1,0,0,0,2,4,0,0,0,0,2,1,1,0,0,0,0
521,Bryce Eldridge,805811,755558,2024-07-04,2024,A+,OF,5,5,2,2,0,0,0,0,3,0,0,0,2,21,8,0,6,2,7,6,0,0,0,0,0,2,0,1,1,0,0,0,0,2,5,0,0,0,0,0,2,3,0,0,0,0
521,Bryce Eldridge,805811,755560,2024-07-05,2024,A+,OF,3,3,0,0,0,0,0,0,1,0,0,0,0,12,4,0,2,2,4,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0
521,Bryce Eldridge,805811,755556,2024-07-06,2024,A+,OF,4,3,0,0,0,0,0,1,1,0,0,0,0,14,5,0,3,2,3,6,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4,0,0,0,0,2,1,1,0,0,0,0
521,Bryce Eldridge,805811,755555,2024-07-09,2024,A+,OF,5,4,2,1,1,0,0,1,1,0,0,0,0,18,6,0,3,3,5,7,0,0,0,0,0,3,0,2,1,0,0,0,0,2,5,0,0,0,0,1,3,1,0,0,0,0
521,Bryce Eldridge,805811,755553,2024-07-10,2024,A+,OF,4,3,0,0,0,0,0,0,1,0,1,0,1,17,7,0,4,3,4,6,0,0,0,0,0,2,0,2,0,1,0,0,0,1,4,0,0,0,0,1,1,2,0,0,0,0
521,Bryce Eldridge,805811,755552,2024-07-11,2024,A+,OF,4,1,0,0,0,0,0,2,1,1,0,0,0,18,2,0,2,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,1,0,0,0,0
521,Bryce Eldridge,805811,755292,2024-07-19,2024,A+,OF,4,4,0,0,0,0,0,0,4,0,0,0,0,19,0,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0
521,Bryce Eldridge,805811,755293,2024-07-20,2024,A+,OF,5,4,1,1,0,0,0,1,2,0,0,0,0,18,3,0,1,2,9,6,0,0,0,0,0,1,0,1,0,1,0,0,1,1,5,0,0,0,0,1,3,1,0,0,0,0
521,Bryce Eldridge,805811,755294,2024-07-21,2024,A+,OF,5,3,0,0,0,0,0,2,1,0,0,0,0,30,9,0,7,2,7,14,0,0,0,0,0,2,0,1,1,0,0,0,1,0,5,0,0,0,0,3,1,1,0,0,0,0
521,Bryce Eldridge,805811,755548,2024-07-23,2024,A+,OF,4,4,1,1,0,0,0,0,1,0,0,0,0,15,8,0,5,3,3,4,0,0,0,0,0,3,0,1,2,0,0,0,0,1,4,0,0,0,0,1,2,1,0,0,0,0
521,Bryce Eldridge,805811,755549,2024-07-24,2024,A+,OF,4,4,0,0,0,0,0,0,1,0,0,0,0,15,5,0,2,3,4,6,0,0,0,0,0,1,0,1,0,2,0,0,0,2,4,0,0,0,0,3,1,0,0,0,0,0
521,Bryce Eldridge,805811,755546,2024-07-25,2024,A+,OF,4,3,1,1,0,0,0,1,0,0,0,0,1,14,5,0,2,3,2,7,0,0,0,0,0,3,0,2,1,0,0,0,0,1,4,0,0,0,0,2,1,1,0,0,0,0
521,Bryce Eldridge,805811,755545,2024-07-26,2024,A+,OF,5,5,1,1,0,0,0,0,3,0,0,0,0,22,7,0,5,2,8,7,0,0,0,0,0,2,0,1,1,0,0,0,0,1,5,0,0,0,0,0,3,2,0,0,0,0
521,Bryce Eldridge,805811,755550,2024-07-27,2024,A+,OF,4,3,1,1,0,0,0,1,1,0,0,0,0,20,8,0,6,2,5,7,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4,0,0,0,0,1,1,2,0,0,0,0
521,Bryce Eldridge,805811,755483,2024-07-30,2024,A+,OF,4,4,2,2,0,0,0,0,1,0,0,0,2,18,5,0,2,3,5,8,0,0,0,0,0,2,0,1,1,1,0,0,1,1,4,0,0,0,0,3,1,0,0,0,0,0
521,Bryce Eldridge,805811,755482,2024-07-31,2024,A+,OF,6,5,2,0,1,0,1,1,2,0,0,0,2,24,5,0,2,3,9,10,0,0,0,0,1,1,0,0,1,3,0,0,0,3,6,0,0,0,0,1,2,3,1,0,0,0
521,Bryce Eldridge,805811,755479,2024-08-01,2024,A+,OF,6,4,1,1,0,0,0,2,2,0,0,0,1,34,8,0,6,2,10,16,0,0,0,0,0,1,0,0,1,0,0,0,1,0,6,0,0,0,0,2,2,2,0,0,0,0
521,Bryce Eldridge,805811,755478,2024-08-02,2024,A+,OF,5,5,3,3,0,0,0,0,0,0,0,0,1,13,6,0,1,5,5,2,0,0,0,0,0,5,0,5,0,0,0,0,2,1,5,0,0,0,0,0,3,2,0,0,0,0
521,Bryce Eldridge,805811,755480,2024-08-03,2024,A+,OF,5,4,0,0,0,0,0,0,0,0,1,0,1,14,6,0,1,5,5,3,0,0,0,0,0,2,0,2,0,3,0,0,1,2,5,0,0,0,0,1,3,1,0,0,0,0
521,Bryce Eldridge,805811,755477,2024-08-04,2024,A+,OF,4,2,1,0,0,0,1,2,1,0,0,0,1,23,7,0,6,1,4,12,0,0,0,0,1,0,0,0,0,2,0,0,0,1,4,0,0,0,0,3,0,1,1,0,0,0
521,Bryce Eldridge,805811,755217,2024-08-06,2024,A+,OF,4,4,2,1,1,0,0,0,1,0,0,0,1,21,11,0,8,3,4,6,0,0,0,0,0,2,0,2,0,1,0,0,2,0,4,0,0,0,0,0,2,2,0,0,0,0
521,Bryce Eldridge,805811,755219,2024-08-07,2024,A+,OF,6,3,1,1,0,0,0,3,0,0,0,0,2,30,9,0,6,3,4,17,0,0,0,0,0,2,0,2,0,1,0,0,2,0,6,0,0,0,0,4,0,2,0,0,0,0
521,Bryce Eldridge,805811,755218,2024-08-08,2024,A+,OF,5,4,2,0,2,0,0,1,1,0,0,0,1,18,6,0,3,3,3,9,0,0,0,0,0,1,0,0,1,1,0,0,0,2,5,0,0,0,0,3,1,1,0,0,0,0
521,Bryce Eldridge,805811,755214,2024-08-10,2024,A+,OF,5,4,2,1,0,1,0,1,1,0,0,0,0,20,7,0,4,3,5,8,0,0,0,0,0,1,0,1,0,1,0,0,0,2,5,0,0,0,0,2,3,0,0,0,0,0
521,Bryce Eldridge,805811,755212,2024-08-11,2024,A+,OF,6,2,1,1,0,0,0,3,1,0,1,0,1,38,14,0,12,2,8,16,0,0,0,0,0,1,0,1,0,1,0,0,1,0,6,0,0,0,0,3,2,1,0,0,0,0
521,Bryce Eldridge,805811,755542,2024-08-13,2024,A+,OF,4,3,2,1,0,0,1,1,0,0,0,0,1,17,7,0,4,3,1,9,0,0,0,0,1,1,0,0,1,3,0,0,2,1,4,0,0,0,0,3,0,1,1,0,0,0
521,Bryce Eldridge,805811,755543,2024-08-14,2024,A+,OF,4,4,1,1,0,0,0,0,1,0,0,0,0,15,9,0,6,3,2,4,0,0,0,0,0,2,0,2,0,1,0,0,0,1,4,0,0,0,0,1,3,0,0,0,0,0
521,Bryce Eldridge,805811,755541,2024-08-15,2024,A+,OF,5,5,2,0,0,0,2,0,0,0,0,0,4,18,13,0,8,5,1,4,0,0,0,0,3,1,0,1,0,6,0,0,1,3,5,0,0,0,0,2,2,1,2,0,0,0
521,Bryce Eldridge,805811,755539,2024-08-16,2024,A+,OF,4,3,0,0,0,0,0,1,1,0,0,0,0,13,4,0,2,2,3,6,0,0,0,0,1,1,0,1,0,1,0,0,1,0,4,0,0,0,0,1,0,3,0,0,0,0
521,Bryce Eldridge,805811,755540,2024-08-17,2024,A+,OF,5,5,2,2,0,0,0,0,1,0,0,0,1,17,7,0,3,4,5,5,0,0,0,0,0,4,0,3,1,0,0,0,1,1,5,0,0,0,0,1,4,0,0,0,0,0
521,Bryce Eldridge,805811,755536,2024-08-18,2024,A+,OF,4,3,1,1,0,0,0,1,2,0,0,0,0,20,6,0,5,1,4,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,2,1,1,0,0,0,0
521,Bryce Eldridge,805811,755278,2024-08-20,2024,A+,OF,4,4,1,1,0,0,0,0,2,0,0,0,0,20,9,0,7,2,6,5,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4,0,0,0,0,0,3,1,0,0,0,0
521,Bryce Eldridge,805811,755280,2024-08-21,2024,A+,OF,4,3,1,0,0,0,1,1,1,0,0,0,3,18,3,0,1,2,7,8,0,0,0,0,1,0,0,0,0,3,0,0,2,0,4,0,0,0,0,1,2,1,1,0,0,0
521,Bryce Eldridge,805811,755281,2024-08-22,2024,A+,OF,4,4,0,0,0,0,0,0,2,0,0,0,0,10,2,0,0,2,6,2,0,0,0,0,0,1,0,1,0,1,0,0,0,1,4,0,0,0,0,1,2,1,0,0,0,0
521,Bryce Eldridge,805811,755273,2024-08-23,2024,A+,OF,4,4,1,1,0,0,0,0,1,0,0,0,0,18,5,0,2,3,6,7,0,0,0,0,0,2,0,2,0,0,0,0,1,0,4,0,0,0,0,1,3,0,0,0,0,0
521,Bryce Eldridge,805811,755276,2024-08-25,2024,A+,OF,4,4,1,1,0,0,0,0,0,0,0,0,0,13,7,0,3,4,1,5,0,0,0,0,0,3,0,2,1,1,0,0,2,0,4,0,0,0,0,2,2,0,0,0,0,0
521,Bryce Eldridge,805811,755538,2024-08-27,2024,A+,OF,5,5,2,0,1,0,1,0,3,0,0,0,1,23,3,0,1,2,11,9,0,0,0,0,1,1,0,0,1,2,0,0,2,0,5,0,0,0,0,1,3,1,1,0,0,0
