rank,mlb_player_id,full_name,player_type,current_age,age_tier,primary_position,current_team,highest_level,pred_mlb_wrc_plus,combined_age_factor,prospect_value_score
468,805058,Luis Marquez,Hitter,20.10403832991102,Elite Youth,IF,0,A,80.721608040201,2.0224023840833043,73.95031670412901
469,825924,Jackson Strong,Hitter,22.119096509240247,Premium Prospect,OF,0,A+,86.53375,0.8252444036369012,73.89837936141927
470,800180,Douglas Glod,Hitter,20.71457905544148,Elite Youth,CF,0,A,82.73444376899695,1.456291317443115,73.77738778215793
471,682633,Eduardo Garcia,Hitter,23.247091033538677,Standard Prospect,SS,0,AA,84.32049079754601,0.6639735409513701,73.77625288530896
472,683324,Nicolas Deschamps,Hitter,23.1211498973306,Standard Prospect,C,0,AA,85.69515789473684,0.7101317196488444,73.49782085781261
473,800285,Enmanuel Tejeda,Hitter,20.78576317590691,Elite Youth,SS,0,A,82.6251497005988,1.40091744058835,73.353832191154
474,686404,Wuilfredo Antunez,Hitter,23.397672826830934,Standard Prospect,CF,0,AA,86.04674897119341,0.6124734553055297,73.2987739753196
475,803385,Jay Harry,Hitter,23.225188227241617,Standard Prospect,2B,0,AA,84.2530612244898,0.6717935688192817,73.24432916731166
476,694514,Sterlin Thompson,Hitter,24.28473648186174,Standard Prospect,OF,0,AAA,89.72741935483872,0.5365625724436994,73.07491062258396
477,800266,Yordalin Pena,Hitter,21.05681040383299,Premium Prospect,OF,0,A,79.78058252427184,1.2074617017849554,72.9682796447856
478,800332,Victor Rodrigues,Hitter,21.0403832991102,Premium Prospect,C,0,A,84.7672131147541,1.218442485296955,72.79139724855528
479,694410,LuJames Groover,Hitter,23.479808350444905,Standard Prospect,3B,0,AA,88.50399087799316,0.5859811577836016,72.77996573750416
480,694034,Mario Gomez,Hitter,22.77344284736482,Premium Prospect,C,0,AAA,87.01290322580645,1.159185033321802,72.74794680535635
481,800203,Kevyn Castillo,Hitter,20.32306639288159,Elite Youth,CF,0,A,82.79591836734694,1.7990977840198,72.70938927843147
482,692564,Johnfrank Salazar,Hitter,22.17659137577002,Premium Prospect,3B,0,A+,83.34682779456193,0.7999026807501816,72.60896472367659
483,694749,Dylan Campbell,Hitter,23.26899383983573,Standard Prospect,CF,0,AA,84.48634192932187,0.6562388234616688,72.4551482366239
484,691907,Tsung-Che Cheng,Hitter,24.20260095824777,Standard Prospect,SS,0,AAA,88.87876923076922,0.5599171428761631,72.28244469287229
485,801670,Mike Boeve,Hitter,23.42778918548939,Standard Prospect,3B,0,AA,87.72874828060523,0.6026323606931763,72.2340537677695
486,683079,Omar Martinez,Hitter,24.26009582477755,Standard Prospect,C,0,AAA,90.31470543228768,0.5434701981196604,72.20779146844626
487,701833,Jordan Viars,Hitter,22.2258726899384,Premium Prospect,OF,0,A+,84.12146758620689,0.7787595957097122,72.20486886083063
488,694966,Brayden Taylor,Hitter,23.381245722108144,Standard Prospect,SS,0,AA,86.53025936599424,0.617904418202787,72.04929690474488
489,815306,Rio Foster,Hitter,22.308008213552363,Premium Prospect,OF,0,A+,87.29655172413793,0.7446720130626814,72.03123490951722
490,808235,Carlos Tavares,Hitter,20.057494866529773,Elite Youth,OF,0,A,77.596,2.073087477942421,71.78524581251996
491,800957,Brendan Jones,Hitter,23.457905544147845,Standard Prospect,OF,0,AA,88.0937212863706,0.5929391275821566,71.74175824532819
492,695612,Alex Mooney,Hitter,23.2580424366872,Standard Prospect,SS,0,AA,84.45247225025227,0.6600955744539464,71.71377523724854
493,814414,Kyle DeBarge,Hitter,22.2340862422998,Premium Prospect,SS,0,A+,83.87659574468086,0.7752867001950164,71.70181182291772
494,695069,Keith Jones II,Hitter,23.444216290212182,Standard Prospect,OF,0,AA,87.55366795366795,0.5973269494182339,71.66328256792644
495,694191,Pedro Pineda,Hitter,22.088980150581797,Premium Prospect,CF,0,A+,81.28690095846645,0.8388151202425803,71.59391568170389
496,694249,Cole Carrigg,Hitter,23.419575633127995,Standard Prospect,OF,0,AA,85.98606271777004,0.60530154130015,71.5470557408548
497,703195,Bryan Acuna,Hitter,20.15879534565366,Elite Youth,SS,0,A,81.50493273542601,1.964261767337796,71.44329661265509
498,683610,Leandro Pineda,Hitter,23.345653661875428,Standard Prospect,OF,0,AA,85.34623082054704,0.6298263164305474,71.43206341808184
499,691006,Kevin Parada,Hitter,24.18069815195072,Standard Prospect,C,0,AAA,87.16976744186046,0.5663058675637236,71.36210327285937
500,800503,Enderson Delgado,Hitter,21.045859000684462,Premium Prospect,C,0,A,81.33877551020407,1.2147720045020811,71.16773782364608
501,703804,Romeo Sanabria,Hitter,23.43600273785079,Standard Prospect,1B,0,AA,87.0705035971223,0.5999741778757106,71.12964951624517
502,678706,Reivaj Garcia,Hitter,24.15605749486653,Standard Prospect,SS,0,AAA,87.48743718592965,0.5735757913846253,71.09054386085326
503,815873,Sean Keys,Hitter,22.3709787816564,Premium Prospect,3B,0,A+,85.93397129186603,0.7194823951891058,70.82204049176872
504,679741,Wilderd Patiño,Hitter,24.22450376454483,Standard Prospect,CF,0,AAA,88.77272727272728,0.5535967848351129,70.79035881240173
505,813620,Carson Rucker,Hitter,21.138945927446954,Premium Prospect,3B,0,A,80.05874125874126,1.153916847110576,70.74223624182716
506,814455,Nick Mitchell,Hitter,22.09719370294319,Premium Prospect,OF,0,A+,85.09680365296803,0.8350935417351993,70.44846027013061
507,683454,Brayan Buelvas,Hitter,23.3347022587269,Standard Prospect,CF,0,AA,84.40710868079289,0.6335376457528069,70.35666169257456
508,678577,Junior Perez,Hitter,24.26283367556468,Standard Prospect,OF,0,AAA,88.04180327868852,0.5426985442120555,70.23336426289028
509,695604,T.J. White,Hitter,22.21218343600274,Premium Prospect,OF,0,A+,82.23895081967213,0.7845799197451554,69.94397452547373
510,827665,Dillon Lewis,Hitter,22.324435318275157,Premium Prospect,OF,0,A+,83.54559176672385,0.7380230563265707,69.8596739867839
511,694991,Mitch Jebb,Hitter,23.40588637919233,Standard Prospect,SS,0,AA,86.49733447979364,0.6097747336641681,69.48120611280153
512,808631,Frederik Jimenez,Hitter,20.8952772073922,Elite Youth,C,0,A,80.12826086956522,1.3195332334308802,69.45317254406915
513,682987,Spencer Jones,Hitter,24.40246406570842,Standard Prospect,OF,0,AAA,89.94964328180737,0.5046914133796989,69.23692397972594
514,815654,Eli Lovich,Hitter,20.18343600273785,Elite Youth,OF,0,A,79.8094,1.9386131513569105,69.04360027719976
515,826932,Cobb Hightower,Hitter,20.553045859000683,Elite Youth,SS,0,A,81.9581881533101,1.5895892803973088,69.03726105120582
516,815010,Junior Garcia,Hitter,20.23819301848049,Elite Youth,OF,0,A,82.1656,1.882735630368543,69.03313583460951
517,805301,Jordan Dissin,Hitter,23.362080766598226,Standard Prospect,C,0,AA,85.75591531755916,0.6242974270077459,69.0198791623743
518,692044,Luis Suisbel,Hitter,22.379192334017795,Premium Prospect,3B,0,A+,84.40035383319292,0.7162557272662179,68.8349845145125
519,684491,Frank Rodriguez,Hitter,24.02737850787132,Standard Prospect,C,0,AAA,84.02868852459017,0.6130020902554012,68.62336493652543
520,801276,Juan Matheus,Hitter,21.44284736481862,Premium Prospect,SS,0,A+,85.44999999999999,1.4224369972769886,68.4993416759156
521,800281,Roynier Hernandez,Hitter,20.83778234086242,Elite Youth,SS,0,A,82.12631578947368,1.3616960484609224,68.40633090347022
522,683301,Bryce Arnold,Hitter,24.20807665982204,Standard Prospect,SS,0,AAA,88.50061349693252,0.5583306717167158,68.32383021003038
523,806152,Walker Martin,Hitter,21.631759069130734,Premium Prospect,SS,0,A,82.03173553719009,0.8759375838424306,68.2338857879957
524,800303,Leiker Figueroa,Hitter,20.736481861738536,Elite Youth,SS,0,A,78.94749999999999,1.4390402206605666,68.1379106216831
525,686810,Brennan Milone,Hitter,24.424366872005475,Standard Prospect,3B,0,AAA,90.37897280966769,0.4989631353833726,68.01413303473058
526,801938,Avery Owusu-Asiedu,Hitter,22.313483915126625,Premium Prospect,OF,0,A+,83.24347826086957,0.7424495391832936,67.70223722068138
527,687284,Thomas Gavello,Hitter,24.33949349760438,Standard Prospect,C,0,AAA,88.67274490785645,0.5215088281368206,67.47970370749675
528,810891,Jay Beshears,Hitter,23.42505133470226,Standard Prospect,1B,0,AA,85.45101796407185,0.6035208634360768,67.36961884279525
529,691740,Daniel Susac,Hitter,24.40246406570842,Standard Prospect,C,0,AAA,89.496,0.5046914133796989,67.31500234931416
530,811287,Carson Roccaforte,Hitter,23.52908966461328,Standard Prospect,OF,0,AA,87.44339072847683,0.5706033720095744,67.21048579599594
531,683090,Matthew Lugo,Hitter,24.41615331964408,Standard Prospect,LF,0,AAA,88.91943661971831,0.5011039943004186,67.16880767993257
532,686798,Yordys Valdes,Hitter,24.145106091718,Standard Prospect,SS,0,AAA,85.02362814719174,0.5768352008985386,66.94590851595191
533,703563,PJ Morlando,Hitter,20.39698836413416,Elite Youth,OF,0,A,82.24615384615385,1.7290970525766969,66.94469910582325
534,683612,Ronaldo Flores,Hitter,23.394934976043807,Standard Prospect,C,0,AA,83.48479999999999,0.613375506665217,66.743405314178
535,822177,Jose Cerice,Hitter,20.407939767282684,Elite Youth,IF,0,A,81.84761904761905,1.7189457910631216,66.54738906683504
536,686551,Christian Cairo,Hitter,24.32580424366872,Standard Prospect,SS,0,AAA,89.230626450116,0.5252343164944264,66.46010645594211
537,802355,Tanner Schobel,Hitter,24.34496919917865,Standard Prospect,SS,0,AAA,88.14657086871325,0.5200256490474375,66.38163162510627
538,695078,Jean Walters,Hitter,24.1533196440794,Standard Prospect,2B,0,AAA,84.57421451787648,0.574389002132308,66.30965070235892
539,807727,Charles McAdoo,Hitter,23.59206023271732,Standard Prospect,2B,0,AA,86.57000887311446,0.5515015074619083,66.21261328404155
540,805870,Hyungchan Um,Hitter,21.45653661875428,Premium Prospect,C,0,A,81.2591304347826,0.96681301561359,66.17809202728567
541,807751,Ethan O'Donnell,Hitter,23.534565366187543,Standard Prospect,CF,0,AA,86.46798418972332,0.5689181688029754,66.17591586460185
542,701392,Marco Dinges,Hitter,22.091718001368925,Premium Prospect,C,0,A+,88.02193548387096,0.8375728803808556,66.15013231775492
543,703641,Adrian Rodriguez,Hitter,21.965776865160848,Premium Prospect,SS,0,A+,83.07676136363636,1.07583319638175,66.06728452475643
544,698931,Kevin Guerrero,Hitter,21.475701574264203,Premium Prospect,OF,0,A+,79.96583629893239,1.3978945580037776,65.96362473995299
545,703520,Brett Bateman,Hitter,23.5564681724846,Standard Prospect,OF,0,AA,88.49002961500494,0.5622236603789585,65.86565343877831
546,683569,Jose Colmenares,Hitter,23.515400410677618,Standard Prospect,SS,0,AA,86.1004048582996,0.5748367723851449,65.44484786425149
547,804241,Zach Levenson,Hitter,23.59206023271732,Standard Prospect,OF,0,AA,87.28761904761905,0.5515015074619083,65.1401868039613
548,682942,Alex De Jesus,Hitter,23.548254620123203,Standard Prospect,3B,0,AA,85.79422431161854,0.5647254456960292,65.01962213532532
549,699052,Manuel Mejias,Hitter,21.319644079397676,Premium Prospect,C,0,A,79.98036697247707,1.0437404314843424,64.96816632026344
550,800434,Jose Alpuria,Hitter,20.65160848733744,Elite Youth,CF,0,A,80.65050505050505,1.5069658440991978,64.96774589828122
551,801406,Jared Dickey,Hitter,23.60574948665298,Standard Prospect,RF,0,AA,87.41294964028776,0.5474285831676938,64.96421072476016
552,800050,Chase DeLauter,Hitter,24.0,Standard Prospect,RF,0,AAA,92.12261838440112,0.6217162555797376,64.47510809509826
553,800548,Josi Novas,Hitter,20.65160848733744,Elite Youth,SS,0,A,77.81483636363636,1.5069658440991978,64.4695671641684
554,679563,José Rodríguez,Hitter,24.40520191649555,Standard Prospect,SS,0,AAA,87.1917591125198,0.5039719916007316,64.38558199669993
555,687125,Dilan Rosario,Hitter,24.31211498973306,Standard Prospect,SS,0,AAA,87.11969981238273,0.5289849936286449,64.14201127806017
556,691410,Jose Devers,Hitter,22.39561943874059,Premium Prospect,SS,0,A+,82.288,0.7098426175979038,64.06582116196549
