rank,mlb_player_id,full_name,current_age,age_tier,primary_position,current_team,highest_level,total_pa,ops,obp,slg,iso,bb_rate,so_rate,pred_mlb_wrc_plus,pred_mlb_woba,pred_mlb_ops,age_factor,level_age_factor,combined_age_factor,prospect_value_score
1093,687730,Caleb Cali,25.13347022587269,Older Prospect,3B,0,AA,959,0.7513192787647116,0.3357664233576642,0.4155528554070474,0.17739975698663427,0.12200208550573514,0.2909280500521376,85.86569343065693,0.1433211678832117,0.6010554230117693,0.2337768875798033,0.9959753593429159,0.23283601961336306,25.806313409239742
1094,699014,Eddy Rodriguez,21.924709103353866,Premium Prospect,OF,0,A,223,0.6100379441186616,0.34080717488789236,0.2692307692307692,0.06043956043956042,0.14798206278026907,0.3004484304932735,81.50493273542601,0.0888116591928251,0.4,1.0125155880170162,0.7320995893223821,0.7412622461697678,25.805897314444014
1095,824742,Logan Braunschweig,22.858316221765914,Premium Prospect,OF,0,A+,101,0.7588817705299942,0.40594059405940597,0.35294117647058826,0.05882352941176472,0.13861386138613863,0.1782178217821782,86.92277227722772,0.1565346534653465,0.5312172393709959,0.5808129675299804,0.9462525667351128,0.5495957613182817,25.783733968216783
1096,666703,Eguy Rosario,26.12183436002738,Older Prospect,3B,0,AAA,1359,0.8202871745918103,0.34731420161883736,0.47297297297297297,0.21114864864864863,0.10963944076526858,0.21780721118469462,88.85562913907285,0.18069536423841057,0.7382584571326293,0.1574363949277659,1.2762422997946612,0.20092698673399248,25.76592417368593
1097,672357,Jordy Barley,25.848049281314168,Older Prospect,2B,0,AAA,712,0.5854514666713704,0.2808988764044944,0.304552590266876,0.09576138147566718,0.09129213483146068,0.33146067415730335,84.79101123595505,0.1298876404494382,0.5269063200042333,0.17565741043365857,1.3296303901437374,0.23355943116654404,25.744862457997417
1098,680711,Cole Roederer,26.039698836413415,Older Prospect,CF,0,AAA,663,0.7449508884229114,0.33031674208144796,0.4146341463414634,0.16724738675958187,0.10558069381598793,0.27149321266968324,87.81538461538462,0.16769230769230767,0.6704557995806202,0.16269474978691462,1.2922587268993841,0.21024371023285213,25.74093567845321
1099,691988,Marcos De La Rosa,23.693360711841205,Standard Prospect,SS,0,AA,230,0.5338741077222583,0.26521739130434785,0.26865671641791045,0.1044776119402985,0.09565217391304348,0.4043478260869565,82.02782608695652,0.09534782608695655,0.4270992861778067,0.41588592098222094,1.2551950718685831,0.5220179584764107,25.691998987302668
1100,807740,Luke Shliger,24.035592060232716,Standard Prospect,C,0,A+,643,0.7363664422249989,0.3856920684292379,0.35067437379576105,0.09633911368015413,0.15396578538102643,0.208398133748056,85.95894245723173,0.14448678071539656,0.5154565095574992,0.3626791122007749,0.7696611909650926,0.27914003743461085,25.63061033367921
1101,682631,Eduarqui Fernandez,23.88227241615332,Standard Prospect,OF,0,A+,817,0.6429605112948718,0.30354957160342716,0.3394109396914446,0.12622720897615708,0.10771113831089352,0.3574051407588739,82.04895960832313,0.09561199510403914,0.4500723579064102,0.38561764152041655,0.792659137577002,0.3056633471620509,25.618070681263887
1102,802353,Christian Martin,22.72689938398357,Premium Prospect,SS,0,A+,126,0.6033471359558316,0.3968253968253968,0.20652173913043478,0.010869565217391297,0.2222222222222222,0.16666666666666666,86.48888888888888,0.15111111111111106,0.4223429951690821,0.6121611258470313,0.9659650924024643,0.5913262784940242,25.614372170280895
1103,680693,Grant Lavigne,26.116358658453116,Older Prospect,1B,0,AAA,1588,0.7778210171794073,0.3620906801007557,0.4157303370786517,0.16479400749063672,0.13727959697732997,0.26385390428211586,89.75994962216625,0.19199937027707809,0.7000389154614666,0.15778160272695838,1.2773100616016424,0.20153602869877707,25.607715604020477
1104,683529,Milkar Perez,23.978097193702943,Standard Prospect,3B,0,A+,1308,0.6937275262963336,0.35856269113149847,0.33516483516483514,0.09432234432234429,0.14602446483180428,0.22935779816513763,84.66758409785932,0.12834480122324154,0.4856092684074335,0.3711166380604766,0.7782854209445584,0.28883466887242737,25.600983833971085
1105,676566,Shawn Ross,26.023271731690624,Older Prospect,SS,0,AAA,830,0.7289712162772126,0.3168674698795181,0.41210374639769454,0.2219020172910663,0.14337349397590363,0.38795180722891565,86.99228915662651,0.15740361445783133,0.6560740946494914,0.1637673112206826,1.2954620123203284,0.212154330546235,25.53970089652307
1106,800617,Reece Walling,22.04517453798768,Premium Prospect,OF,0,A,312,0.6562905317769131,0.3333333333333333,0.3229571984435798,0.11673151750972766,0.15064102564102563,0.28846153846153844,81.19999999999999,0.08499999999999998,0.4,0.8040693034516602,0.7167402464065707,0.5763088306839026,25.519331825505915
1107,834240,Ryan Wideman,21.927446954141,Premium Prospect,OF,0,A,112,0.6011904761904762,0.33035714285714285,0.2708333333333333,0.04166666666666666,0.10714285714285714,0.2857142857142857,81.07857142857142,0.08348214285714284,0.4,1.0114073483269046,0.7317505133470223,0.740097846341163,25.517762450486018
1108,683511,Jose Colmenares,23.12662559890486,Standard Prospect,C,0,A+,323,0.5758747590396636,0.33436532507739936,0.24150943396226415,0.037735849056603765,0.13003095975232198,0.17027863777089783,83.51578947368421,0.11394736842105259,0.4031123313277645,0.5217064322833793,0.9060061601642712,0.47266924144606587,25.501072779104987
1109,676004,Walking Cabrera,25.117043121149898,Older Prospect,OF,0,AA,736,0.7171104101471469,0.3220108695652174,0.39509954058192953,0.13935681470137823,0.08695652173913043,0.25815217391304346,85.11739130434782,0.13396739130434782,0.5736883281177175,0.23531805638858677,0.9989322381930184,0.2350667927554819,25.415832794867267
1110,684109,Jesus Bugarin,23.849418206707735,Standard Prospect,OF,0,A+,978,0.6235252477583766,0.27096114519427406,0.3525641025641026,0.10576923076923078,0.027607361963190184,0.26993865030674846,80.49775051124745,0.07622188139059304,0.43646767343086357,0.3907187517987792,0.7975872689938397,0.31163230219187016,25.38077295885309
1111,690944,Curtis Washington Jr.,25.37987679671458,Older Prospect,OF,0,AAA,377,0.5589940072698694,0.29973474801061006,0.25925925925925924,0.04938271604938271,0.09549071618037135,0.26790450928381965,85.94376657824934,0.1442970822281167,0.5030946065428824,0.21183434130967574,1.420924024640657,0.301000504810847,25.35690860631576
1112,814362,Alberto Rios,23.5564681724846,Standard Prospect,C,0,A+,418,0.6093268663564265,0.2942583732057416,0.3150684931506849,0.10410958904109588,0.09569377990430622,0.2607655502392344,81.6066985645933,0.09008373205741625,0.42652880644949853,0.439293612188026,0.84152977412731,0.3696786542401596,25.338275630140352
1113,688392,Terence Doston,25.04312114989733,Older Prospect,CF,0,AA,512,0.6211916190087146,0.318359375,0.3028322440087146,0.05446623093681918,0.083984375,0.193359375,84.91875,0.13148437500000001,0.4969532952069717,0.24238001853791707,1.0122381930184803,0.24534631198860693,25.266312656259178
1114,812470,Joe Redfield,23.972621492128678,Standard Prospect,OF,0,A+,569,0.6918500010587164,0.3304042179261863,0.3614457831325301,0.10040160642570278,0.0913884007029877,0.18453427065026362,83.32724077328646,0.11159050966608083,0.48429500074110143,0.3719303784788051,0.7791067761806983,0.28977347814028886,25.2549305652663
1115,680713,P.J. Hilson,25.11978097193703,Older Prospect,OF,0,AA,1014,0.7309320005361828,0.3037475345167653,0.42718446601941745,0.17367853290183383,0.055226824457593686,0.22386587771203156,84.12386587771203,0.1215483234714004,0.5847456004289463,0.2350604911589984,0.9984394250513347,0.2346936616450747,25.24302659145776
1116,827388,Eric Rataczak,24.71731690622861,Standard Prospect,1B,0,AA,392,0.6940019910403186,0.3494897959183674,0.3445121951219512,0.10670731707317072,0.13520408163265307,0.2780612244897959,86.61224489795919,0.1526530612244898,0.5552015928322549,0.2761180568552513,1.07088295687885,0.295690121172794,25.22670414018269
1117,671748,Casey Yamauchi,25.166324435318277,Older Prospect,SS,0,AA,679,0.7176357452910627,0.3475699558173785,0.37006578947368424,0.07894736842105265,0.053019145802650956,0.08394698085419734,86.50780559646539,0.15134756995581738,0.5741085962328502,0.23072476459213767,0.9900616016427101,0.22843172997072905,25.10812221609463
1118,672861,Carlos Luis,26.094455852156056,Older Prospect,SS,0,AAA,828,0.7365491771835033,0.33816425120772947,0.3983849259757739,0.1224764468371467,0.08333333333333333,0.19685990338164253,88.29565217391304,0.17369565217391306,0.662894259465153,0.1591700198449908,1.2815811088295692,0.20398929052536785,25.013411989288205
1119,683616,Rodolfo Nolasco,24.041067761806982,Standard Prospect,LF,0,A+,1127,0.7523069632068348,0.3336291038154392,0.41867785939139557,0.19517313746065054,0.1313220940550133,0.3513753327417924,83.4807453416149,0.11350931677018632,0.5266148742447843,0.36188561247728274,0.7688398357289528,0.2782320748497055,24.99583950178721
1120,800959,Nick Goodwin,24.087611225188226,Standard Prospect,SS,0,A+,520,0.7723613595706619,0.36538461538461536,0.4069767441860465,0.16279069767441862,0.12692307692307692,0.18461538461538463,84.99230769230769,0.13240384615384612,0.5406529516994633,0.3552105772280754,0.761858316221766,0.2706201322711431,24.982839439807613
1121,687625,Kai Murphy,25.117043121149898,Older Prospect,OF,0,AA,1275,0.6674688057040998,0.33019607843137255,0.3372727272727273,0.09818181818181818,0.10823529411764705,0.21803921568627452,85.56266666666667,0.13953333333333331,0.5339750445632799,0.23531805638858677,0.9989322381930184,0.2350667927554819,24.94972765023008
1122,801561,Matt Halbach,22.72416153319644,Premium Prospect,3B,0,A,436,0.7280276472489495,0.3486238532110092,0.3794037940379404,0.13550135501355015,0.10779816513761468,0.20642201834862386,81.82385321100918,0.09279816513761469,0.4368165883493697,0.6128318954014828,0.6301694045174538,0.38618791059445495,24.920759988317275
1123,681468,Corey Rosier,26.086242299794662,Older Prospect,RF,0,AAA,1574,0.7127797040897638,0.33989834815756037,0.3728813559322034,0.12527634487840825,0.11499364675984752,0.2121982210927573,88.40177890724269,0.17502223634053368,0.6415017336807874,0.15969382034334112,1.283182751540041,0.20491635579210943,24.877412142301054
1124,683001,Ethan Hearn,25.10335386721424,Older Prospect,C,0,AA,926,0.6782492694702071,0.2958963282937365,0.38235294117647056,0.1727941176470588,0.09071274298056156,0.31317494600431967,83.69676025917926,0.11620950323974084,0.5425994155761658,0.2366101220951528,1.001396303901437,0.23694050173175377,24.728446754340872
1125,687201,Kevin Kilpatrick Jr.,24.867898699520875,Standard Prospect,OF,0,AA,449,0.6023496659242762,0.30734966592427615,0.295,0.06499999999999997,0.08463251670378619,0.23608017817371937,84.31982182628062,0.12399777282850778,0.481879732739421,0.25997768467884363,1.0437782340862423,0.2713590486159133,24.685475367183567
1126,696160,Jake Rucker,26.067077344284737,Older Prospect,3B,0,AAA,1842,0.6965576472257813,0.32356134636264927,0.37299630086313196,0.1270036991368681,0.08957654723127036,0.19435396308360478,87.40195439739414,0.1625244299674267,0.6269018825032032,0.16092273472775367,1.2869199178644763,0.20709467255836767,24.66665365575533
1127,695020,Tanner Murray,26.09719370294319,Older Prospect,SS,0,AAA,1522,0.7368154839339908,0.31865965834428384,0.41815582558970693,0.15153681200857755,0.06176084099868594,0.20367936925098554,87.10197109067018,0.15877463863337715,0.6631339355405917,0.1589958017533824,1.2810472279260778,0.20368113108805475,24.641047153886028
1128,680935,Connor Pavolony,25.95482546201232,Older Prospect,C,0,AAA,558,0.5786008513500087,0.2992831541218638,0.279317697228145,0.1023454157782516,0.13082437275985664,0.3100358422939068,85.91612903225807,0.1439516129032258,0.5207407662150079,0.16831295841745675,1.3088090349075978,0.2202895206687942,24.604349746904727
1129,701324,Oliver Carrillo,23.718001368925393,Standard Prospect,LF,0,A+,409,0.7468918179488423,0.3276283618581907,0.4192634560906516,0.1926345609065156,0.1198044009779951,0.33985330073349634,83.19511002444987,0.10993887530562345,0.5228242725641896,0.41180697464083615,0.8172997946611911,0.3365697558140017,24.5870461808001
1130,672613,Eliezer Alfonzo,26.04243668720055,Older Prospect,C,0,AAA,1134,0.675100707526129,0.31128747795414463,0.3638132295719844,0.10408560311284043,0.06613756613756613,0.09082892416225749,86.65079365079364,0.15313492063492062,0.6075906367735162,0.1625166737343377,1.2917248459958928,0.20992682535125212,24.535392963369855
1131,691605,Miguel Briceno,22.258726899383984,Premium Prospect,SS,0,A,337,0.6849909064803292,0.32047477744807124,0.36451612903225805,0.08709677419354839,0.06231454005934718,0.12759643916913946,80.6753709198813,0.07844213649851632,0.4109945438881975,0.738236710589395,0.6895123203285421,0.5090233072702042,24.526277116943966
1132,814451,Jakob Christian,23.058179329226558,Standard Prospect,OF,0,A+,129,0.9303036768366404,0.3798449612403101,0.5504587155963303,0.25688073394495414,0.10077519379844961,0.31007751937984496,85.68062015503875,0.14100775193798445,0.6512125737856482,0.5361873037330679,0.9162731006160163,0.49129400330243983,24.523169140069324
1133,669309,Joe Perez,26.157426420260094,Older Prospect,3B,0,AAA,1102,0.7580356044824232,0.3411978221415608,0.41683778234086244,0.1540041067761807,0.10254083484573502,0.2695099818511797,88.48130671506352,0.17601633393829402,0.6822320440341809,0.15521088038698796,1.2693018480492815,0.1970094573125598,24.45178479119344
1134,682646,Jairo Pomares,25.177275838466805,Older Prospect,CF,0,AA,722,0.7366094865742736,0.30055401662049863,0.43605546995377503,0.18952234206471494,0.0664819944598338,0.2922437673130194,83.95013850415512,0.11937673130193907,0.5892875892594189,0.22971627112318,0.9880903490759749,0.22698043052253422,24.42790571836763
1135,695494,Kevin Bazzell,22.529774127310063,Premium Prospect,C,0,A,395,0.6371051517833096,0.35443037974683544,0.2826747720364742,0.03951367781155016,0.11392405063291139,0.10632911392405063,82.06075949367089,0.09575949367088607,0.4,0.6623841191418025,0.654953798767967,0.4338309950754972,24.349249374996532
1136,672596,Robert Perez Jr.,25.284052019164957,Older Prospect,RF,0,AA,1552,0.7841533895657606,0.35309278350515466,0.43106060606060603,0.17803030303030298,0.10373711340206186,0.2867268041237113,86.80824742268041,0.1551030927835052,0.6273227116526086,0.2201115517638325,0.9688706365503077,0.2132596192695004,24.26073774116085
1137,701010,Roque Salinas,22.915811088295687,Premium Prospect,OF,0,A,740,0.6617506232440347,0.3162162162162162,0.34553440702781846,0.07613469985358712,0.04054054054054054,0.12027027027027028,80.50162162162161,0.07627027027027024,0.4,0.5676078887741589,0.6057340862422999,0.3438194458505361,24.25270194135935
1138,828600,Hayden Gilliland,23.942505133470227,Standard Prospect,C,0,AA,129,0.6779623477297896,0.32558139534883723,0.3523809523809524,0.1523809523809524,0.15503875968992248,0.32558139534883723,85.31162790697674,0.13639534883720933,0.5423698781838316,0.3764379497640693,1.210349075975359,0.4556213246589999,24.23099233647606
1139,687981,John Rhodes,25.14715947980835,Older Prospect,OF,0,AA,1663,0.6625615855922531,0.3132892363199038,0.3492723492723493,0.13444213444213446,0.11124473842453397,0.2429344558027661,84.64293445580276,0.12803668069753457,0.5300492684738025,0.23250029342248224,0.9935112936344968,0.2309916672885704,24.1960905017255
1140,668882,Mikey Perez,26.12457221081451,Older Prospect,SS,0,AAA,607,0.7108205685442883,0.32784184514003295,0.3829787234042553,0.1644100580270793,0.10543657331136738,0.24052718286655683,87.66392092257001,0.1657990115321252,0.6397385116898595,0.15726407435947864,1.2757084188911707,0.200623103649514,24.13051051393387
1141,681868,Ezequiel Pagan,25.251197809719372,Older Prospect,OF,0,AA,1163,0.7402766531150606,0.3422184006878762,0.39805825242718446,0.12718446601941746,0.07996560619088564,0.15219260533104043,86.21668099742047,0.1477085124677558,0.5922213224920485,0.22302327876538203,0.974784394250513,0.2173996116950762,24.06973055820367
1142,686958,Jose Torres,26.028747433264886,Older Prospect,SS,0,AAA,1459,0.6476124499089636,0.2871830020562029,0.3604294478527607,0.1380368098159509,0.07607950651130911,0.2967786154900617,85.17559972583962,0.13469499657299522,0.5828512049180673,0.1634090073873517,1.2943942505133472,0.2115156796442811,23.978327380193615
1143,814436,Ryan Galanie,25.300479123887747,Older Prospect,3B,0,AA,1090,0.7854659584741671,0.3486238532110092,0.4368421052631579,0.16421052631578947,0.0889908256880734,0.18073394495412845,86.5651376146789,0.15206422018348625,0.6283727667793337,0.21866997493272375,0.9659137577002055,0.21121633718347693,23.97539811024498
1144,683550,Marcos Cabrera,23.994524298425734,Standard Prospect,SS,0,A+,640,0.6523284857904086,0.2953125,0.35701598579040855,0.15452930728241565,0.1078125,0.359375,81.656875,0.09071093749999998,0.456629940053286,0.3686860834495084,0.7758213552361399,0.28603453691850217,23.9677964437359
1145,691949,Jake Vogel,23.98904859685147,Standard Prospect,CF,0,A+,1241,0.622225546321575,0.3134568896051571,0.3087686567164179,0.08768656716417908,0.10072522159548751,0.25302175664786464,82.52054794520548,0.10150684931506847,0.43555788242510246,0.3694944944368083,0.7766427104722793,0.2869652056639873,23.943682326506977
1146,681377,Josh Hood,25.215605749486652,Older Prospect,SS,0,AA,1405,0.7113771163593228,0.31743772241992885,0.3939393939393939,0.15071770334928228,0.09608540925266904,0.2491103202846975,84.86861209964412,0.13085765124555163,0.5691016930874583,0.22622113157432713,0.9811909650924026,0.2219661304137094,23.86441933102129
1147,687957,Dustin Harris,26.253251197809718,Older Prospect,LF,0,AAA,1512,0.7880147227973315,0.36177248677248675,0.42624223602484473,0.16304347826086957,0.12367724867724868,0.21494708994708994,89.74047619047619,0.1917559523809524,0.7092132505175984,0.1493742347795985,1.2506160164271052,0.18680981045690861,23.84249202862555
1148,681114,Michael Trautwein,26.069815195071868,Older Prospect,C,0,AAA,758,0.651849167804421,0.3073878627968338,0.34446130500758726,0.13201820940819425,0.10554089709762533,0.3087071240105541,86.41213720316622,0.15015171503957786,0.5866642510239789,0.16074659821807719,1.2863860369609859,0.20678217943671218,23.831240199569624
1149,680753,Adam Hackenberg,26.083504449007528,Older Prospect,C,0,AAA,1279,0.6446453032703061,0.3205629397967162,0.32408236347359,0.09400179051029545,0.09929632525410477,0.272869429241595,87.21845191555903,0.16023064894448785,0.5801807729432755,0.15986880328197883,1.283716632443532,0.20522624178191937,23.788803662906858
1150,699111,Diego Omana,22.743326488706366,Premium Prospect,C,0,A+,249,0.5293801935854014,0.285140562248996,0.24423963133640553,0.04147465437788017,0.10441767068273092,0.24899598393574296,81.1726907630522,0.08465863453815259,0.4,0.6081518983037464,0.9635010266940451,0.5859549784015922,23.781771131431686
1151,702686,Everett Cooper III,22.190280629705683,Premium Prospect,SS,0,A,324,0.6100976598489036,0.33024691358024694,0.2798507462686567,0.07089552238805968,0.14506172839506173,0.15123456790123457,81.07407407407408,0.08342592592592593,0.4,0.7587277573619969,0.6982392197125254,0.529773477274675,23.776794440980815
1152,821009,Cesar Hernandez,22.46406570841889,Premium Prospect,OF,0,A,382,0.6159959365476284,0.31151832460732987,0.3044776119402985,0.07462686567164178,0.07853403141361257,0.22251308900523561,80.30994764397906,0.07387434554973821,0.4,0.6800246147077037,0.6633316221765916,0.45108183079407277,23.71355240334526
1153,681132,Max Ferguson,26.127310061601644,Older Prospect,2B,0,AAA,1472,0.6631509204211732,0.33695652173913043,0.3261943986820428,0.11614497528830312,0.15692934782608695,0.24932065217391305,88.22173913043478,0.17277173913043478,0.5968358283790559,0.15709194240309543,1.2751745379876793,0.20031964507545436,23.699736177031216
1154,678285,Fabian Pertuz,25.100616016427104,Older Prospect,SS,0,AA,877,0.6093916510688955,0.2748004561003421,0.33459119496855344,0.12452830188679243,0.06841505131128849,0.2633979475484607,82.54914481185861,0.10186431014823263,0.4875133208551164,0.23686938531765334,1.0018891170431212,0.23731685931045057,23.61875572110896
1155,681142,Justice Thompson,25.251197809719372,Older Prospect,OF,0,AA,1031,0.7041674495999166,0.33462657613967023,0.36954087346024633,0.13325867861142215,0.11930164888457807,0.32201745877788557,85.80368574199807,0.14254607177497575,0.5633339596799333,0.22302327876538203,0.974784394250513,0.2173996116950762,23.550289815180395
1156,692371,Lizandro Espinoza,22.882956878850102,Premium Prospect,SS,0,A,840,0.5704856361149111,0.275,0.2954856361149111,0.106703146374829,0.09404761904761905,0.2761904761904762,78.82,0.05525,0.4,0.5751164416092663,0.609922997946612,0.35077674423471134,23.50098953349295
1157,701618,Damon Keith,25.363449691991786,Older Prospect,OF,0,AA,1297,0.805910056253114,0.3600616808018504,0.44584837545126355,0.19043321299638988,0.12798766383962992,0.28373168851195063,87.18735543562066,0.1598419429452583,0.6447280450024913,0.21323085438175723,0.9545790554414786,0.20354570756671728,23.488457862945552
1158,687548,J.D. McLaughlin,24.777549623545518,Standard Prospect,CF,0,AAA,189,0.6022704440425959,0.31746031746031744,0.2848101265822785,0.10126582278481014,0.13756613756613756,0.24867724867724866,87.02857142857142,0.15785714285714283,0.5420433996383364,0.26954502082842685,1.538377823408624,0.41466208245266756,23.48347035311231
1159,815448,Anthony Sherwin,23.34839151266256,Standard Prospect,SS,0,A+,323,0.675728722472107,0.34365325077399383,0.3320754716981132,0.12452830188679243,0.15789473684210525,0.3560371517027864,83.9578947368421,0.11947368421052632,0.47301010573047486,0.4774209869712024,0.8727412731006161,0.4166649999741998,23.454256925931208
1160,692591,Luis Mendez,22.940451745379878,Premium Prospect,3B,0,A,590,0.6208309465242443,0.31864406779661014,0.30218687872763417,0.0834990059642147,0.12203389830508475,0.21694915254237288,80.6006779661017,0.07750847457627116,0.4,0.5620408762727768,0.6025924024640655,0.3386815619162212,23.444942006953614
1161,693309,Isaiah Greene,24.109514031485283,Standard Prospect,OF,0,A+,790,0.6766482272575152,0.3531645569620253,0.3234836702954899,0.11353032659409021,0.17468354430379746,0.27341772151898736,84.4106329113924,0.12513291139240504,0.4736537590802606,0.3521121266127532,0.7585728952772076,0.2671027153468509,23.410376572568435
1162,800685,Sonny DiChiara,26.195756331279945,Older Prospect,1B,0,AAA,892,0.7037820458583637,0.3452914798206278,0.3584905660377358,0.13342318059299188,0.13452914798206278,0.3329596412556054,88.73183856502243,0.1791479820627803,0.6334038412725274,0.1528493424610916,1.2618275154004108,0.19286950602826575,23.402224951605128
1163,701544,Andy Blake,25.14715947980835,Older Prospect,SS,0,AAA,316,0.5297104088880794,0.2563291139240506,0.2733812949640288,0.10431654676258995,0.0981012658227848,0.22468354430379747,83.2873417721519,0.11109177215189871,0.47673936799927147,0.23250029342248224,1.4663039014373715,0.3409160873307194,23.32850603002332
1164,691701,Yeral Martinez,22.940451745379878,Premium Prospect,RF,0,A,550,0.6439066839474171,0.28545454545454546,0.35845213849287166,0.15274949083503053,0.08181818181818182,0.3381818181818182,79.24654545454545,0.060581818181818174,0.4,0.5620408762727768,0.6025924024640655,0.3386815619162212,23.314273521063615
1165,670919,Luis Santana,26.220396988364133,Older Prospect,3B,0,AAA,1048,0.7420572477998997,0.3330152671755725,0.40904198062432723,0.15500538213132398,0.08110687022900763,0.18702290076335878,87.98053435114504,0.16975667938931294,0.6678515230199097,0.15135021918049996,1.2570225872689942,0.1902506440980014,23.305432191156033
1166,807728,Carter Graham,24.057494866529773,Standard Prospect,1B,0,A+,587,0.6574191460982792,0.30664395229982966,0.3507751937984496,0.12403100775193801,0.07495741056218058,0.2453151618398637,82.19625212947189,0.09745315161839863,0.4601934022687954,0.35951551463244724,0.7663757700205341,0.2755239793607704,23.297225280705252
1167,690958,Drew Bowser,24.016427104722794,Standard Prospect,3B,0,A+,568,0.5868298023434726,0.31161971830985913,0.27521008403361347,0.08823529411764708,0.13908450704225353,0.3274647887323944,82.4330985915493,0.10041373239436616,0.4107808616404308,0.36547008793766417,0.7725359342915809,0.2823387758405496,23.274060145081364
1168,694552,Jack Payton,24.16974674880219,Standard Prospect,C,0,A+,552,0.741904806815681,0.35144927536231885,0.39045553145336226,0.15184381778741865,0.12318840579710146,0.22644927536231885,84.32898550724637,0.12411231884057969,0.5193333647709767,0.34373003918222816,0.7495379876796715,0.25763872187370196,23.267953194872288
1169,694380,Jack Moss,23.939767282683093,Standard Prospect,1B,0,A+,437,0.6991432642311275,0.37299771167048057,0.3261455525606469,0.040431266846361225,0.12585812356979406,0.18077803203661327,85.35469107551486,0.1369336384439359,0.4894002849617892,0.37685042795842183,0.7840349075975361,0.29546389046247323,23.134244623695846
1170,667803,Ernesto Martinez Jr.,26.302532511978097,Older Prospect,1B,0,AAA,1242,0.7845990458336338,0.35829307568438,0.42630597014925375,0.15951492537313433,0.10869565217391304,0.20772946859903382,89.52753623188406,0.1890942028985507,0.7061391412502704,0.14645852377236077,1.2410061601642712,0.18175593021006506,23.106295276950057
1171,693819,Kyle Nevin,24.128678986995208,Standard Prospect,OF,0,A+,805,0.701383557819806,0.32919254658385094,0.37219101123595505,0.12219101123595505,0.0968944099378882,0.2795031055900621,83.2695652173913,0.1108695652173913,0.49096849047386415,0.34942316126517464,0.7556981519507188,0.26405843721687045,23.102643678279538
1172,814440,Weston Eberly,24.750171115674195,Standard Prospect,C,0,AAA,135,0.5196881091617933,0.2740740740740741,0.24561403508771928,0.07894736842105263,0.1037037037037037,0.2962962962962963,84.37333333333333,0.12466666666666666,0.467719298245614,0.27251313988778714,1.5437166324435319,0.42068306660418786,23.071381194084605
1173,801126,Brock Rodden,25.371663244353183,Older Prospect,SS,0,AA,896,0.7844565808556925,0.35044642857142855,0.434010152284264,0.15862944162436549,0.09263392857142858,0.22767857142857142,86.66428571428571,0.15330357142857143,0.627565264684554,0.21253145081342414,0.953100616016427,0.2025638566931395,23.008949258078722
1174,813841,Jonah Cox,24.177960301163587,Standard Prospect,CF,0,A+,1177,0.731409635195412,0.3466440101954121,0.384765625,0.123046875,0.0994052676295667,0.2506372132540357,84.10025488530161,0.12125318606627017,0.5119867446367884,0.34260259439172464,0.748305954825462,0.25637156152198,22.977569569225256
1175,801592,Zander Darby,22.86652977412731,Premium Prospect,3B,0,A+,126,0.6477411477411477,0.30158730158730157,0.34615384615384615,0.17307692307692307,0.14285714285714285,0.36507936507936506,81.95555555555555,0.09444444444444441,0.4534188034188033,0.5789078836564369,0.9450205338809032,0.5470798372808697,22.95324929278671
1176,701653,Mason Guerra,23.1129363449692,Standard Prospect,1B,0,A+,301,0.49134595045230006,0.2591362126245847,0.23220973782771537,0.06367041198501874,0.10299003322259136,0.25249169435215946,79.93488372093023,0.06918604651162788,0.4,0.5245709765533488,0.9080595482546201,0.4763416839965188,22.921942907259684
1177,671289,Tyler Freeman,26.38466803559206,Older Prospect,RF,0,AAA,667,0.8131793478260869,0.391304347826087,0.421875,0.11805555555555558,0.07496251874062969,0.10794602698650675,91.54782608695652,0.21434782608695652,0.7318614130434783,0.14172492978023254,1.2249897330595483,0.1736115838993703,22.86423634880014
1178,681580,Michael Turconi,26.29158110882957,Older Prospect,SS,0,AAA,940,0.7334697217675941,0.3680851063829787,0.36538461538461536,0.11410256410256409,0.14680851063829786,0.23617021276595745,90.1268085106383,0.19658510638297869,0.6601227495908347,0.14710150158135715,1.2431416837782343,0.18286800836215492,22.855544270737237
1179,678832,Yunior Garcia,24.194387405886378,Standard Prospect,OF,0,A+,649,0.7665048836763675,0.3235747303543914,0.44293015332197616,0.17887563884156732,0.0662557781201849,0.2357473035439137,83.00215716486903,0.10752696456086286,0.5365534185734572,0.34035878683871273,0.7458418891170433,0.25385384055337057,22.824579983909207
1180,670860,Lazaro Armenteros,26.38193018480493,Older Prospect,LF,0,AAA,836,0.8307972627128073,0.37440191387559807,0.4563953488372093,0.20930232558139533,0.1471291866028708,0.3684210526315789,90.5133971291866,0.20141746411483255,0.7477175364415266,0.14188022348313115,1.2255236139630388,0.1738775642329305,22.82074784665339
1181,678652,Jesus Chirinos,24.199863107460644,Standard Prospect,C,0,A+,1154,0.7276926008758998,0.35528596187175043,0.3724066390041494,0.13174273858921162,0.15077989601386482,0.3119584055459272,84.51161178509531,0.12639514731369147,0.5093848206131298,0.33961412139160213,0.7450205338809035,0.2530194940326654,22.74831613915107
1182,694806,Brandon Eike,24.019164955509925,Standard Prospect,3B,0,A+,479,0.6692576588823616,0.29018789144050106,0.37906976744186044,0.1581395348837209,0.0709812108559499,0.2797494780793319,81.41294363256785,0.0876617954070981,0.4684803612176531,0.3650700659905515,0.7721252566735112,0.28187981840677023,22.74613044946657
