prospect_id,name,position,fangraphs_player_id,fv,top_100_rank,hit_future,game_power_future,speed_future,mlb_expectation,mlb_expectation_numeric,fb_future,cmd_future,velocity_sits_high,best_secondary
8740,Luke Holman,SP,sa3034003,40,,,,,Bench,0,40.0,55.0,94.0,60.0
9116,Matt Jachec,RP,sa3022906,40,,,,,Bench,0,45.0,60.0,92.0,70.0
8688,Gabriel Hughes,SP,sa3020661,40,,,,,Bench,0,45.0,50.0,95.0,55.0
8509,Jordy Vargas,SP,sa3016052,40,,,,,Bench,0,50.0,55.0,96.0,60.0
9142,Yorman Gómez,DH,sa3015931,40,,,,,Bench,0,60.0,40.0,96.0,55.0
8881,Josh Hartle,SP,sa3025623,40,,,,,Bench,0,30.0,60.0,93.0,55.0
8965,Jackson  Humphries,RP,sa3021729,40,,,,,Bench,0,45.0,40.0,94.0,60.0
8773,Jack Mahoney,SP,sa3023157,40,,,,,Bench,0,45.0,55.0,94.0,50.0
8745,Griffin Herring,SP,sa3033707,40,,,,,Bench,0,45.0,55.0,92.0,55.0
8784,Joey Oakie,SP,sa3067418,40,,,,,Bench,0,55.0,40.0,94.0,55.0
8993,Luichi Casilla,DH,sa3018332,40,,,,,Bench,0,60.0,40.0,98.0,60.0
8800,JB Middleton,RP,sa3037985,40,,,,,Bench,0,50.0,50.0,95.0,60.0
8540,Blake Wolters,SP,sa3023513,40,,,,,Bench,0,55.0,40.0,94.0,50.0
8574,Jake Miller,RP,sa3020408,40,,,,,Bench,0,50.0,50.0,95.0,60.0
8395,AJ Blubaugh,RP,31764,40,,,,,Bench,0,55.0,40.0,95.0,55.0
8630,Ty Madden,SP,30140,40,,,,,Bench,0,45.0,45.0,95.0,55.0
8676,Alonzo Tredwell,RP,sa3023524,40,,,,,Bench,0,55.0,40.0,93.0,55.0
8775,Joseph Montalvo,SP,sa3018802,40,,,,,Bench,0,45.0,55.0,94.0,55.0
8594,Jackson Nezuh,SP,sa3023411,40,,,,,Bench,0,50.0,50.0,93.0,40.0
8442,Alimber Santa,RP,sa3015478,40,,,,,Bench,0,60.0,40.0,98.0,60.0
8857,RJ Petit,DH,sa3017848,40,,,,,Bench,0,50.0,40.0,97.0,55.0
8679,Drew Beam,SP,sa3026785,40,,,,,Bench,0,55.0,50.0,97.0,50.0
8469,Miguel Ullola,DH,sa3016504,40,,,,,Bench,0,70.0,35.0,96.0,55.0
8538,Tyler Mattison,DH,sa3018117,40,,,,,Bench,0,60.0,40.0,96.0,60.0
8344,Felix Arronde,SP,sa3016526,40,,,,,Bench,0,50.0,50.0,95.0,70.0
8604,Ethan Schiefelbein,SP,sa3066595,40,,,,,Bench,0,45.0,60.0,92.0,55.0
8596,David Shields,SP,sa3067433,40,,,,,Bench,0,40.0,60.0,92.0,60.0
8618,Anderson Brito,DH,sa3024232,40,,,,,Bench,0,60.0,50.0,97.0,60.0
8659,Ben Jacobs,SP,sa3034527,40,,,,,Bench,0,45.0,45.0,94.0,60.0
8886,Michael Massey,DH,sa3037259,40,,,,,Bench,0,40.0,40.0,94.0,60.0
8791,Yeri Perez,DH,sa3019566,40,,,,,Bench,0,65.0,35.0,96.0,60.0
8879,Jared Karros,SP,sa3020859,40,,,,,Bench,0,40.0,60.0,94.0,55.0
8513,Steven Zobac,SP,sa3020875,40,,,,,Bench,0,60.0,55.0,95.0,55.0
8763,Josh Hansell,DH,sa3023158,40,,,,,Bench,0,60.0,40.0,94.0,70.0
8345,Samy Natera Jr.,DH,sa3020862,40,,,,,Bench,0,55.0,40.0,95.0,60.0
8876,Camden Minacci,DH,sa3022728,40,,,,,Bench,0,55.0,40.0,96.0,60.0
8906,Najer Victor,DH,sa3025330,40,,,,,Bench,0,60.0,40.0,97.0,60.0
8447,Chris Cortez,DH,sa3029417,40,,,,,Bench,0,65.0,40.0,99.0,60.0
8753,Brady Smith,SP,sa3067255,40,,,,,Bench,0,60.0,50.0,93.0,60.0
8963,Jakob Wright,RP,sa3045618,40,,,,,Bench,0,60.0,40.0,96.0,60.0
9141,Cam Leiter,SP,sa3036203,40,,,,,Bench,0,60.0,40.0,97.0,55.0
8793,Chase Shores,DH,sa3042212,40,,,,,Bench,0,60.0,50.0,98.0,55.0
8476,Ryan Johnson,RP,35325,40,,,,,Bench,0,50.0,60.0,94.0,55.0
8687,Christian McGowan,DH,sa3017896,40,,,,,Bench,0,55.0,40.0,96.0,60.0
9339,Micah Ashman,RP,sa3025559,40,,,,,Bench,0,45.0,50.0,94.0,60.0
8908,Zach Root,SP,sa3041130,40,,,,,Bench,0,35.0,60.0,93.0,60.0
9016,Hayden Mullins,DH,sa3023218,40,,,,,Bench,0,55.0,40.0,94.0,60.0
9064,Patrick Reilly,SP,sa3023038,40,,,,,Bench,0,60.0,40.0,94.0,50.0
9232,Aiden May,RP,sa3037366,40,,,,,Bench,0,40.0,45.0,96.0,60.0
8823,Austin Love,DH,sa3017609,40,,,,,Bench,0,50.0,50.0,95.0,70.0
8724,Patrick Copen,DH,sa3023283,40,,,,,Bench,0,65.0,40.0,99.0,60.0
8647,Michael Knorr,DH,sa3020872,40,,,,,Bench,0,55.0,50.0,97.0,55.0
8545,Andrew Moore,DH,sa3016795,40,,,,,Bench,0,60.0,40.0,95.0,55.0
8936,Peter Heubeck,DH,sa3017936,40,,,,,Bench,0,60.0,30.0,95.0,60.0
8533,Nick Frasso,SP,sa3014492,40,,,,,Bench,0,50.0,50.0,95.0,60.0
8556,Anyer Laureano,DH,sa3019123,40,,,,,Bench,0,70.0,40.0,99.0,55.0
9114,Marlon Nieves,SP,sa3021567,40,,,,,Bench,0,60.0,40.0,97.0,70.0
8728,Eiver Mosquera,SP,sa3068767,40,,,,,Bench,0,60.0,45.0,97.0,70.0
8822,Jose Franco,DH,sa3008714,40,,,,,Bench,0,60.0,40.0,96.0,55.0
8669,Cameron Weston,SP,sa3020528,40,,,,,Bench,0,50.0,50.0,94.0,50.0
8645,Coleman Crow,SP,sa3015142,40,,,,,Bench,0,45.0,50.0,93.0,60.0
8595,Connor Noland,SP,sa3020834,40,,,,,Bench,0,30.0,55.0,92.0,60.0
8702,Michael Morales,SP,sa3017783,40,,,,,Bench,0,35.0,60.0,93.0,55.0
8561,Emiliano Teodo,DH,sa3015158,40,,,,,Bench,0,60.0,40.0,98.0,65.0
9086,Caden Grice,SP,sa3023166,40,,,,,Bench,0,40.0,55.0,92.0,60.0
8671,Khristian Curtis,RP,sa3023473,40,,,,,Bench,0,55.0,40.0,96.0,60.0
8816,Jarold Rosado,DH,sa3016502,40,,,,,Bench,0,55.0,45.0,97.0,60.0
9327,Tyson Neighbors,DH,sa3025569,40,,,,,Bench,0,50.0,40.0,95.0,70.0
8370,Barrett Kent,SP,sa3023082,40,,,,,Bench,0,50.0,45.0,95.0,60.0
8532,Ixan Henderson,SP,sa3022953,40,,,,,Bench,0,60.0,50.0,95.0,50.0
8580,Brett Wichrowski,SP,sa3023366,40,,,,,Bench,0,60.0,45.0,96.0,60.0
8696,Jose Rodriguez,RP,sa3015437,40,,,,,Bench,0,45.0,40.0,96.0,70.0
8868,Dahian  Santos,RP,sa3015282,40,,,,,Bench,0,45.0,40.0,93.0,60.0
8941,Yujanyer Herrera,DH,sa3015370,40,,,,,Bench,0,60.0,40.0,95.0,60.0
8888,Yordanny Monegro,DH,sa3015476,40,,,,,Bench,0,55.0,45.0,95.0,55.0
9301,Austin Vernon,DH,sa3017138,40,,,,,Bench,0,55.0,35.0,96.0,60.0
8586,Ty Johnson,SP,sa3023410,40,,,,,Bench,0,60.0,45.0,95.0,60.0
8735,Tyson Guerrero,DH,sa3017140,40,,,,,Bench,0,55.0,50.0,93.0,60.0
8553,Ashton Izzi,SP,sa3022230,40,,,,,Bench,0,55.0,50.0,95.0,55.0
8502,Yunior Marte,SP,sa3018367,40,,,,,Bench,0,55.0,45.0,95.0,60.0
8826,Royber Salinas,RP,sa3009243,40,,,,,Bench,0,55.0,40.0,95.0,60.0
8421,Joel Hurtado,DH,sa3019774,40,,,,,Bench,0,65.0,40.0,97.0,60.0
8672,Izack Tiger,DH,sa3022875,40,,,,,Bench,0,65.0,45.0,97.0,60.0
8746,Kelvis Salcedo,SP,sa3021531,40,,,,,Bench,0,,45.0,96.0,60.0
8537,Welinton Herrera,DH,sa3016061,40,,,,,Bench,0,70.0,40.0,96.0,50.0
8503,Walbert Urena,DH,sa3018298,40,,,,,Bench,0,60.0,30.0,99.0,55.0
8567,Hiro Wyatt,SP,sa3023613,40,,,,,Bench,0,50.0,55.0,95.0,55.0
8531,Mason Morris,RP,sa3038414,40,,,,,Bench,0,60.0,50.0,97.0,60.0
9188,Listher Sosa,DH,sa3009725,40,,,,,Bench,0,60.0,40.0,97.0,60.0
8575,Francis Pena,DH,sa3019374,40,,,,,Bench,0,55.0,40.0,98.0,0.0
9089,Luis Carias,SP,sa3021006,40,,,,,Bench,0,60.0,50.0,96.0,60.0
8612,Jose Urbina,SP,sa3022218,40,,,,,Bench,0,60.0,45.0,97.0,60.0
8488,Bryan Balzer,SP,sa3025047,40,,,,,Bench,0,55.0,45.0,97.0,60.0
8623,Dylan Jordan,SP,sa3067384,40,,,,,Bench,0,55.0,50.0,94.0,60.0
8661,Jagger Haynes,RP,sa3020876,40,,,,,Bench,0,50.0,40.0,95.0,55.0
8722,Yilber Díaz,DH,29271,40,,,,,Bench,0,65.0,40.0,96.0,60.0
8796,Andre Granillo,DH,29542,40,,,,,Bench,0,45.0,40.0,96.0,60.0
8839,Dylan Lesko,SP,sa3020677,40,,,,,Bench,0,60.0,30.0,96.0,70.0
8416,Ethan Pecko,SP,sa3022997,40,,,,,Bench,0,70.0,50.0,96.0,55.0
9010,Sterling Patick,RP,sa3024981,40,,,,,Bench,0,55.0,45.0,96.0,55.0
8624,Dom Hamel,RP,30153,40,,,,,Bench,0,55.0,40.0,93.0,55.0
8933,Douglas Orellana,DH,sa3016817,40,,,,,Bench,0,55.0,40.0,96.0,60.0
8801,Enrique Segura,SP,sa3019147,40,,,,,Bench,0,45.0,55.0,93.0,55.0
9061,Hyun-Seok Jang,SP,sa3023601,40,,,,,Bench,0,55.0,40.0,98.0,60.0
8756,Chase Allsup,SP,sa3025950,40,,,,,Bench,0,60.0,45.0,96.0,50.0
8757,Kifraidy Encarnacion,DH,sa3024081,40,,,,,Bench,0,70.0,40.0,99.0,60.0
8783,Oliver Gonzalez,SP,sa3024789,40,,,,,Bench,0,60.0,45.0,83.0,60.0
8989,Aidan Foeller,SP,sa3025616,40,,,,,Bench,0,70.0,40.0,96.0,45.0
9230,Santiago Castellanos,SP,sa3068480,40,,,,,Bench,0,55.0,45.0,95.0,55.0
8870,Spencer Giesting,RP,sa3020402,40,,,,,Bench,0,50.0,50.0,92.0,60.0
8620,Carson Ragsdale,SP,27508,40,,,,,Bench,0,50.0,55.0,95.0,60.0
8767,Cole Miller,SP,sa3067552,40,,,,,Bench,0,50.0,50.0,93.0,60.0
8674,Anthony Eyanson,SP,sa3031104,40,,,,,Bench,0,45.0,50.0,96.0,70.0
8878,Cade Crossland,SP,sa3058955,40,,,,,Bench,0,50.0,45.0,95.0,55.0
9037,Joseph Dzierwa,SP,sa3030726,40,,,,,Bench,0,40.0,55.0,93.0,60.0
8915,Malachi Witherspoon,DH,sa3045488,40,,,,,Bench,0,60.0,40.0,97.0,60.0
8818,Michael Lombardi,DH,sa3036476,40,,,,,Bench,0,60.0,45.0,95.0,60.0
8368,Ryan Forcucci,SP,sa3031539,40,,,,,Bench,0,55.0,50.0,95.0,60.0
8710,Ty Floyd,SP,sa3031488,40,,,,,Bench,0,50.0,50.0,93.0,55.0
8481,Garrett Baumann,SP,sa3023310,40,,,,,Bench,0,45.0,60.0,95.0,60.0
9144,Boston Bateman,SP,sa3067145,40,,,,,Bench,0,50.0,55.0,96.0,60.0
8655,Luke Sinnard,SP,sa3042362,40,,,,,Bench,0,50.0,40.0,94.0,55.0
8653,Shotaro Morii,DH,sa3067343,40,,,,,Bench,0,,,,0.0
9032,Brian Curley,DH,sa3029705,40,,,,,Bench,0,60.0,40.0,96.0,55.0
8478,Braden Nett,RP,sa3020336,40,,,,,Bench,0,65.0,40.0,98.0,55.0
8847,Michael Darrell-Hicks,DH,31501,40,,,,,Bench,0,45.0,55.0,95.0,60.0
8693,Brandyn Garcia,RP,33568,40,,,,,Bench,0,65.0,45.0,97.0,60.0
8664,Andrew Hoffmann,DH,29633,40,,,,,Bench,0,60.0,40.0,96.0,60.0
8505,Kenya Huggins,SP,sa3020609,40,,,,,Bench,0,50.0,55.0,96.0,55.0
8814,Joe Elbis,SP,sa3015216,40,,,,,Bench,0,45.0,60.0,94.0,55.0
8500,Patrick Forbes,SP,sa3031537,40,,,,,Bench,0,60.0,45.0,97.0,60.0
9006,Dylan Ray,SP,sa3020392,40,,,,,Bench,0,45.0,50.0,94.0,50.0
8960,Seth Keener,DH,sa3022949,40,,,,,Bench,0,40.0,40.0,94.0,60.0
8529,David Hagaman,SP,sa3032946,40,,,,,Bench,0,60.0,45.0,96.0,60.0
9168,Jogly Garcia,DH,sa3019633,40,,,,,Bench,0,55.0,40.0,95.0,60.0
8583,Sheng-En  Lin,SP,sa3022820,40,,,,,Bench,0,50.0,60.0,95.0,55.0
8765,Mitch Farris,SP,33628,40,,,,,Bench,0,35.0,55.0,89.0,60.0
8610,Brooks Auger,SP,sa3026300,40,,,,,Bench,0,60.0,45.0,96.0,60.0
8910,Owen Wild,SP,sa3023278,40,,,,,Bench,0,55.0,45.0,92.0,50.0
8755,Trevor Harrison,SP,sa3023629,40,,,,,Bench,0,55.0,50.0,96.0,60.0
8943,Paul Bonzagni,SP,sa3022587,40,,,,,Bench,0,60.0,40.0,97.0,55.0
8774,Kolton Curtis,SP,sa3022381,40,,,,,Bench,0,45.0,60.0,94.0,55.0
8512,Angel Bastardo,RP,sa3009716,40,,,,,Bench,0,55.0,45.0,97.0,60.0
9231,T.J. Nichols,RP,sa3023039,40,,,,,Bench,0,55.0,45.0,97.0,55.0
8885,Gavin Collyer,DH,sa3011742,40,,,,,Bench,0,60.0,40.0,98.0,60.0
8590,Marc Church,DH,26353,40,,,,,Bench,0,60.0,35.0,98.0,70.0
8717,Josh Stephan,SP,sa3015286,40,,,,,Bench,0,35.0,60.0,93.0,60.0
8914,Ismael Agreda,RP,sa3017010,40,,,,,Bench,0,60.0,40.0,97.0,60.0
8539,Brandon Barriera,SP,sa3020683,40,,,,,Bench,0,50.0,45.0,96.0,55.0
8614,AJ Russell,SP,sa3041324,40,,,,,Bench,0,70.0,40.0,95.0,50.0
8472,Alex Clemmey,DH,sa3023421,40,,,,,Bench,0,70.0,40.0,95.0,55.0
8815,Jake Eder,SP,27590,40,,,,,Bench,0,50.0,45.0,95.0,55.0
8761,Andry Lara,SP,27967,40,,,,,Bench,0,45.0,55.0,94.0,60.0
8957,Orlando Ribalta,DH,26247,40,,,,,Bench,0,60.0,40.0,97.0,55.0
8927,Connor Cooke,DH,sa3017822,40,,,,,Bench,0,55.0,50.0,96.0,60.0
8897,T.J. Brock,DH,sa3020079,40,,,,,Bench,0,60.0,40.0,97.0,70.0
8871,Jackson Kent,SP,sa3035282,40,,,,,Bench,0,50.0,45.0,94.0,55.0
8843,Tyler Stuart,SP,sa3020264,40,,,,,Bench,0,50.0,45.0,95.0,55.0
8749,Fernando Perez,SP,sa3018826,40,,,,,Bench,0,45.0,50.0,94.0,55.0
8564,Landen Maroudis,SP,sa3023351,40,,,,,Bench,0,55.0,50.0,95.0,55.0
8675,Sean Paul Liñan,SP,sa3019270,40,,,,,Bench,0,40.0,55.0,94.0,60.0
8501,Eriq Swan,DH,sa3023514,40,,,,,Bench,0,55.0,40.0,98.0,60.0
8631,Grant Rogers,SP,sa3023522,40,,,,,Bench,0,40.0,60.0,92.0,50.0
8982,Jared Spencer,DH,sa3042828,40,,,,,Bench,0,55.0,40.0,95.0,55.0
9123,Wilmy Sanchez,DH,sa3019396,35,,,,,Bench,0,60.0,35.0,96.0,55.0
9357,Steven Pérez,DH,sa3008362,35,,,,,Bench,0,60.0,45.0,94.0,55.0
8889,Michael Salina,DH,sa3041443,35,,,,,Bench,0,60.0,50.0,96.0,60.0
9417,Nate Lavender,DH,sa3017917,35,,,,,Bench,0,60.0,40.0,92.0,50.0
9358,Yereny Teus,RP,sa3020978,35,,,,,Bench,0,45.0,50.0,93.0,60.0
9045,Keyner Martinez,SP,sa3023631,35,,,,,Bench,0,50.0,55.0,95.0,55.0
8860,Brock Moore,DH,sa3025654,35,,,,,Bench,0,60.0,40.0,98.0,55.0
8951,Henry Baez,SP,sa3016584,35,,,,,Bench,0,50.0,50.0,95.0,55.0
8750,Carlos Alvarez,SP,sa3068082,35,,,,,Bench,0,55.0,45.0,93.0,55.0
8971,Luis Maracara,SP,sa3024260,35,,,,,Bench,0,45.0,50.0,91.0,55.0
9075,Sam Stuhr,SP,sa3043272,35,,,,,Bench,0,60.0,45.0,96.0,55.0
9373,Sam Knowlton,DH,sa3023467,35,,,,,Bench,0,70.0,30.0,101.0,55.0
9250,Michael Valverde,DH,sa3022157,35,,,,,Bench,0,60.0,30.0,97.0,70.0
9266,Po-Yu Chen,SP,sa3014699,35,,,,,Bench,0,30.0,60.0,93.0,50.0
9083,Luis Curvelo,DH,24710,35,,,,,Bench,0,50.0,30.0,96.0,70.0
9424,Daniel Eagen,SP,sa3030728,35,,,,,Bench,0,50.0,50.0,95.0,60.0
9243,Yunior Tur,DH,sa3021045,35,,,,,Bench,0,70.0,40.0,95.0,40.0
9427,Manuel Genao,DH,sa3024519,35,,,,,Bench,0,55.0,40.0,95.0,60.0
9108,Jaydenn  Estanista,DH,sa3016230,35,,,,,Bench,0,60.0,30.0,96.0,60.0
9309,Zane Taylor,DH,sa3043592,35,,,,,Bench,0,45.0,55.0,95.0,55.0
9003,Elison Joseph,DH,sa3015306,35,,,,,Bench,0,70.0,30.0,98.0,60.0
9137,Gabriel Reyes,DH,sa3016833,35,,,,,Bench,0,50.0,40.0,93.0,60.0
9320,Dalvin Rosario,DH,sa3005144,35,,,,,Bench,0,60.0,35.0,98.0,55.0
9174,Christian Foutch,DH,sa3031591,35,,,,,Bench,0,60.0,40.0,99.0,0.0
9244,Luis R. Rodriguez,DH,sa3017275,35,,,,,Bench,0,60.0,45.0,96.0,60.0
9186,Austin Smith,DH,sa3017071,35,,,,,Bench,0,60.0,40.0,97.0,50.0
9128,Owen White,SP,22273,35,,,,,Bench,0,35.0,45.0,94.0,55.0
9386,Wyatt Crowell,SP,sa3023662,35,,,,,Bench,0,45.0,45.0,94.0,60.0
9285,Dominic Perachi,SP,sa3020841,35,,,,,Bench,0,45.0,50.0,93.0,55.0
9274,Jason Reitz,SP,sa3040605,35,,,,,Bench,0,45.0,45.0,95.0,60.0
9435,Jhoniel Serrano,DH,sa3016710,35,,,,,Bench,0,,30.0,94.0,70.0
9041,Ryan Jennings,DH,sa3020634,35,,,,,Bench,0,55.0,35.0,96.0,55.0
9432,Cameron Foster,DH,sa3020735,35,,,,,Bench,0,55.0,50.0,96.0,55.0
9420,Connor Foley,DH,sa3031511,35,,,,,Bench,0,60.0,30.0,97.0,60.0
9284,Adrian Rodriguez,DH,sa3015385,35,,,,,Bench,0,60.0,30.0,97.0,60.0
9161,Logan Samuels,SP,sa3025571,35,,,,,Bench,0,45.0,45.0,92.0,55.0
9362,Edgar Isea,DH,sa3009936,35,,,,,Bench,0,65.0,30.0,98.0,55.0
9185,Jorge Juan,DH,sa3005826,35,,,,,Bench,0,55.0,35.0,97.0,60.0
9436,Twine Palmer,RP,sa3025618,35,,,,,Bench,0,60.0,40.0,93.0,55.0
9079,Jerson Alejandro,SP,sa3021533,35,,,,,Bench,0,50.0,40.0,94.0,60.0
9413,JT Quinn,SP,sa3040345,35,,,,,Bench,0,,,,0.0
8721,Victor Lizarraga,SP,sa3015220,35,,,,,Bench,0,35.0,50.0,92.0,60.0
9130,Eduarniel Núñez,DH,23162,35,,,,,Bench,0,60.0,20.0,98.0,70.0
9085,Jose Bello,SP,sa3021530,35,,,,,Bench,0,40.0,60.0,92.0,60.0
9334,Reynaldo Yean,DH,sa3018303,35,,,,,Bench,0,70.0,30.0,100.0,70.0
9020,Dennis Colleran,DH,sa3029168,35,,,,,Bench,0,60.0,35.0,97.0,50.0
9380,Jaden Woods,DH,sa3023064,35,,,,,Bench,0,50.0,50.0,95.0,55.0
9151,Nick Dean,RP,sa3023506,35,,,,,Bench,0,45.0,40.0,94.0,70.0
9050,Joel Díaz,SP,sa3015500,35,,,,,Bench,0,45.0,55.0,94.0,55.0
9134,Herick Hernandez,DH,sa3025588,35,,,,,Bench,0,50.0,40.0,94.0,60.0
9345,Ethan Young,RP,sa3060988,35,,,,,Bench,0,55.0,40.0,97.0,55.0
9216,Alex Hoppe,DH,sa3020836,35,,,,,Bench,0,60.0,35.0,98.0,0.0
9375,Branneli Franco,SP,sa3023818,35,,,,,Bench,0,60.0,45.0,95.0,45.0
9254,Jojo Ingrassia,RP,sa3023475,35,,,,,Bench,0,40.0,55.0,93.0,55.0
9431,Ricardo Yan,SP,sa3016056,35,,,,,Bench,0,50.0,50.0,92.0,60.0
9280,Tanner Franklin,SP,sa3031652,35,,,,,Bench,0,65.0,40.0,97.0,0.0
9156,Stevie Emanuels,DH,sa3014698,35,,,,,Bench,0,55.0,40.0,96.0,50.0
9308,Jack Dashwood,DH,sa3015035,35,,,,,Bench,0,45.0,50.0,94.0,60.0
9237,Dalton Rogers,RP,sa3020479,35,,,,,Bench,0,50.0,40.0,95.0,55.0
8919,Gabriel Sosa,DH,sa3011682,35,,,,,Bench,0,60.0,35.0,96.0,50.0
9121,Blake Aita,SP,sa3025822,35,,,,,Bench,0,45.0,55.0,94.0,60.0
9096,Yhoiker Fajardo,SP,sa3024273,35,,,,,Bench,0,50.0,55.0,94.0,60.0
9177,Josh Randall,SP,sa3025585,35,,,,,Bench,0,55.0,45.0,96.0,55.0
9290,Erick Mejia,DH,15817,35,,,,,Bench,0,60.0,40.0,97.0,60.0
9070,Dominick Reid,SP,sa3040572,35,,,,,Bench,0,55.0,50.0,95.0,60.0
9311,Luis Gastelum,DH,sa3020964,35,,,,,Bench,0,45.0,50.0,94.0,60.0
9271,Matt McShane,DH,sa3037749,35,,,,,Bench,0,60.0,40.0,95.0,55.0
9260,Cole Schoenwetter,SP,sa3023567,35,,,,,Bench,0,50.0,35.0,95.0,60.0
9004,Juan Amarante,DH,sa3019048,35,,,,,Bench,0,45.0,45.0,92.0,60.0
9105,Yosver Zulueta,DH,27765,35,,,,,Bench,0,40.0,30.0,97.0,70.0
9074,Carson Jacobs,DH,sa3022872,35,,,,,Bench,0,55.0,30.0,96.0,55.0
8918,Josh Mallitz,RP,sa3025568,35,,,,,Bench,0,50.0,45.0,95.0,55.0
9245,Adrian Herrera,SP,sa3023627,35,,,,,Bench,0,50.0,45.0,93.0,60.0
9277,Richard Fernandez,DH,sa3018898,35,,,,,Bench,0,55.0,40.0,96.0,60.0
9370,Evan Sisk,DH,24995,35,,,,,Bench,0,50.0,50.0,91.0,60.0
9310,Mike Villani,DH,sa3044503,35,,,,,Bench,0,60.0,40.0,95.0,50.0
9248,Doug Nikhazy,SP,30142,35,,,,,Bench,0,40.0,35.0,93.0,55.0
9238,Bo Bonds,DH,sa3022938,35,,,,,Bench,0,55.0,40.0,93.0,55.0
9305,Jose Feliz,SP,sa3024069,35,,,,,Bench,0,30.0,60.0,92.0,60.0
8780,Kannon Kemp,SP,sa3067314,35,,,,,Bench,0,45.0,45.0,94.0,60.0
9400,Logan Tabeling,DH,sa3067065,35,,,,,Bench,0,60.0,40.0,97.0,60.0
9178,Brayan Narvaez,SP,sa3022133,35,,,,,Bench,0,60.0,45.0,91.0,55.0
8946,Cole Paplham,DH,sa3020749,35,,,,,Bench,0,60.0,30.0,98.0,60.0
8890,James Hicks,SP,sa3023161,35,,,,,Bench,0,40.0,60.0,94.0,60.0
9197,Marquis Grissom Jr.,DH,sa3020312,35,,,,,Bench,0,45.0,50.0,95.0,60.0
9000,Yeferson Vargas,DH,sa3021044,35,,,,,Bench,0,60.0,45.0,96.0,60.0
9102,Gage Ziehl,SP,sa3045855,35,,,,,Bench,0,30.0,55.0,93.0,55.0
8976,JeanPierre Ortiz,SP,sa3024922,35,,,,,Bench,0,50.0,50.0,95.0,50.0
9296,Cody Adcock,DH,sa3023175,35,,,,,Bench,0,55.0,35.0,94.0,60.0
9223,Nate Dohm,SP,sa3030418,35,,,,,Bench,0,60.0,50.0,94.0,50.0
9411,Jacob Wosinski,RP,sa3021825,35,,,,,Bench,0,50.0,40.0,94.0,60.0
8836,Cody Bowker,SP,sa3027486,35,,,,,Bench,0,60.0,45.0,94.0,50.0
9421,Alexander Alberto,DH,sa3015986,35,,,,,Bench,0,60.0,30.0,97.0,55.0
8895,Mavis Graves,SP,sa3021472,35,,,,,Bench,0,40.0,60.0,92.0,60.0
9227,Sandy Ozuna,SP,sa3021041,35,,,,,Bench,0,60.0,40.0,96.0,66.0
9002,Luis Serna,SP,sa3016528,35,,,,,Bench,0,35.0,55.0,94.0,60.0
9367,Kendeglys Virguez,DH,sa3018351,35,,,,,Bench,0,60.0,40.0,97.0,50.0
9214,Andrew Dunford,SP,sa3023086,35,,,,,Bench,0,60.0,40.0,95.0,55.0
9203,Max Rajcic,SP,sa3020746,35,,,,,Bench,0,45.0,55.0,94.0,55.0
9412,Jack Hartman,DH,sa3018250,35,,,,,Bench,0,55.0,30.0,98.0,60.0
9360,Cy Nielson,DH,sa3020321,35,,,,,Bench,0,50.0,40.0,95.0,60.0
9082,Isaiah Coupet,RP,sa3023156,35,,,,,Bench,0,30.0,50.0,91.0,70.0
9399,Alejandro Hidalgo,RP,sa3015151,35,,,,,Bench,0,50.0,40.0,95.0,55.0
9206,Lebarron Johnson Jr.,DH,sa3034782,35,,,,,Bench,0,55.0,40.0,96.0,60.0
9434,Yaqui Rivera,DH,sa3015504,35,,,,,Bench,0,45.0,40.0,94.0,60.0
9109,Robby Ahlstrom,DH,sa3018193,35,,,,,Bench,0,50.0,35.0,95.0,60.0
8922,Frank Mozzicato,DH,sa3018242,35,,,,,Bench,0,40.0,40.0,90.0,60.0
9324,Brian Van Belle,SP,27695,35,,,,,Bench,0,30.0,60.0,92.0,60.0
9359,Grant Shepardson,SP,sa3067434,35,,,,,Bench,0,45.0,50.0,95.0,60.0
9135,Josh Grosz,SP,sa3023478,35,,,,,Bench,0,45.0,50.0,95.0,50.0
9055,Ben Shields,DH,sa3023483,35,,,,,Bench,0,45.0,50.0,94.0,60.0
9408,Alex Pham,SP,sa3017550,35,,,,,Bench,0,40.0,50.0,94.0,55.0
9263,Will Dion,SP,sa3017850,35,,,,,Bench,0,40.0,60.0,91.0,55.0
9313,Jacob Miller,SP,sa3020111,35,,,,,Bench,0,45.0,45.0,93.0,55.0
9106,Luis Velasquez,DH,sa3010135,35,,,,,Bench,0,60.0,30.0,98.0,65.0
9249,Gregory Sanchez,SP,sa3024267,35,,,,,Bench,0,60.0,40.0,96.0,60.0
9298,Michael Kennedy,SP,sa3021728,35,,,,,Bench,0,20.0,60.0,90.0,55.0
9226,Justin Campbell,SP,sa3028334,35,,,,,Bench,0,50.0,50.0,94.0,60.0
9195,Paul Wilson,SP,sa3023596,35,,,,,Bench,0,45.0,40.0,92.0,55.0
8806,Juan Bello,SP,sa3019615,35,,,,,Bench,0,45.0,50.0,91.0,55.0
9133,Thomas  Balboni Jr.,DH,sa3020861,35,,,,,Bench,0,60.0,30.0,96.0,55.0
9430,Liomar Martinez,DH,sa3019612,35,,,,,Bench,0,45.0,45.0,94.0,80.0
9207,Aidan Curry,RP,sa3015334,35,,,,,Bench,0,60.0,40.0,95.0,60.0
