prospect_id,mlb_player_id,name,position,season,level,team,games,pa,ab,r,h,doubles,triples,hr,rbi,bb,ibb,so,sb,cs,hbp,sf,avg,obp,slg,ops,babip,iso,bb_rate,k_rate,power_speed_number,bb_per_k,xbh,xbh_rate,sb_success_rate,target_avg,target_obp,target_slg,target_ops,target_bb_rate,target_k_rate,target_hr_per_600,target_sb_per_600,target_rbi_per_600,target_r_per_600,target_career_games,target_career_pa,target_iso,hit_future,game_power_future,raw_power_future,speed_future,fielding_future
9605,682928,CJ Abrams,SS,2021,AA,,42,183,162,26.0,48,14,0,2,23,15,0.0,36,13.0,2.0,3.0,2.0,0.30128571428571428571,0.38223809523809523810,0.45588095238095238095,0.83811904761904761905,0.36902380952380952381,0.15459523809523809524,0.08196721311475409,0.19672131147540983,3.466666666666667,0.4166666666666667,16,0.09876543209876543,0.8666666666666667,0.24567723342939482,0.2753623188405797,0.3876143094318019,0.6798990801965555,0.050724637681159424,0.19499341238471674,15.810276679841897,33.59683794466403,59.28853754940712,75.09881422924902,40,2153,0.1419370760024071,,,,,
9607,671739,Michael Harris II,CF,2021,A+,,101,420,374,55.0,110,26,3,7,64,35,4.0,76,27.0,4.0,7.0,4.0,0.31782178217821782178,0.35630693069306930693,0.45834653465346534653,0.81465346534653465347,0.34600990099009900990,0.14052475247524752475,0.08333333333333333,0.18095238095238095,11.117647058823529,0.4605263157894737,36,0.0962566844919786,0.8709677419354839,0.2847682119205298,0.31448275862068964,0.4372219540947229,0.7576839423988165,0.04758620689655172,0.2082758620689655,21.931034482758623,20.689655172413794,69.93103448275862,86.48275862068965,40,2091,0.1524537421741931,,,,,
9612,664774,LaMonte Wade Jr.,1B,2021,AAA,,14,59,45,12.0,11,2,0,3,8,14,1.0,13,0.0,1.0,0.0,0.0,0.27271428571428571429,0.47792857142857142857,0.40314285714285714286,0.88107142857142857143,0.27775000000000000000,0.13042857142857142857,0.23728813559322035,0.22033898305084745,0.0,1.0769230769230769,5,0.1111111111111111,0.0,0.24439918533604887,0.32580364900086883,0.43988259790891365,0.7962273613326244,0.11728931364031277,0.20417028670721113,22.41529105125977,4.6915725456125115,66.20330147697653,75.58644656820157,50,1794,0.19548341257286478,,,,,
9614,679529,Spencer Torkelson,1B,2021,AAA,,40,177,147,35.0,35,8,1,11,27,23,1.0,36,1.0,0.0,4.0,3.0,0.19940000000000000000,0.28227500000000000000,0.43632500000000000000,0.71860000000000000000,0.25832500000000000000,0.23692500000000000000,0.12994350282485875,0.2033898305084746,1.8333333333333333,0.6388888888888888,20,0.1360544217687075,1.0,0.2209480122324159,0.2899931926480599,0.3421141708305367,0.6327586703789329,0.09326072157930565,0.25527569775357384,20.01361470388019,1.2253233492171545,64.94213750850919,69.84343090537782,40,2118,0.1211661585981208,,,,,
9619,680776,Jarren Duran,LF,2021,AAA,,60,285,246,,63,11,2,16,36,30,,66,,,,,,,,,,0,0.10526315789473684,0.23157894736842105,0.0,0.45454545454545453,29,0.11788617886178862,0.0,0.2581648522550544,0.2984218077474892,0.4369420392378796,0.7514719769854744,0.06025824964131994,0.2769010043041607,11.190817790530845,28.40746054519369,57.67575322812052,73.17073170731707,50,2128,0.1787771869828252,,,,,
9496,668939,Adley Rutschman,C,2021,AAA,,43,185,157,25.0,49,9,2,5,20,24,0.0,33,2.0,2.0,2.0,2.0,0.35725581395348837209,0.42700000000000000000,0.52230232558139534884,0.94930232558139534884,0.36197674418604651163,0.16504651162790697675,0.12972972972972974,0.1783783783783784,2.857142857142857,0.7272727272727273,16,0.10191082802547771,0.5,0.26140012845215155,0.34651810584958215,0.43050217149110953,0.7865070836840747,0.11977715877437325,0.1615598885793872,17.381615598885794,2.0055710306406684,67.1866295264624,74.20612813370474,40,2160,0.16910204303895798,,,,,
9626,676801,Chas McCormick,LF,2021,AAA,,2,9,8,3.0,4,1,0,0,1,1,0.0,2,0.0,0.0,0.0,0.0,0.50000000000000000000,0.52800000000000000000,0.68750000000000000000,1.21550000000000000000,0.75000000000000000000,0.18750000000000000000,0.1111111111111111,0.2222222222222222,0.0,0.5,1,0.125,0.0,0.25908221797323133,0.32263513513513514,0.46158805845108625,0.7864642055342387,0.09375,0.27618243243243246,25.33783783783784,13.682432432432432,83.10810810810811,76.01351351351352,50,1567,0.20250584047785491,,,,,
9628,683002,Gunnar Henderson,SS,2021,AA,,5,17,15,4.0,3,1,0,0,0,2,0.0,10,0.0,0.0,0.0,0.0,0.19980000000000000000,0.33160000000000000000,0.37320000000000000000,0.70480000000000000000,0.55566666666666666667,0.17340000000000000000,0.11764705882352941,0.5882352941176471,0.0,0.2,1,0.06666666666666667,0.0,0.2679938744257274,0.3394433129667346,0.5093459316808484,0.8650515895918116,0.10183299389002037,0.23896809232858113,28.105906313645622,13.034623217922606,78.20773930753563,93.68635437881873,40,2124,0.241352057255121,,,,,
9629,664728,Kyle Isbel,CF,2021,AAA,,105,453,396,,108,20,3,15,55,45,,90,,,,,,,,,,0,0.09933774834437085,0.1986754966887417,0.0,0.5,38,0.09595959595959595,0.0,0.23237179487179488,0.2744807121661721,0.3680476111241615,0.6572097297262026,0.05934718100890208,0.23293768545994065,9.792284866468844,15.13353115727003,61.424332344213646,78.33827893175075,50,1509,0.13567581625236663,,,,,
9631,680977,Brendan Donovan,2B,2021,AAA,,33,131,111,23.0,32,5,0,6,25,15,0.0,23,4.0,2.0,4.0,1.0,0.25548484848484848485,0.33893939393939393939,0.48372727272727272727,0.82266666666666666667,0.31074193548387096774,0.22824242424242424242,0.11450381679389313,0.17557251908396945,4.8,0.6521739130434783,11,0.0990990990990991,0.6666666666666666,0.28045977011494255,0.3393695506371563,0.3979078642209572,0.7545841614349463,0.09389671361502347,0.13682092555331993,12.072434607645874,4.828973843058351,61.16700201207244,70.4225352112676,40,2006,0.11744809410601464,,,,,
9632,650559,Bryan De La Cruz,LF,2021,AAA,,66,293,272,48.0,88,17,0,12,50,17,0.0,59,2.0,4.0,1.0,3.0,0.33319696969696969697,0.38115151515151515152,0.50013636363636363636,0.88128787878787878788,0.36323437500000000000,0.16693939393939393939,0.05802047781569966,0.20136518771331058,3.4285714285714284,0.288135593220339,29,0.10661764705882353,0.3333333333333333,0.26287262872628725,0.30666666666666664,0.39980731357194377,0.7280079128300719,0.06416666666666666,0.2375,18.5,4.5,70.0,56.5,50,1872,0.13693468484565652,,,,,
9634,668715,Spencer Steer,1B,2021,AA,,65,280,249,45.0,60,11,2,14,42,20,1.0,73,4.0,0.0,5.0,6.0,0.23824615384615384615,0.30220000000000000000,0.50184615384615384615,0.80404615384615384615,0.26826229508196721311,0.26360000000000000000,0.07142857142857142,0.26071428571428573,6.222222222222222,0.273972602739726,27,0.10843373493975904,1.0,0.2454036770583533,0.3205038488453464,0.48254059056274246,0.8453494072734579,0.10566829951014696,0.21133659902029392,18.894331700489854,16.794961511546536,78.0965710286914,67.17984604618614,40,1997,0.23713691350438915,,,,,
9635,682998,Corbin Carroll,RF,2021,A+,,7,29,23,9.0,10,1,2,2,5,6,1.0,7,3.0,1.0,0.0,0.0,0.31714285714285714286,0.42528571428571428571,0.58257142857142857143,1.00785714285714285714,0.47614285714285714286,0.26542857142857142857,0.20689655172413793,0.2413793103448276,2.4,0.8571428571428571,5,0.21739130434782608,0.75,0.2575516693163752,0.31994459833795014,0.4405189107632301,0.7678435426769274,0.09556786703601108,0.19806094182825484,21.191135734072024,37.81163434903047,68.14404432132964,103.46260387811634,40,2086,0.1829672414468549,,,,,
9509,682985,Riley Greene,LF,2021,AAA,,40,185,159,36.0,49,9,3,8,30,22,1.0,51,4.0,0.0,3.0,1.0,0.28312500000000000000,0.37957500000000000000,0.48160000000000000000,0.86117500000000000000,0.41752631578947368421,0.19847500000000000000,0.11891891891891893,0.2756756756756757,5.333333333333333,0.43137254901960786,20,0.12578616352201258,1.0,0.2669826224328594,0.3335684062059238,0.4181834370706516,0.7639828153602582,0.09520451339915374,0.2750352609308886,16.925246826516222,5.077574047954866,64.73906911142454,75.74047954866009,40,2073,0.15120081463779217,,,,,
9639,670764,Taylor Walls,SS,2021,AAA,,51,222,178,41.0,44,9,1,8,29,40,2.0,58,10.0,5.0,2.0,2.0,0.28503921568627450980,0.42425490196078431373,0.45249019607843137255,0.87674509803921568627,0.29608510638297872340,0.16745098039215686275,0.18018018018018017,0.26126126126126126,8.88888888888889,0.6896551724137931,18,0.10112359550561797,0.6666666666666666,0.18909512761020883,0.28456104944500504,0.3548265910014919,0.6758703247240382,0.12008072653884964,0.26337033299697277,10.292633703329969,21.796165489404643,50.8577194752775,69.62663975782039,50,1560,0.16573146339128306,,,,,
9641,666624,Christopher Morel,LF,2021,AAA,,9,39,35,,9,1,0,1,2,4,,10,,,,,,,,,,0,0.10256410256410256,0.2564102564102564,0.0,0.4,2,0.05714285714285714,0.0,0.2227342549923195,0.2901023890784983,0.5114308914278048,0.8426462709982263,0.09215017064846416,0.29283276450511947,25.802047781569964,9.829351535836178,72.4914675767918,70.8532423208191,40,1770,0.2886966364354854,,,,,
9648,683011,Anthony Volpe,SS,2022,AAA,,21,99,89,15.0,21,4,1,3,5,8,,30,6.0,0.0,2.0,0.0,,0.36833333333333333333,0.46500000000000000000,0.83333333333333333333,,0.46500000000000000000,0.08080808080808081,0.30303030303030304,4.0,0.26666666666666666,8,0.0898876404494382,1.0,0.22248107163657543,0.27518557794273596,0.40907833170445557,0.7228959666604976,0.07264050901378578,0.2507953340402969,16.542948038176036,22.26935312831389,61.08165429480382,68.39872746553553,30,1886,0.18659726006788013,,,,,
9647,656582,Connor Joe,RF,2021,AAA,,26,110,92,,30,7,0,9,25,15,,22,,,,,,,,,,0,0.13636363636363635,0.2,0.0,0.6818181818181818,16,0.17391304347826086,0.0,0.25,0.33043478260869563,0.43046689651880493,0.8010565770390198,0.11391304347826087,0.21565217391304348,13.565217391304348,4.695652173913044,54.78260869565217,73.56521739130434,50,1646,0.18046689651880493,,,,,
9652,676694,Jake Meyers,CF,2021,AAA,,68,304,271,52.0,93,17,2,16,51,25,0.0,59,10.0,3.0,6.0,2.0,0.32550000000000000000,0.39138235294117647059,0.58907352941176470588,0.98045588235294117647,0.40643283582089552239,0.26357352941176470588,0.08223684210526316,0.19407894736842105,12.307692307692308,0.423728813559322,35,0.12915129151291513,0.7692307692307693,0.23471074380165288,0.2786144578313253,0.3921751700680272,0.6875649754346184,0.06475903614457831,0.2891566265060241,15.36144578313253,9.036144578313253,68.67469879518072,65.96385542168674,50,1558,0.15746442626637433,,,,,
9656,670770,TJ Friedl,CF,2021,AAA,,113,450,390,,103,16,5,12,36,44,,65,,,,,,,,,,0,0.09777777777777778,0.14444444444444443,0.0,0.676923076923077,33,0.08461538461538462,0.0,0.2674731182795699,0.3176470588235294,0.5228829683698296,0.8761184914841849,0.08352941176470588,0.15529411764705883,19.058823529411764,22.588235294117645,65.6470588235294,81.17647058823529,50,1876,0.25540985009025974,,,,,
9657,663837,Matt Vierling,CF,2021,AAA,,55,238,208,,52,7,1,5,31,24,,46,,,,,,,,,,0,0.10084033613445378,0.19327731092436976,0.0,0.5217391304347826,13,0.0625,0.0,0.26057142857142856,0.31016597510373445,0.40366365578865576,0.7489046231546231,0.07365145228215768,0.2095435684647303,11.203319502074688,9.336099585062241,51.03734439834025,71.57676348547719,50,1631,0.1430922272172272,,,,,
