prospect_id,data_year,name,position,fangraphs_id,target,target_label,fangraphs_fv,hit_future,game_power_future,raw_power_future,speed_future,fielding_future,hard_hit_pct,hit_upside,power_upside,speed_upside,fielding_upside,frame_grade,athleticism_grade,arm_grade,levers_encoded,total_pa,total_ab,total_hr,total_sb,avg_obp,avg_slg,avg_ops,batting_avg,isolated_power,bb_k_ratio,k_rate,bb_rate,played_aaa,played_aa,played_a_plus,highest_level,avg_age,fv_change_1yr,hit_change,power_change,speed_change,plus_tool_count,offensive_ceiling,defensive_floor,hit_power_ratio,power_speed_number_v2,age_relative_ops,levels_per_year,has_elite_tool,tool_variance,is_power_slugger,is_contact_hitter,is_balanced_star,is_average_hitter
8835,2023,Cristian Hernandez,SS,sa3015696,1,Part-Time,45,35.0,50.0,60.0,55.0,50.0,,15.0,25.0,0.0,10.0,2.0,1.0,50.0,3,175.0,157.0,3.0,6.0,0.3444685714285714,0.4002114285714285,0.74468,0.2611464968152866,0.0955414012738853,0.2452830188679245,0.3028571428571429,0.0742857142857142,0,0,0,1,18.0,-5,-5.0,-5.0,0.0,2,50.0,50.0,0.7,33.1,0.14468,1.0,1,56.25,0,0,0,1
9139,2023,Cristofer Torin,2B,sa3018938,1,Part-Time,45,70.0,40.0,40.0,40.0,50.0,,45.0,20.0,0.0,10.0,,1.0,45.0,1,202.0,159.0,0.0,21.0,0.4443514851485148,0.4026386138613861,0.8469900990099009,0.3333333333333333,0.10062893081761,1.85,0.099009900990099,0.1831683168316831,0,0,0,1,17.0,0,0.0,0.0,0.0,1,70.0,40.0,1.75,24.0,0.0969900990099009,1.0,1,150.0,0,1,0,0
8315,2023,Edwin Arroyo,SS,sa3017626,1,Part-Time,45,45.0,55.0,55.0,55.0,50.0,0.29,25.0,30.0,0.0,10.0,,1.0,50.0,1,528.0,467.0,14.0,27.0,0.3775700757575757,0.4769507575757575,0.8545208333333333,0.2933618843683083,0.1862955032119914,0.3739837398373983,0.2329545454545454,0.0871212121212121,0,0,0,2,18.0,5,5.0,5.0,5.0,3,55.0,50.0,0.8181818181818182,40.37560975609756,0.1045208333333332,2.0,0,17.1875,0,0,0,1
8764,2023,Jacob Gonzalez,SS,sa3022498,1,Part-Time,45,40.0,45.0,50.0,40.0,50.0,,10.0,15.0,0.0,5.0,1.0,-1.0,50.0,2,,,,,,,,,,,,,0,0,0,1,20.0,0,0.0,0.0,0.0,0,45.0,40.0,0.8888888888888888,25.5,0.0,1.0,0,17.1875,0,0,0,1
8273,2023,Jansel Luis,SS,sa3018508,1,Part-Time,45,55.0,55.0,55.0,50.0,50.0,,30.0,30.0,0.0,10.0,1.0,1.0,50.0,2,193.0,174.0,1.0,9.0,0.3580310880829015,0.3530829015544041,0.7111139896373057,0.3448275862068966,0.0689655172413793,0.5217391304347826,0.1191709844559585,0.0621761658031088,0,0,0,1,17.0,0,0.0,0.0,0.0,3,55.0,50.0,1.0,32.22,-0.0388860103626943,1.0,0,6.25,0,1,0,0
8706,2023,Javier Vaz,2B,sa3019906,1,Part-Time,45,70.0,30.0,30.0,60.0,50.0,,35.0,0.0,0.0,10.0,-1.0,,40.0,1,131.0,108.0,1.0,5.0,0.3571908396946564,0.4135725190839694,0.7707633587786259,0.2592592592592592,0.1111111111111111,1.2352941176470589,0.1297709923664122,0.1603053435114503,0,0,0,2,21.0,0,0.0,0.0,0.0,2,70.0,50.0,2.333333333333333,27.666666666666668,0.020763358778626,1.0,1,218.75,0,1,0,0
8224,2023,Jefferson Rojas,SS,sa3018571,1,Part-Time,45,50.0,50.0,50.0,45.0,45.0,,25.0,30.0,0.0,15.0,,,55.0,2,169.0,145.0,1.0,15.0,0.4262485207100591,0.4251479289940828,0.851396449704142,0.3034482758620689,0.1034482758620689,0.8888888888888888,0.1065088757396449,0.0946745562130177,0,0,0,1,17.0,0,0.0,0.0,0.0,0,50.0,45.0,1.0,29.25,0.1013964497041419,1.0,0,6.25,0,1,0,0
8462,2023,Joendry Vargas,SS,sa3021067,1,Part-Time,45,55.0,55.0,60.0,35.0,45.0,,30.0,35.0,-10.0,15.0,2.0,,60.0,3,,,,,,,,,,,,,0,0,0,1,16.0,0,0.0,0.0,0.0,3,55.0,35.0,1.0,27.0,0.0,1.0,1,68.75,0,0,0,1
8864,2023,Jorbit Vivas,2B,23917,1,Part-Time,45,60.0,35.0,35.0,45.0,50.0,0.26,10.0,5.0,0.0,10.0,,1.0,40.0,1,,,,,,,,,,,,,0,0,0,1,21.0,0,0.0,-5.0,0.0,1,60.0,45.0,1.7142857142857142,24.0,0.0,0.5,1,81.25,0,0,0,1
9189,2023,Jose Salas,2B,sa3014690,1,Part-Time,45,50.0,45.0,50.0,40.0,45.0,,20.0,15.0,0.0,15.0,2.0,,55.0,2,474.0,412.0,9.0,33.0,0.3268333333333333,0.3590400843881856,0.6858734177215189,0.25,0.1334951456310679,0.4526315789473684,0.20042194092827,0.090717299578059,0,0,1,3,19.0,-5,-10.0,-5.0,-10.0,0,50.0,40.0,1.1111111111111112,31.15714285714286,-0.064126582278481,3.0,0,12.5,0,0,0,1
8401,2023,Josh Kasevich,SS,sa3020203,1,Part-Time,45,70.0,35.0,40.0,40.0,55.0,,35.0,5.0,0.0,20.0,-2.0,-1.0,45.0,2,122.0,107.0,0.0,0.0,0.3479180327868852,0.3286311475409836,0.6765491803278688,0.2616822429906542,0.0747663551401869,1.2222222222222223,0.0737704918032786,0.0901639344262295,0,0,0,2,21.0,0,0.0,0.0,0.0,2,70.0,40.0,2.0,22.5,-0.0734508196721311,1.0,1,187.5,0,1,0,0
8435,2023,Juan Brito,2B,sa3009808,1,Part-Time,45,60.0,40.0,45.0,35.0,40.0,0.23,25.0,10.0,0.0,10.0,-1.0,-1.0,40.0,1,497.0,402.0,11.0,17.0,0.3933923541247484,0.4669295774647887,0.8603219315895372,0.2860696517412935,0.1840796019900497,1.0985915492957747,0.1428571428571428,0.1569416498993963,0,0,0,2,20.0,5,0.0,0.0,0.0,1,60.0,35.0,1.5,27.84285714285714,0.1603219315895372,2.0,1,92.1875,0,0,0,1
8172,2023,Kevin McGonigle,2B,sa3022895,1,Part-Time,45,60.0,40.0,45.0,55.0,60.0,,35.0,20.0,0.0,15.0,-1.0,1.0,60.0,1,,,,,,,,,,,,,0,0,0,1,17.0,0,0.0,0.0,0.0,3,60.0,55.0,1.5,28.5,0.0,1.0,1,67.1875,0,0,0,1
8290,2023,LuJames Groover,3B,sa3022887,1,Part-Time,45,50.0,60.0,60.0,55.0,45.0,,20.0,25.0,0.0,15.0,1.0,2.0,50.0,1,,,,,,,,,,,,,0,0,0,1,20.0,0,0.0,0.0,0.0,3,60.0,45.0,0.8333333333333334,34.5,0.0,1.0,1,31.25,0,0,0,1
9157,2023,Marco Vargas,SS,sa3018632,1,Part-Time,45,60.0,40.0,40.0,40.0,45.0,,35.0,20.0,0.0,15.0,-1.0,,45.0,1,221.0,182.0,2.0,14.0,0.4546244343891402,0.4832171945701357,0.937841628959276,0.3186813186813186,0.1373626373626373,1.09375,0.1447963800904977,0.1583710407239819,0,0,0,1,17.0,0,0.0,0.0,0.0,1,60.0,40.0,1.5,25.4,0.187841628959276,1.0,1,67.1875,0,1,0,0
8945,2023,Marvin Alcantara,SS,sa3018558,1,Part-Time,45,55.0,45.0,45.0,55.0,55.0,,30.0,25.0,0.0,10.0,1.0,1.0,55.0,2,224.0,189.0,1.0,14.0,0.4477366071428571,0.4394241071428571,0.8871607142857142,0.3015873015873015,0.0952380952380952,0.8787878787878788,0.1473214285714285,0.1294642857142857,0,0,0,1,17.0,0,0.0,0.0,0.0,3,55.0,55.0,1.2222222222222223,30.746666666666663,0.1371607142857143,1.0,0,18.75,0,1,0,0
8467,2023,Mikey Romero,3B,sa3020216,1,Part-Time,45,60.0,45.0,50.0,45.0,40.0,,35.0,25.0,-5.0,10.0,1.0,,50.0,2,87.0,79.0,1.0,2.0,0.3243333333333333,0.391735632183908,0.7160689655172413,0.3037974683544304,0.2025316455696202,0.5333333333333333,0.1724137931034483,0.0919540229885057,0,0,0,2,18.0,0,0.0,0.0,0.0,1,60.0,40.0,1.3333333333333333,27.53333333333333,-0.0339310344827585,2.0,1,56.25,0,0,1,0
8374,2023,Orelvis Martinez,3B,25967,1,Part-Time,45,40.0,60.0,60.0,40.0,45.0,,10.0,25.0,-5.0,15.0,1.0,1.0,55.0,2,,,,,,,,,,,,,0,0,0,1,20.0,-5,-5.0,0.0,0.0,2,60.0,40.0,0.6666666666666666,30.0,0.0,1.0,1,67.1875,0,0,0,1
8578,2023,Welbyn Francisca,2B,sa3021087,1,Part-Time,45,70.0,45.0,45.0,50.0,50.0,,45.0,25.0,-5.0,20.0,-1.0,1.0,40.0,1,,,,,,,,,,,,,0,0,0,1,16.0,0,0.0,0.0,0.0,1,70.0,50.0,1.5555555555555556,28.5,0.0,1.0,1,92.1875,0,0,0,1
8535,2023,Yordany De Los Santos,SS,sa3018408,1,Part-Time,45,45.0,60.0,60.0,45.0,45.0,,25.0,35.0,0.0,15.0,1.0,1.0,50.0,2,234.0,190.0,1.0,14.0,0.326034188034188,0.3316752136752136,0.6577094017094017,0.2578947368421053,0.1052631578947368,0.7111111111111111,0.1923076923076923,0.1367521367521367,0,0,0,1,17.0,5,0.0,10.0,0.0,2,60.0,45.0,0.75,32.24666666666667,-0.0922905982905982,1.0,1,42.1875,0,0,0,1
8668,2023,Adrian Santana,SS,sa3018876,0,Bench,40,40.0,40.0,40.0,60.0,50.0,,20.0,20.0,0.0,10.0,-1.0,1.0,55.0,1,,,,,,,,,,,,,0,0,0,1,16.0,0,0.0,0.0,0.0,1,40.0,50.0,1.0,30.0,0.0,1.0,1,68.75,0,0,0,1
8861,2023,Alberto Hernandez,SS,sa3018582,0,Bench,40,55.0,45.0,50.0,50.0,50.0,,30.0,25.0,0.0,10.0,1.0,,50.0,2,193.0,166.0,3.0,9.0,0.3027512953367875,0.2908963730569948,0.5936476683937822,0.2349397590361445,0.1144578313253012,0.7407407407407407,0.1398963730569948,0.1036269430051813,0,0,0,1,18.0,0,0.0,0.0,0.0,1,55.0,50.0,1.2222222222222223,30.3,-0.0063523316062176,1.0,0,12.5,0,1,0,0
8193,2023,Angel Genao,SS,sa3015706,0,Bench,40,45.0,50.0,50.0,50.0,55.0,0.24,25.0,30.0,0.0,10.0,,1.0,55.0,2,204.0,177.0,2.0,6.0,0.4032745098039215,0.464392156862745,0.8676666666666666,0.2994350282485876,0.0847457627118644,0.4444444444444444,0.2205882352941176,0.0980392156862745,0,0,0,2,18.0,0,-5.0,5.0,0.0,1,50.0,50.0,0.9,31.2,0.1176666666666667,2.0,0,12.5,0,0,0,1
8337,2023,Aroon Escobar,2B,sa3018463,0,Bench,40,60.0,40.0,50.0,40.0,50.0,,35.0,20.0,0.0,20.0,-1.0,1.0,50.0,1,186.0,143.0,3.0,11.0,0.3871075268817204,0.4932096774193548,0.8803172043010752,0.2377622377622377,0.1048951048951049,0.9230769230769232,0.1397849462365591,0.1290322580645161,0,0,0,1,17.0,0,0.0,0.0,0.0,1,60.0,40.0,1.5,25.88571428571429,0.1303172043010753,1.0,1,68.75,0,1,0,0
8419,2023,Austin Charles,3B,sa3020497,0,Bench,40,35.0,50.0,60.0,60.0,60.0,,15.0,30.0,5.0,30.0,2.0,2.0,55.0,3,11.0,11.0,0.0,0.0,0.294090909090909,0.294090909090909,0.5881818181818181,0.2727272727272727,0.0,0.0,0.3636363636363636,0.0,0,0,0,1,18.0,5,0.0,0.0,0.0,3,50.0,60.0,0.7,33.0,-0.0118181818181818,1.0,1,104.6875,0,0,0,1
8515,2023,Bryan Rincon,SS,sa3020221,0,Bench,40,50.0,30.0,30.0,50.0,60.0,,25.0,10.0,0.0,15.0,-1.0,1.0,55.0,1,42.0,34.0,2.0,4.0,0.3093333333333333,0.3849285714285714,0.6942619047619047,0.1764705882352941,0.2352941176470588,0.8571428571428571,0.1666666666666666,0.1428571428571428,0,0,0,1,18.0,0,0.0,0.0,0.0,1,50.0,50.0,1.6666666666666667,25.066666666666663,0.0942619047619047,1.0,1,118.75,0,0,1,0
8962,2023,César Prieto,2B,30163,0,Bench,40,60.0,35.0,40.0,40.0,40.0,0.33,10.0,5.0,0.0,10.0,-1.0,-1.0,40.0,1,,,,,,,,,,,,,0,0,0,1,23.0,0,0.0,-5.0,-10.0,1,60.0,40.0,1.7142857142857142,22.5,0.0,0.25,1,92.1875,0,0,0,1
8493,2023,Cooper Kinney,2B,sa3017793,0,Bench,40,55.0,50.0,50.0,40.0,45.0,,30.0,30.0,0.0,15.0,1.0,,50.0,2,,,,,,,,,,,,,0,0,0,1,19.0,0,0.0,0.0,0.0,1,55.0,40.0,1.1,27.0,0.0,1.0,0,31.25,0,0,0,1
9152,2023,Darren Baker,2B,29912,0,Bench,40,60.0,35.0,40.0,50.0,50.0,,5.0,15.0,0.0,10.0,1.0,1.0,40.0,2,,,,,,,,,,,,,0,0,0,1,,5,5.0,0.0,-5.0,1,60.0,50.0,1.7142857142857142,25.5,0.0,0.5,1,79.6875,0,0,0,1
8397,2023,Denzer Guzman,SS,28816,0,Bench,40,40.0,40.0,45.0,50.0,50.0,,20.0,20.0,0.0,10.0,1.0,1.0,50.0,2,234.0,209.0,3.0,4.0,0.3672222222222222,0.4139102564102564,0.7811324786324786,0.277511961722488,0.124401913875598,0.3888888888888889,0.2307692307692307,0.0897435897435897,0,0,0,2,18.0,0,-10.0,0.0,10.0,0,40.0,50.0,1.0,28.37142857142857,0.0311324786324785,2.0,0,25.0,0,0,0,1
9176,2023,Derniche Valdez,SS,sa3021068,0,Bench,40,50.0,45.0,45.0,55.0,55.0,,30.0,25.0,0.0,15.0,-1.0,2.0,50.0,1,,,,,,,,,,,,,0,0,0,1,16.0,0,0.0,0.0,0.0,2,50.0,55.0,1.1111111111111112,30.0,0.0,1.0,0,17.1875,0,0,0,1
8986,2023,Diego Velasquez,SS,sa3016144,0,Bench,40,50.0,40.0,45.0,50.0,55.0,,25.0,20.0,0.0,15.0,-1.0,1.0,45.0,2,237.0,203.0,1.0,7.0,0.300295358649789,0.2580042194092827,0.5582995780590717,0.2512315270935961,0.064039408866995,0.6,0.1687763713080168,0.1012658227848101,0,0,0,2,18.0,0,0.0,0.0,0.0,1,50.0,50.0,1.25,27.7,-0.1917004219409283,2.0,0,29.6875,0,0,0,1
8660,2023,Eddinson Paulino,3B,sa3009538,0,Bench,40,45.0,50.0,55.0,40.0,40.0,,10.0,20.0,0.0,10.0,,,50.0,1,539.0,463.0,13.0,27.0,0.3297755102040816,0.4345398886827458,0.7643153988868274,0.265658747300216,0.203023758099352,0.6095238095238096,0.1948051948051948,0.1187384044526901,0,0,0,2,19.0,0,0.0,5.0,-10.0,1,50.0,40.0,0.9,34.02,0.1143153988868274,2.0,0,17.1875,0,0,1,0
9270,2023,Eduardo Garcia,SS,sa3008751,0,Bench,40,35.0,45.0,55.0,40.0,60.0,0.31,5.0,15.0,0.0,15.0,1.0,2.0,60.0,3,480.0,452.0,15.0,15.0,0.3092270833333333,0.4026479166666666,0.711875,0.2588495575221239,0.1482300884955752,0.1172839506172839,0.3375,0.0395833333333333,0,0,1,3,19.0,0,0.0,0.0,0.0,2,45.0,40.0,0.7777777777777778,31.5,-0.0381249999999999,3.0,1,87.5,0,0,0,1
9361,2023,Frederick Bencosme,SS,sa3016779,0,Bench,40,70.0,35.0,40.0,50.0,50.0,0.11,35.0,5.0,5.0,20.0,1.0,-1.0,50.0,2,300.0,267.0,3.0,8.0,0.3982666666666666,0.4091566666666666,0.8074233333333333,0.3108614232209737,0.1011235955056179,0.725,0.1333333333333333,0.0966666666666666,0,0,1,3,19.0,0,0.0,0.0,0.0,1,70.0,50.0,2.0,27.245454545454542,0.0574233333333333,3.0,1,154.6875,0,1,0,0
8689,2023,Gage Workman,3B,27573,0,Bench,40,30.0,40.0,55.0,55.0,60.0,,0.0,10.0,0.0,5.0,2.0,1.0,70.0,3,,,,,,,,,,,,,0,0,0,1,22.0,0,-5.0,-10.0,5.0,3,40.0,55.0,0.75,28.5,0.0,0.3333333333333333,1,142.1875,0,0,0,1
8455,2023,Hao-Yu Lee,2B,sa3017863,0,Bench,40,45.0,55.0,55.0,30.0,40.0,,10.0,25.0,-10.0,10.0,-1.0,,50.0,2,310.0,264.0,8.0,11.0,0.3912774193548387,0.426858064516129,0.8181354838709677,0.2878787878787879,0.1439393939393939,0.6551724137931034,0.1870967741935484,0.1225806451612903,0,0,0,2,19.0,0,-10.0,5.0,0.0,2,55.0,30.0,0.8181818181818182,29.205263157894738,0.1681354838709677,2.0,0,81.25,0,0,0,1
8232,2023,Jacob Reimer,3B,sa3020416,0,Bench,40,50.0,45.0,45.0,40.0,45.0,,25.0,25.0,0.0,15.0,1.0,-1.0,60.0,2,29.0,23.0,1.0,0.0,0.4274827586206896,0.6723103448275862,1.099793103448276,0.2608695652173913,0.217391304347826,2.0,0.1034482758620689,0.2068965517241379,0,0,0,1,18.0,5,0.0,0.0,0.0,0,50.0,40.0,1.1111111111111112,25.5,0.499793103448276,1.0,0,12.5,0,0,1,0
8640,2023,Jadher Areinamo,2B,sa3015802,0,Bench,40,60.0,40.0,45.0,50.0,50.0,0.07,35.0,20.0,0.0,10.0,2.0,1.0,50.0,2,285.0,250.0,1.0,6.0,0.382119298245614,0.3853157894736842,0.7674350877192982,0.288,0.088,0.6829268292682927,0.143859649122807,0.0982456140350877,0,0,1,3,18.0,0,0.0,0.0,0.0,1,60.0,50.0,1.5,27.685714285714287,0.0174350877192982,3.0,1,50.0,0,1,0,0
8557,2023,Jesus Baez,3B,sa3018507,0,Bench,40,45.0,55.0,60.0,40.0,50.0,,25.0,30.0,0.0,20.0,-1.0,2.0,50.0,1,217.0,186.0,7.0,8.0,0.3617419354838709,0.5494976958525345,0.9112396313364056,0.2419354838709677,0.1612903225806451,0.5652173913043478,0.2119815668202765,0.1198156682027649,0,0,0,1,17.0,0,0.0,0.0,0.0,2,55.0,40.0,0.8181818181818182,31.486666666666668,0.1612396313364055,1.0,1,31.25,0,0,0,1
8560,2023,Jhonny Severino,SS,sa3018415,0,Bench,40,40.0,50.0,60.0,40.0,55.0,,20.0,25.0,-10.0,20.0,2.0,,60.0,3,198.0,179.0,3.0,10.0,0.3598535353535353,0.3503434343434343,0.7101969696969695,0.2681564245810056,0.1229050279329608,0.2545454545454545,0.2777777777777778,0.0707070707070707,0,0,0,1,17.0,0,0.0,0.0,0.0,2,50.0,40.0,0.8,28.846153846153847,-0.0398030303030303,1.0,1,42.1875,0,0,0,1
9398,2023,Jose Fernandez,SS,sa3015204,0,Bench,40,35.0,40.0,50.0,60.0,60.0,,15.0,20.0,0.0,15.0,1.0,1.0,60.0,2,196.0,175.0,1.0,2.0,0.2740255102040816,0.272954081632653,0.5469795918367346,0.2171428571428571,0.0914285714285714,0.2745098039215686,0.2602040816326531,0.0714285714285714,0,0,0,1,18.0,0,0.0,0.0,0.0,2,40.0,60.0,0.875,30.53333333333333,-0.0530204081632652,1.0,1,129.6875,0,0,0,1
9175,2023,Josh Rivera,SS,sa3022590,0,Bench,40,35.0,40.0,50.0,50.0,55.0,,5.0,10.0,0.0,10.0,1.0,1.0,70.0,2,,,,,,,,,,,,,0,0,0,1,21.0,0,0.0,0.0,0.0,1,40.0,50.0,0.875,27.0,0.0,0.5,0,62.5,0,0,0,1
9289,2023,Juan Corniel,SS,sa3015169,0,Bench,40,40.0,40.0,45.0,60.0,60.0,,20.0,20.0,0.0,25.0,1.0,1.0,70.0,2,,,,,,,,,,,,,0,0,0,1,,0,0.0,0.0,0.0,2,40.0,60.0,1.0,30.0,0.0,0.5,1,100.0,0,0,0,1
8829,2023,Julio Carreras,SS,sa3005598,0,Bench,40,40.0,30.0,30.0,60.0,60.0,,10.0,0.0,0.0,5.0,,1.0,60.0,3,518.0,462.0,11.0,19.0,0.3162007722007722,0.4001988416988416,0.7163996138996138,0.2813852813852814,0.1753246753246753,0.2834645669291338,0.2451737451737451,0.0694980694980695,0,1,1,4,22.0,0,0.0,0.0,0.0,2,40.0,60.0,1.3333333333333333,32.57333333333334,-0.0836003861003861,1.3333333333333333,1,168.75,0,0,0,1
9007,2023,Kevin Made,SS,sa3014679,0,Bench,40,45.0,45.0,50.0,55.0,55.0,,15.0,15.0,0.0,10.0,2.0,1.0,55.0,3,408.0,352.0,10.0,3.0,0.3549681372549019,0.3849656862745098,0.7399338235294117,0.2272727272727272,0.1477272727272727,0.575,0.196078431372549,0.1127450980392156,0,0,1,3,19.0,0,5.0,0.0,0.0,2,45.0,55.0,1.0,31.846153846153847,-0.0100661764705882,3.0,0,25.0,0,0,0,1
9371,2023,Leandro Arias,SS,sa3018433,0,Bench,40,60.0,40.0,45.0,60.0,60.0,0.12,35.0,20.0,5.0,15.0,1.0,1.0,55.0,1,,,,,,,,,,,,,0,0,0,1,17.0,0,0.0,0.0,0.0,3,60.0,60.0,1.5,30.0,0.0,1.0,1,75.0,0,0,0,1
8485,2023,Max Anderson,2B,sa3022567,0,Bench,40,40.0,50.0,60.0,50.0,50.0,,10.0,20.0,0.0,10.0,,1.0,60.0,2,,,,,,,,,,,,,0,0,0,1,20.0,0,0.0,0.0,0.0,1,50.0,50.0,0.8,30.0,0.0,1.0,1,18.75,0,0,0,1
9442,2023,Max Wagner,3B,sa3020415,0,Bench,40,45.0,50.0,55.0,50.0,55.0,,15.0,15.0,0.0,20.0,,1.0,60.0,2,85.0,70.0,1.0,2.0,0.3804117647058823,0.3266705882352941,0.7070823529411764,0.2428571428571428,0.1428571428571428,0.5,0.2117647058823529,0.1058823529411764,0,0,1,3,20.0,0,0.0,0.0,0.0,2,50.0,50.0,0.9,30.53333333333333,0.0070823529411765,3.0,0,12.5,0,0,0,1
8231,2023,Michael Arroyo,2B,sa3018429,0,Bench,40,55.0,45.0,45.0,60.0,55.0,,30.0,25.0,0.0,15.0,-1.0,1.0,50.0,1,199.0,153.0,4.0,4.0,0.4776834170854271,0.5390301507537688,1.016713567839196,0.3137254901960784,0.1699346405228758,0.8181818181818182,0.1658291457286432,0.135678391959799,0,0,0,1,17.0,0,0.0,0.0,0.0,3,55.0,55.0,1.2222222222222223,33.1,0.2667135678391961,1.0,1,29.6875,0,0,0,1
8747,2023,Mike Boeve,3B,sa3022658,0,Bench,40,50.0,40.0,45.0,40.0,55.0,,15.0,10.0,0.0,20.0,,,55.0,2,,,,,,,,,,,,,0,0,0,1,20.0,0,0.0,0.0,0.0,1,50.0,40.0,1.25,24.0,0.0,1.0,0,42.1875,0,0,0,1
9220,2023,Myles Naylor,3B,sa3022605,0,Bench,40,40.0,50.0,60.0,40.0,55.0,,20.0,30.0,0.0,25.0,1.0,-1.0,70.0,2,,,,,,,,,,,,,0,0,0,1,17.0,0,0.0,0.0,0.0,2,50.0,40.0,0.8,27.0,0.0,1.0,1,42.1875,0,0,0,1
8825,2023,Noah Miller,SS,sa3017512,0,Bench,40,55.0,35.0,40.0,45.0,50.0,,20.0,5.0,0.0,10.0,,1.0,50.0,2,469.0,383.0,2.0,23.0,0.3700959488272921,0.3097356076759061,0.6798315565031982,0.2114882506527415,0.0678851174934725,0.6909090909090909,0.2345415778251599,0.162046908315565,0,0,0,2,19.0,-5,-5.0,-10.0,5.0,1,55.0,45.0,1.5714285714285714,25.472,0.0298315565031982,2.0,0,54.6875,0,0,0,1
8925,2023,Robert Moore,SS,sa3019928,0,Bench,40,55.0,40.0,45.0,60.0,60.0,,25.0,10.0,0.0,15.0,-1.0,1.0,45.0,1,143.0,125.0,3.0,7.0,0.3158111888111888,0.3544475524475524,0.6702587412587412,0.248,0.144,0.5,0.2097902097902098,0.1048951048951049,0,0,0,2,20.0,-5,0.0,-5.0,0.0,3,55.0,60.0,1.375,31.68,-0.0297412587412586,2.0,1,67.1875,0,0,0,1
8363,2023,Roc Riggio,2B,sa3022750,0,Bench,40,40.0,50.0,55.0,40.0,55.0,,10.0,15.0,0.0,15.0,,1.0,55.0,2,,,,,,,,,,,,,0,0,0,1,20.0,0,0.0,0.0,0.0,2,50.0,40.0,0.8,27.0,0.0,1.0,0,42.1875,0,0,0,1
8894,2023,Roderick Arias,SS,sa3019674,0,Bench,40,45.0,50.0,50.0,50.0,60.0,,25.0,30.0,-5.0,15.0,1.0,2.0,60.0,3,140.0,108.0,3.0,10.0,0.3410142857142857,0.3616214285714285,0.7026357142857143,0.1944444444444444,0.1759259259259259,0.6086956521739131,0.3285714285714285,0.2,0,0,0,1,17.0,-5,-15.0,0.0,0.0,1,50.0,50.0,0.9,31.846153846153847,-0.0473642857142857,1.0,1,29.6875,0,0,0,1
8649,2023,Sabin Ceballos,3B,sa3022500,0,Bench,40,40.0,45.0,50.0,40.0,60.0,,10.0,15.0,0.0,25.0,1.0,1.0,70.0,2,,,,,,,,,,,,,0,0,0,1,19.0,0,0.0,0.0,0.0,1,45.0,40.0,0.8888888888888888,25.5,0.0,1.0,1,67.1875,0,0,0,1
8295,2023,Sal Stewart,3B,31505,0,Bench,40,55.0,50.0,60.0,30.0,40.0,,30.0,30.0,-10.0,10.0,-2.0,-1.0,55.0,2,28.0,24.0,0.0,0.0,0.3891428571428571,0.3966071428571428,0.78575,0.2916666666666667,0.1666666666666666,0.8,0.1785714285714285,0.1428571428571428,0,0,0,1,18.0,0,0.0,-5.0,0.0,2,55.0,30.0,1.1,24.0,0.1857499999999999,1.0,1,92.1875,0,0,0,1
9094,2023,Sammy Stafura,SS,sa3022612,0,Bench,40,55.0,40.0,40.0,45.0,45.0,,30.0,20.0,0.0,5.0,-1.0,-1.0,50.0,1,,,,,,,,,,,,,0,0,0,1,17.0,0,0.0,0.0,0.0,1,55.0,45.0,1.375,25.5,0.0,1.0,0,29.6875,0,0,0,1
8319,2023,Starlyn Caba,SS,sa3021070,0,Bench,40,50.0,40.0,40.0,60.0,70.0,,30.0,20.0,0.0,25.0,-1.0,1.0,50.0,1,,,,,,,,,,,,,0,0,0,1,16.0,0,0.0,0.0,0.0,2,50.0,60.0,1.25,30.0,0.0,1.0,1,125.0,0,0,0,1
8489,2023,Tanner Schobel,SS,sa3020009,0,Bench,40,50.0,40.0,45.0,60.0,55.0,,20.0,10.0,0.0,10.0,-1.0,2.0,60.0,1,136.0,114.0,1.0,7.0,0.3082279411764705,0.2624705882352941,0.5706985294117647,0.2368421052631578,0.0614035087719298,0.7307692307692307,0.1911764705882352,0.1397058823529411,0,0,0,2,21.0,0,0.0,0.0,0.0,2,50.0,55.0,1.25,30.7,-0.1793014705882353,1.0,1,54.6875,0,0,0,1
8893,2023,Tyler Callihan,2B,27497,0,Bench,40,55.0,45.0,55.0,30.0,30.0,0.31,20.0,15.0,0.0,0.0,-1.0,-1.0,40.0,2,128.0,117.0,3.0,9.0,0.3310703125,0.4243359375,0.75540625,0.282051282051282,0.1367521367521367,0.5263157894736842,0.1484375,0.078125,0,0,0,2,22.0,-5,0.0,-5.0,0.0,2,55.0,30.0,1.2222222222222223,24.3,0.0054062499999999,0.6666666666666666,0,112.5,0,1,0,0
9183,2023,Victor Acosta,SS,sa3015705,0,Bench,40,40.0,40.0,45.0,60.0,60.0,0.26,20.0,20.0,0.0,15.0,,1.0,60.0,1,165.0,139.0,2.0,5.0,0.3324242424242424,0.3456181818181818,0.6780424242424242,0.237410071942446,0.1223021582733813,0.5675675675675675,0.2242424242424242,0.1272727272727272,0,0,0,1,18.0,0,-5.0,-5.0,0.0,2,40.0,60.0,1.0,31.142857142857142,0.0780424242424242,1.0,1,100.0,0,0,0,1
