prospect_id,data_year,name,position,fangraphs_id,target,target_label,fangraphs_fv,hit_future,game_power_future,raw_power_future,speed_future,fielding_future,versatility_future,pitch_sel_future,bat_ctrl_future,hard_hit_pct,hit_upside,power_upside,speed_upside,fielding_upside,frame_grade,athleticism_grade,arm_grade,levers_encoded,total_pa,total_ab,total_hr,total_sb,avg_obp,avg_slg,batting_avg,isolated_power,bb_k_ratio,k_rate,bb_rate,power_speed_number,played_aaa,played_aa,played_a_plus,highest_level,avg_age,fv_change_1yr,hit_change,power_change,speed_change
8720,2022,Brandon Valenzuela,C,sa3005729,0,Bench,40,45.0,40.0,45.0,30.0,50.0,,,,,15.0,10.0,0.0,10.0,1.0,1.0,60.0,2,443.0,378.0,7.0,4.0,0.40704966139954853273,0.44776297968397291196,0.29894179894179895,0.12962962962962962,0.59,0.22573363431151242,0.13318284424379231,5.090909090909091,0,0,1,3,20,0,0.0,0.0,0.0
9218,2022,Brett Auerbach,2B,sa3014941,0,Bench,40,55.0,35.0,40.0,55.0,45.0,,,,,20.0,5.0,0.0,5.0,-1.0,1.0,45.0,1,,,,,,,,,,,,0.0,0,0,0,1,,0,0.0,0.0,0.0
8852,2022,Carlos D. Rodriguez,CF,sa3005478,0,Bench,40,60.0,30.0,40.0,70.0,60.0,,,,,15.0,10.0,0.0,5.0,-1.0,1.0,50.0,1,,,,,,,,,,,,0.0,0,0,0,1,20,0,0.0,0.0,0.0
8211,2022,Carter Jensen,C,29478,0,Bench,40,40.0,50.0,50.0,30.0,45.0,,,,,20.0,25.0,0.0,15.0,-1.0,-1.0,50.0,2,67.0,57.0,1.0,4.0,0.51205970149253731343,0.69074626865671641791,0.2807017543859649,0.12280701754385964,0.5,0.29850746268656714,0.14925373134328357,1.6,0,0,0,1,17,0,0.0,0.0,0.0
8962,2022,César Prieto,2B,30163,0,Bench,40,60.0,40.0,40.0,50.0,45.0,,,,,10.0,10.0,0.0,15.0,-1.0,,40.0,1,,,,,,,,,,,,0.0,0,0,0,1,22,0,0.0,0.0,0.0
8331,2022,Christian Franklin,CF,sa3017510,0,Bench,40,40.0,45.0,50.0,50.0,50.0,,,,,10.0,10.0,0.0,10.0,,,45.0,2,101.0,76.0,1.0,4.0,0.39588118811881188119,0.19306930693069306931,0.23684210526315788,0.07894736842105263,0.8,0.24752475247524752,0.19801980198019803,1.6,0,0,0,2,21,0,0.0,0.0,0.0
8493,2022,Cooper Kinney,2B,sa3017793,0,Bench,40,55.0,50.0,50.0,40.0,45.0,,,,,30.0,30.0,0.0,15.0,1.0,,50.0,2,47.0,35.0,0.0,2.0,0.50534042553191489362,0.41125531914893617021,0.2857142857142857,0.08571428571428572,1.1111111111111112,0.19148936170212766,0.2127659574468085,0.0,0,0,0,1,18,0,0.0,0.0,0.0
8397,2022,Denzer Guzman,SS,28816,0,Bench,40,50.0,40.0,50.0,40.0,50.0,,,,,30.0,20.0,-5.0,10.0,1.0,1.0,45.0,2,164.0,141.0,3.0,11.0,0.31646951219512195122,0.31173170731707317073,0.2127659574468085,0.14893617021276595,0.8333333333333334,0.14634146341463414,0.12195121951219512,4.714285714285714,0,0,0,1,17,0,0.0,0.0,0.0
8660,2022,Eddinson Paulino,3B,sa3009538,0,Bench,40,45.0,45.0,50.0,50.0,45.0,,,,,15.0,15.0,0.0,15.0,,,60.0,1,133.0,113.0,0.0,5.0,0.47384962406015037594,0.53895488721804511278,0.336283185840708,0.21238938053097345,0.7142857142857143,0.15789473684210525,0.11278195488721804,0.0,0,0,0,1,18,0,0.0,0.0,0.0
9270,2022,Eduardo Garcia,SS,sa3008751,0,Bench,40,35.0,45.0,55.0,40.0,60.0,,,,,5.0,20.0,0.0,15.0,1.0,2.0,60.0,3,192.0,168.0,4.0,3.0,0.38656250000000000000,0.55889062500000000000,0.26785714285714285,0.20238095238095238,0.2909090909090909,0.2864583333333333,0.08333333333333333,3.4285714285714284,0,0,0,2,18,0,0.0,0.0,0.0
