prospect_id,data_year,name,position,fangraphs_id,target,target_label,fangraphs_fv,hit_future,game_power_future,raw_power_future,speed_future,fielding_future,hard_hit_pct,hit_upside,power_upside,speed_upside,fielding_upside,frame_grade,athleticism_grade,arm_grade,levers_encoded,total_pa,total_ab,total_hr,total_sb,avg_obp,avg_slg,avg_ops,batting_avg,isolated_power,bb_k_ratio,k_rate,bb_rate,played_aaa,played_aa,played_a_plus,highest_level,avg_age,fv_change_1yr,hit_change,power_change,speed_change,plus_tool_count,offensive_ceiling,defensive_floor,hit_power_ratio,power_speed_number_v2,age_relative_ops,levels_per_year,has_elite_tool,tool_variance,is_power_slugger,is_contact_hitter,is_balanced_star,is_average_hitter
8928,2023,Christian Cerda,C,sa3015623,0,Bench,40,40.0,40.0,55.0,30.0,45.0,,20.0,20.0,0.0,15.0,,,45.0,2,112.0,88.0,2.0,5.0,0.455625,0.4550089285714285,0.9106339285714284,0.2727272727272727,0.1590909090909091,1.2105263157894737,0.1696428571428571,0.2053571428571428,0,0,0,1,19.0,5,-5.0,0.0,10.0,1,40.0,30.0,1.0,22.142857142857142,0.2606339285714285,1.0,0,29.6875,0,0,0,1
8738,2023,Daiverson Gutierrez,C,sa3021086,0,Bench,40,40.0,55.0,60.0,30.0,50.0,,20.0,30.0,0.0,10.0,-1.0,,60.0,2,,,,,,,,,,,,,0,0,0,1,16.0,0,0.0,0.0,0.0,2,55.0,30.0,0.7272727272727273,25.5,0.0,1.0,1,92.1875,0,0,0,1
8629,2023,Drew Romo,C,27763,0,Bench,40,55.0,35.0,35.0,45.0,55.0,,10.0,5.0,0.0,10.0,1.0,1.0,50.0,1,,,,,,,,,,,,,0,0,0,1,20.0,-10,5.0,-10.0,15.0,2,55.0,45.0,1.5714285714285714,24.0,0.0,1.0,0,68.75,0,0,0,1
8208,2023,Joe Mack,C,sa3017374,0,Bench,40,30.0,45.0,60.0,40.0,55.0,,10.0,25.0,-5.0,15.0,1.0,1.0,60.0,2,183.0,148.0,5.0,0.0,0.3773497267759562,0.3423825136612021,0.7197322404371584,0.2432432432432432,0.1418918918918918,0.7021276595744681,0.2568306010928962,0.180327868852459,0,0,0,2,19.0,0,-15.0,-5.0,0.0,2,45.0,40.0,0.6666666666666666,25.5,0.0697322404371584,2.0,1,81.25,0,0,0,1
8209,2023,Leonardo Bernal,C,sa3015773,0,Bench,40,50.0,40.0,45.0,40.0,55.0,,30.0,20.0,0.0,25.0,,,55.0,2,171.0,156.0,7.0,1.0,0.2547719298245614,0.3523742690058479,0.6071461988304093,0.2564102564102564,0.1987179487179487,0.375,0.1871345029239766,0.0701754385964912,0,0,0,2,18.0,0,0.0,0.0,0.0,1,50.0,40.0,1.25,24.7,-0.1428538011695906,2.0,0,42.1875,0,0,0,1
8566,2023,Pablo Aliendo,C,sa3006220,0,Bench,40,35.0,45.0,55.0,40.0,45.0,,5.0,15.0,0.0,15.0,1.0,1.0,70.0,2,353.0,318.0,7.0,3.0,0.3242464589235127,0.3121501416430594,0.6363966005665722,0.2672955974842767,0.1226415094339622,0.3376623376623376,0.2181303116147308,0.0736543909348441,0,0,1,3,21.0,0,0.0,0.0,0.0,1,45.0,40.0,0.7777777777777778,27.18,-0.1136033994334277,1.5,0,17.1875,0,0,0,1
9024,2023,Ronald Hernandez,C,sa3015738,0,Bench,40,55.0,35.0,45.0,30.0,55.0,,30.0,15.0,0.0,15.0,-1.0,,55.0,2,161.0,140.0,2.0,2.0,0.2702732919254658,0.2527577639751552,0.523031055900621,0.2357142857142857,0.0857142857142857,0.4375,0.1987577639751552,0.0869565217391304,0,0,0,1,18.0,0,5.0,-5.0,0.0,2,55.0,30.0,1.5714285714285714,20.3,-0.0769689440993788,1.0,0,129.6875,0,0,0,1
8173,2023,Samuel Basallo,C,28824,0,Bench,40,40.0,60.0,70.0,20.0,45.0,0.37,20.0,35.0,0.0,25.0,,-1.0,45.0,3,180.0,158.0,6.0,1.0,0.3615,0.4428555555555555,0.8043555555555555,0.2784810126582278,0.1455696202531645,0.4054054054054054,0.2055555555555555,0.0833333333333333,0,0,0,1,17.0,0,0.0,0.0,0.0,2,60.0,20.0,0.6666666666666666,24.685714285714287,0.0543555555555556,1.0,1,204.6875,0,0,0,1
8210,2023,Thayron Liranzo,C,sa3015790,0,Bench,40,40.0,50.0,55.0,30.0,40.0,,20.0,30.0,0.0,10.0,1.0,,45.0,2,171.0,148.0,8.0,0.0,0.3289473684210526,0.4971754385964912,0.8261228070175438,0.2364864864864864,0.25,0.5,0.2456140350877192,0.1228070175438596,0,0,0,1,18.0,0,0.0,0.0,0.0,1,50.0,30.0,0.8,24.0,0.2261228070175438,1.0,0,50.0,0,0,0,1
9382,2023,J.J. D'Orazio,C,sa3008876,0,Bench,35,55.0,45.0,50.0,30.0,50.0,,30.0,25.0,-5.0,10.0,1.0,1.0,50.0,3,310.0,263.0,2.0,0.0,0.3158193548387096,0.3215387096774193,0.637358064516129,0.2205323193916349,0.091254752851711,0.5571428571428572,0.2258064516129032,0.1258064516129032,0,0,0,2,20.0,0,0.0,0.0,0.0,1,55.0,30.0,1.2222222222222223,22.5,-0.0626419354838708,2.0,0,87.5,0,0,0,1
9303,2023,Matthew Wood,C,sa3019924,0,Bench,35,55.0,40.0,40.0,30.0,45.0,,25.0,10.0,0.0,15.0,,,50.0,1,5.0,5.0,0.0,0.0,0.08,0.08,0.16,0.2,0.0,,0.0,0.0,0,0,0,1,21.0,0,0.0,0.0,0.0,1,55.0,30.0,1.375,21.0,-0.59,0.5,0,81.25,0,1,0,0
9363,2023,Ricardo Olivar,C,sa3015234,0,Bench,35,35.0,45.0,55.0,40.0,45.0,,5.0,15.0,-5.0,15.0,,1.0,55.0,1,164.0,138.0,5.0,5.0,0.4014573170731707,0.4767134146341463,0.878170731707317,0.3405797101449275,0.2391304347826087,0.5277777777777778,0.2195121951219512,0.1158536585365853,0,0,0,2,20.0,0,0.0,0.0,0.0,1,45.0,40.0,0.7777777777777778,27.5,0.1781707317073171,2.0,0,17.1875,0,0,0,1
