prospect_id,data_year,name,position,fangraphs_id,target,target_label,fangraphs_fv,fb_future,sl_future,cb_future,ch_future,cmd_future,fb_upside,cmd_upside,velocity_sits_low,velocity_sits_high,velocity_tops,velocity_avg,plus_pitch_count,frame_grade,athleticism_grade,arm_grade,delivery_grade,has_tj_surgery,total_ip,era,whip,k_per_9,bb_per_9,k_bb_ratio,total_k,total_bb,total_hr_allowed,played_aaa,played_aa,played_a_plus,highest_level,avg_age,fv_change_1yr,fb_change,cmd_change,velo_change
8876,2023,Camden Minacci,DH,sa3022728,0,Bench,40,60.0,60.0,,,40.0,0.0,10.0,94.0,96.0,99.0,95.0000000000000000,2,,1.0,,-1.0,0,,,,,,,,,,0,0,0,1,20,0,0.0,0.0,0.0
8739,2023,Carlos Duran,DH,24458,0,Bench,40,60.0,70.0,50.0,45.0,40.0,0.0,10.0,95.0,97.0,99.0,96.0000000000000000,2,-1.0,-1.0,,-1.0,1,49.2,4.2073170731707314,1.3617886178861789,,4.390243902439024,,,24.0,6.0,0,0,1,3,20,0,0.0,0.0,0.0
8803,2023,Carlos Rodriguez,SP,30161,0,Bench,40,45.0,60.0,50.0,60.0,45.0,5.0,15.0,90.0,94.0,95.0,92.0000000000000000,2,-1.0,,,,0,105.8,3.062381852551985,1.0775047258979207,,3.402646502835539,,,40.0,7.0,0,0,1,3,20,0,0.0,0.0,0.0
8339,2023,Carson Palmquist,SP,31612,0,Bench,40,45.0,50.0,,50.0,45.0,0.0,15.0,88.0,92.0,94.0,90.0000000000000000,0,1.0,1.0,,1.0,0,1.0,0.0,2.0,,18.0,,,2.0,0.0,0,0,0,1,21,5,0.0,0.0,0.0
8896,2023,Chayce McDermott,SP,29866,0,Bench,40,60.0,55.0,60.0,30.0,40.0,5.0,10.0,93.0,95.0,97.0,94.0000000000000000,3,1.0,,,-1.0,0,99.0,5.818181818181818,1.4242424242424243,,5.818181818181818,,,64.0,17.0,0,1,1,4,23,0,0.0,-5.0,0.0
8789,2023,Clayton Beeter,DH,27494,0,Bench,40,60.0,60.0,60.0,,40.0,0.0,10.0,94.0,97.0,98.0,95.5000000000000000,3,,-1.0,,2.0,1,72.80000000000001,4.82142857142857,1.5109890109890107,,5.686813186813186,,,46.0,11.0,0,1,0,4,23,-5,0.0,0.0,0.0
8645,2023,Coleman Crow,SP,sa3015142,0,Bench,40,40.0,55.0,55.0,40.0,60.0,0.0,10.0,88.0,92.0,94.0,90.0000000000000000,2,,1.0,,,0,123.8,5.016155088852988,1.3570274636510502,,2.544426494345719,,,35.0,20.0,0,1,0,4,21,0,0.0,5.0,0.0
9215,2023,Connor Thomas,RP,25873,0,Bench,40,30.0,55.0,,45.0,70.0,0.0,0.0,86.0,90.0,92.0,88.0000000000000000,1,,1.0,,2.0,0,132.2,5.582450832072618,1.6036308623298035,,2.7231467473524966,,,40.0,16.0,1,0,0,5,24,0,0.0,0.0,0.0
8382,2023,Cristian Mena,SP,27974,0,Bench,40,45.0,,60.0,45.0,55.0,5.0,30.0,88.0,92.0,94.0,90.0000000000000000,1,1.0,1.0,,1.0,0,102.69999999999999,3.85589094449854,1.343719571567673,,3.3300876338851024,,,38.0,7.0,0,1,1,4,19,5,0.0,0.0,0.0
8868,2023,Dahian  Santos,RP,sa3015282,0,Bench,40,55.0,60.0,,45.0,45.0,15.0,25.0,90.0,93.0,96.0,91.5000000000000000,2,1.0,1.0,,-1.0,0,84.60000000000001,4.574468085106383,1.276595744680851,,4.680851063829786,,,44.0,11.0,0,0,1,3,19,0,0.0,0.0,0.0
8617,2023,David Sandlin,DH,sa3020606,0,Bench,40,55.0,55.0,,,50.0,0.0,20.0,93.0,96.0,98.0,94.5000000000000000,2,2.0,1.0,,-1.0,0,2.0,0.0,0.5,,0.0,,,0.0,0.0,0,0,0,1,21,0,0.0,0.0,0.0
8624,2023,Dom Hamel,RP,30153,0,Bench,40,50.0,60.0,55.0,50.0,45.0,0.0,15.0,91.0,95.0,97.0,93.0000000000000000,2,,1.0,,1.0,0,,,,,,,,,,0,0,0,1,,0,0.0,0.0,0.0
9006,2023,Dylan Ray,SP,sa3020392,0,Bench,40,50.0,50.0,55.0,50.0,50.0,5.0,20.0,90.0,94.0,95.0,92.0000000000000000,1,-1.0,-1.0,,1.0,0,12.5,7.2,1.6,,2.88,,,4.0,5.0,0,0,0,2,21,5,0.0,0.0,0.0
9147,2023,Dylan Smith,DH,30145,0,Bench,40,40.0,55.0,45.0,,60.0,0.0,5.0,92.0,93.0,95.0,92.5000000000000000,1,1.0,-1.0,,,0,87.4,3.8100686498855834,1.1670480549199085,,2.1624713958810067,,,21.0,6.0,0,0,1,3,22,0,-5.0,0.0,1.0
8281,2023,Elmer Rodriguez-Cruz,SP,sa3019459,0,Bench,40,55.0,,50.0,50.0,45.0,15.0,25.0,89.0,92.0,94.0,90.5000000000000000,1,2.0,1.0,,,0,38.1,1.889763779527559,1.2073490813648293,,3.543307086614173,,,15.0,0.0,0,0,0,2,18,5,0.0,0.0,0.0
8561,2023,Emiliano Teodo,DH,sa3015158,0,Bench,40,70.0,,60.0,,30.0,0.0,10.0,97.0,100.0,102.0,98.5000000000000000,2,-1.0,1.0,,-1.0,0,81.30000000000001,3.210332103321033,1.168511685116851,,4.870848708487085,,,44.0,7.0,0,0,0,2,21,0,0.0,-5.0,-1.0
9268,2023,Evan Reifert,DH,sa3014860,0,Bench,40,55.0,70.0,,,30.0,0.0,0.0,94.0,97.0,98.0,95.5000000000000000,2,1.0,1.0,,-1.0,0,35.0,4.885714285714286,1.2857142857142858,,5.142857142857143,,,20.0,2.0,0,1,1,4,23,5,-5.0,0.0,0.0
8922,2023,Frank Mozzicato,DH,sa3018242,0,Bench,40,50.0,55.0,60.0,50.0,50.0,20.0,20.0,88.0,92.0,94.0,90.0000000000000000,2,1.0,1.0,,1.0,0,64.80000000000001,4.583333333333332,1.6358024691358022,,7.083333333333332,,,51.0,6.0,0,0,0,2,19,0,-5.0,-5.0,0.0
8314,2023,Gunnar Hoglund,SP,31318,0,Bench,40,40.0,60.0,,45.0,60.0,0.0,25.0,90.0,94.0,96.0,92.0000000000000000,1,-1.0,,,2.0,1,8.0,0.0,1.0,,1.125,,,1.0,0.0,0,0,0,2,22,-5,-10.0,-10.0,0.0
9364,2023,Hayden Wynja,DH,sa3020464,0,Bench,40,45.0,60.0,,45.0,50.0,10.0,20.0,90.0,92.0,95.0,91.0000000000000000,1,2.0,,,,0,3.1,8.709677419354838,1.9354838709677418,,0.0,,,0.0,1.0,0,0,0,1,23,0,0.0,0.0,0.0
8950,2023,Henry Williams,SP,sa3020901,0,Bench,40,45.0,,60.0,50.0,55.0,10.0,25.0,90.0,92.0,95.0,91.0000000000000000,1,2.0,1.0,,2.0,1,,,,,,,,,,0,0,0,1,20,0,0.0,0.0,0.0
8303,2023,Hunter Barco,SP,33174,0,Bench,40,45.0,55.0,,50.0,60.0,5.0,25.0,89.0,93.0,95.0,91.0000000000000000,1,1.0,,,,0,,,,,,,,,,0,0,0,1,21,0,0.0,0.0,0.0
8914,2023,Ismael Agreda,RP,sa3017010,0,Bench,40,60.0,,55.0,50.0,40.0,0.0,20.0,94.0,97.0,98.0,95.5000000000000000,2,-1.0,2.0,,1.0,0,31.400000000000006,6.305732484076432,1.5286624203821653,,4.872611464968152,,,17.0,5.0,0,0,0,1,18,0,0.0,0.0,0.0
8249,2023,Jackson Ferris,SP,sa3020891,0,Bench,40,50.0,50.0,55.0,55.0,50.0,5.0,30.0,92.0,95.0,96.0,93.5000000000000000,2,1.0,-1.0,,-1.0,0,,,,,,,,,,0,0,0,1,18,0,0.0,0.0,0.0
9313,2023,Jacob Miller,SP,sa3020111,0,Bench,40,45.0,55.0,55.0,55.0,50.0,5.0,30.0,90.0,94.0,96.0,92.0000000000000000,3,,1.0,,1.0,0,5.2,5.1923076923076925,1.346153846153846,,3.4615384615384612,,,2.0,1.0,0,0,0,2,18,0,-5.0,0.0,-1.0
8661,2023,Jagger Haynes,RP,sa3020876,0,Bench,40,55.0,,50.0,50.0,50.0,5.0,20.0,93.0,96.0,97.0,94.5000000000000000,1,1.0,1.0,,1.0,0,,,,,,,,,,0,0,0,1,19,0,0.0,0.0,0.0
8380,2023,Jake Bennett,SP,sa3020737,0,Bench,40,45.0,50.0,,60.0,55.0,0.0,20.0,90.0,93.0,96.0,91.5000000000000000,1,1.0,1.0,,,0,,,,,,,,,,0,0,0,1,21,0,0.0,0.0,0.0
8262,2023,Jake Bloss,SP,33168,0,Bench,40,60.0,50.0,55.0,50.0,45.0,10.0,15.0,92.0,94.0,97.0,93.0000000000000000,2,,,,,0,,,,,,,,,,0,0,0,1,21,0,0.0,0.0,0.0
9108,2023,Jaydenn  Estanista,DH,sa3016230,0,Bench,40,70.0,,50.0,,40.0,15.0,10.0,93.0,97.0,98.0,95.0000000000000000,1,,,,,0,31.1,2.02572347266881,0.9646302250803858,,4.630225080385852,,,16.0,3.0,0,0,0,1,20,0,0.0,0.0,0.0
9050,2023,Joel Díaz,SP,sa3015500,0,Bench,40,45.0,,60.0,50.0,55.0,5.0,30.0,93.0,95.0,96.0,94.0000000000000000,1,1.0,1.0,,,1,53.7,6.033519553072625,1.6201117318435754,,4.189944134078212,,,25.0,7.0,0,0,0,2,18,0,0.0,0.0,0.0
8410,2023,Joe Rock,SP,30016,0,Bench,40,50.0,55.0,,55.0,45.0,5.0,15.0,91.0,94.0,96.0,92.5000000000000000,2,2.0,1.0,,-1.0,0,114.5,4.873362445414847,1.275109170305677,,3.930131004366812,,,50.0,12.0,0,1,1,4,21,0,0.0,0.0,-1.0
8775,2023,Joseph Montalvo,SP,sa3018802,0,Bench,40,45.0,55.0,,55.0,55.0,5.0,20.0,90.0,93.0,95.0,91.5000000000000000,2,,1.0,,2.0,0,22.400000000000002,2.4107142857142856,1.1160714285714284,,1.2053571428571428,,,3.0,1.0,0,0,0,1,20,0,0.0,0.0,0.0
8717,2023,Josh Stephan,SP,sa3015286,0,Bench,40,40.0,60.0,,55.0,60.0,0.0,5.0,90.0,92.0,94.0,91.0000000000000000,2,,1.0,,1.0,0,,,,,,,,,,0,0,0,1,20,0,0.0,0.0,0.0
8727,2023,Juan Nuñez,SP,sa3015464,0,Bench,40,50.0,60.0,,50.0,50.0,0.0,20.0,93.0,95.0,96.0,94.0000000000000000,1,,1.0,,1.0,0,49.4,3.6437246963562755,1.3562753036437247,,4.372469635627531,,,24.0,4.0,0,0,0,2,21,0,0.0,0.0,0.0
8613,2023,Karson Milbrandt,RP,sa3020659,0,Bench,40,55.0,,55.0,45.0,45.0,10.0,25.0,91.0,94.0,97.0,92.5000000000000000,2,1.0,,,-1.0,0,2.0,9.0,1.5,,4.5,,,1.0,0.0,0,0,0,2,18,5,0.0,0.0,0.0
9252,2023,Kiefer Lord,DH,sa3023135,0,Bench,40,65.0,,60.0,,45.0,15.0,15.0,93.0,95.0,97.0,94.0000000000000000,2,2.0,1.0,,-1.0,0,,,,,,,,,,0,0,0,1,20,0,0.0,0.0,0.0
8707,2023,Ky Bush,SP,29823,0,Bench,40,40.0,60.0,55.0,50.0,50.0,0.0,20.0,92.0,93.0,96.0,92.5000000000000000,2,1.0,,,1.0,0,100.2,3.772455089820359,1.217564870259481,,2.6047904191616764,,,29.0,14.0,0,1,0,4,22,0,-20.0,10.0,-2.0
9402,2023,Kyle Brnovich,SP,sa3014923,0,Bench,40,40.0,,60.0,50.0,60.0,0.0,5.0,88.0,92.0,94.0,90.0000000000000000,1,,,,,1,,,,,,,,,,0,0,0,1,,0,0.0,0.0,0.0
8790,2023,Liam Simon,DH,sa3020256,0,Bench,40,60.0,60.0,,40.0,40.0,0.0,10.0,95.0,97.0,99.0,96.0000000000000000,2,,,,,0,10.4,2.5961538461538463,1.1538461538461537,,5.1923076923076925,,,6.0,0.0,0,0,0,2,21,0,0.0,0.0,0.0
9336,2023,Logan Workman,SP,sa3017313,0,Bench,40,55.0,,50.0,55.0,50.0,0.0,20.0,93.0,95.0,96.0,94.0000000000000000,2,-1.0,-1.0,,,0,,,,,,,,,,0,0,0,1,23,0,0.0,0.0,0.0
8280,2023,Luinder Avila,SP,24452,0,Bench,40,55.0,,60.0,,50.0,5.0,20.0,92.0,94.0,96.0,93.0000000000000000,2,1.0,1.0,,,0,113.60000000000001,4.595070422535211,1.329225352112676,,3.8820422535211265,,,49.0,10.0,0,0,0,2,20,0,0.0,0.0,0.0
8205,2023,Luis Morales,SP,32227,0,Bench,40,60.0,45.0,55.0,45.0,50.0,5.0,20.0,94.0,98.0,100.0,96.0000000000000000,2,2.0,1.0,,1.0,0,,,,,,,,,,0,0,0,1,19,0,0.0,0.0,0.0
8517,2023,Luis Perales,DH,sa3014677,0,Bench,40,70.0,,55.0,40.0,40.0,10.0,10.0,94.0,96.0,98.0,95.0000000000000000,2,,1.0,,1.0,0,35.2,1.789772727272727,1.1363636363636362,,5.113636363636363,,,20.0,1.0,0,0,0,2,19,5,10.0,0.0,-1.0
9244,2023,Luis R. Rodriguez,DH,sa3017275,0,Bench,40,60.0,,60.0,45.0,50.0,10.0,20.0,92.0,95.0,97.0,93.5000000000000000,2,1.0,1.0,,1.0,0,,,,,,,,,,0,0,0,1,19,0,0.0,0.0,0.0
9002,2023,Luis Serna,SP,sa3016528,0,Bench,40,40.0,50.0,,60.0,60.0,10.0,35.0,90.0,93.0,94.0,91.5000000000000000,1,,,,,0,39.0,2.076923076923077,1.2820512820512822,,3.923076923076923,,,17.0,0.0,0,0,0,1,17,0,0.0,0.0,0.0
8590,2023,Marc Church,DH,26353,0,Bench,40,60.0,,,,40.0,0.0,10.0,94.0,96.0,97.0,95.0000000000000000,1,1.0,,,,0,45.5,4.549450549450549,1.3186813186813187,,2.769230769230769,,,14.0,11.0,0,1,1,4,21,-5,-10.0,-15.0,0.0
8334,2023,Mason Barnett,SP,31741,0,Bench,40,55.0,60.0,50.0,40.0,40.0,0.0,10.0,93.0,96.0,97.0,94.5000000000000000,2,-1.0,,,,0,8.0,0.0,0.125,,1.125,,,1.0,0.0,0,0,0,2,21,5,0.0,0.0,0.0
8844,2023,Mason Black,DH,30171,0,Bench,40,55.0,55.0,,50.0,55.0,5.0,10.0,92.0,95.0,97.0,93.5000000000000000,2,1.0,-1.0,,-1.0,0,109.20000000000002,3.296703296703296,1.1996336996336994,,2.9670329670329667,,,36.0,12.0,0,0,1,3,22,0,0.0,15.0,-1.0
8320,2023,McCade Brown,SP,30004,0,Bench,40,55.0,55.0,60.0,,40.0,0.0,10.0,92.0,96.0,97.0,94.0000000000000000,3,,,,,0,88.50000000000001,5.288135593220338,1.2768361581920902,,2.338983050847457,,,23.0,10.0,0,0,0,2,21,0,0.0,-10.0,0.0
8713,2023,Michael Arias,RP,sa3017036,0,Bench,40,60.0,45.0,,55.0,50.0,0.0,20.0,94.0,97.0,98.0,95.5000000000000000,2,1.0,,,,0,16.299999999999997,4.969325153374234,1.9018404907975464,,12.147239263803684,,,22.0,2.0,0,0,0,2,20,0,0.0,0.0,0.0
9298,2023,Michael Kennedy,SP,sa3021728,0,Bench,40,45.0,50.0,,50.0,55.0,5.0,30.0,88.0,92.0,94.0,90.0000000000000000,0,-1.0,,,1.0,0,,,,,,,,,,0,0,0,1,17,0,0.0,0.0,0.0
8647,2023,Michael Knorr,DH,sa3020872,0,Bench,40,55.0,50.0,45.0,55.0,55.0,5.0,20.0,92.0,95.0,97.0,93.5000000000000000,2,,,,,0,,,,,,,,,,0,0,0,1,22,0,0.0,0.0,0.0
8628,2023,Michael Mercado,RP,23223,0,Bench,40,50.0,50.0,,50.0,50.0,0.0,5.0,93.0,97.0,99.0,95.0000000000000000,0,2.0,,,1.0,0,98.70000000000002,5.106382978723404,1.398176291793313,,3.2826747720364735,,,36.0,17.0,0,1,0,4,23,0,-10.0,0.0,0.0
8702,2023,Michael Morales,SP,sa3017783,0,Bench,40,35.0,,60.0,50.0,55.0,5.0,20.0,88.0,92.0,94.0,90.0000000000000000,1,,-1.0,,1.0,0,115.2,6.171875,1.675347222222222,,3.90625,,,50.0,14.0,0,0,0,2,19,0,-15.0,5.0,0.0
9028,2023,Michael Prosecky,SP,sa3020526,0,Bench,40,50.0,50.0,60.0,45.0,45.0,5.0,15.0,90.0,93.0,95.0,91.5000000000000000,1,1.0,,,1.0,0,1.0,0.0,0.0,,0.0,,,0.0,0.0,0,0,0,1,21,0,0.0,0.0,0.0
8330,2023,Mitch Bratt,SP,sa3017719,0,Bench,40,50.0,55.0,,50.0,55.0,5.0,20.0,89.0,91.0,94.0,90.0000000000000000,1,1.0,1.0,,1.0,0,79.5,2.490566037735849,1.1823899371069182,,3.169811320754717,,,28.0,4.0,0,0,0,2,18,0,0.0,10.0,-2.0
8533,2023,Nick Frasso,SP,sa3014492,0,Bench,40,55.0,50.0,,60.0,50.0,5.0,10.0,94.0,96.0,98.0,95.0000000000000000,2,1.0,,,2.0,1,51.900000000000006,1.9075144508670518,0.9633911368015413,,2.9479768786127165,,,17.0,2.0,0,1,1,4,23,0,0.0,0.0,3.0
9264,2023,Patrick Monteverde,SP,29564,0,Bench,40,40.0,,50.0,55.0,60.0,0.0,5.0,87.0,90.0,92.0,88.5000000000000000,1,,,,2.0,0,107.10000000000001,3.277310924369748,1.2231559290382819,,2.6890756302521006,,,32.0,13.0,0,1,1,4,24,0,0.0,0.0,0.0
8932,2023,Peyton Pallette,DH,sa3020742,0,Bench,40,55.0,60.0,70.0,50.0,45.0,10.0,15.0,93.0,95.0,98.0,94.0000000000000000,3,1.0,2.0,,,1,,,,,,,,,,0,0,0,1,21,0,0.0,0.0,0.0
9266,2023,Po-Yu Chen,SP,sa3014699,0,Bench,40,35.0,45.0,45.0,,60.0,5.0,25.0,91.0,92.0,93.0,91.5000000000000000,0,,1.0,,,0,95.30000000000001,4.721930745015739,1.3011542497376705,,3.3997901364113323,,,36.0,8.0,0,0,0,2,20,0,-5.0,0.0,0.0
9315,2023,Raimon Gomez,DH,sa3017645,0,Bench,40,60.0,55.0,,50.0,40.0,0.0,10.0,94.0,96.0,99.0,95.0000000000000000,2,-2.0,1.0,,-1.0,0,45.10000000000001,3.9911308203991123,1.3968957871396892,,3.9911308203991123,,,20.0,1.0,0,0,0,2,20,5,0.0,0.0,-1.0
8581,2023,Reggie Crawford,DH,sa3020457,0,Bench,40,70.0,60.0,,,40.0,0.0,10.0,95.0,99.0,102.0,97.0000000000000000,2,1.0,2.0,,-2.0,1,,,,,,,9.0,,,0,0,0,1,21,0,0.0,5.0,0.0
9431,2023,Ricardo Yan,SP,sa3016056,0,Bench,40,50.0,60.0,,55.0,50.0,15.0,20.0,88.0,92.0,94.0,90.0000000000000000,2,2.0,1.0,,1.0,0,23.3,3.8626609442060085,1.2446351931330473,,4.63519313304721,,,12.0,1.0,0,0,0,1,19,0,0.0,0.0,0.0
9124,2023,Riley Martin,DH,sa3017601,0,Bench,40,55.0,70.0,,,40.0,0.0,0.0,93.0,94.0,96.0,93.5000000000000000,2,,,,1.0,0,80.1,3.4831460674157304,1.2359550561797754,,4.831460674157304,,,43.0,4.0,0,0,1,3,24,0,0.0,0.0,0.0
8219,2023,Robby Snelling,SP,sa3020707,0,Bench,40,50.0,50.0,,45.0,50.0,5.0,30.0,92.0,94.0,96.0,93.0000000000000000,0,1.0,1.0,,-2.0,0,,,,,,,,,,0,0,0,1,18,0,0.0,0.0,0.0
9376,2023,Ronan Kopp,DH,sa3017751,0,Bench,40,60.0,60.0,,40.0,35.0,0.0,15.0,94.0,97.0,99.0,95.5000000000000000,2,1.0,-1.0,,-1.0,0,59.300000000000004,2.883642495784148,1.3827993254637436,,6.526138279932546,,,43.0,3.0,0,0,1,3,19,0,0.0,5.0,0.0
8826,2023,Royber Salinas,RP,sa3009243,0,Bench,40,70.0,60.0,60.0,50.0,40.0,0.0,10.0,93.0,95.0,98.0,94.0000000000000000,3,-2.0,-2.0,,-1.0,0,,,,,,,,,,0,0,0,1,,0,0.0,5.0,0.0
8549,2023,Santiago Suarez,SP,sa3019386,0,Bench,40,45.0,,55.0,60.0,60.0,5.0,35.0,90.0,94.0,96.0,92.0000000000000000,2,-1.0,1.0,,1.0,0,38.300000000000004,2.3498694516971277,1.0966057441253263,,1.4099216710182767,,,6.0,1.0,0,0,0,1,17,0,0.0,0.0,0.0
8716,2023,Sean Sullivan,RP,sa3018185,0,Bench,40,50.0,55.0,,45.0,55.0,5.0,20.0,87.0,94.0,95.0,90.5000000000000000,1,,,,1.0,0,,,,,,,,,,0,0,0,1,19,0,0.0,0.0,0.0
8603,2023,Seth Johnson,DH,26020,0,Bench,40,60.0,60.0,55.0,45.0,45.0,0.0,15.0,92.0,97.0,99.0,94.5000000000000000,3,,1.0,,1.0,1,,,,,,,,,,0,0,0,1,23,0,0.0,-5.0,0.0
8960,2023,Seth Keener,DH,sa3022949,0,Bench,40,55.0,70.0,,45.0,45.0,10.0,15.0,92.0,95.0,97.0,93.5000000000000000,2,1.0,1.0,,-1.0,0,,,,,,,,,,0,0,0,1,20,0,0.0,0.0,0.0
9392,2023,Spencer Miles,DH,sa3020475,0,Bench,40,60.0,55.0,,50.0,40.0,0.0,10.0,95.0,98.0,99.0,96.5000000000000000,2,2.0,1.0,,1.0,0,7.1,3.802816901408451,1.267605633802817,,3.802816901408451,,,3.0,1.0,0,0,0,2,21,0,0.0,0.0,0.0
8513,2023,Steven Zobac,SP,sa3020875,0,Bench,40,45.0,55.0,,50.0,60.0,0.0,25.0,92.0,94.0,95.0,93.0000000000000000,1,1.0,,,1.0,0,,,,,,,,,,0,0,0,1,21,0,0.0,0.0,0.0
9231,2023,T.J. Nichols,RP,sa3023039,0,Bench,40,55.0,60.0,,45.0,45.0,5.0,15.0,94.0,96.0,99.0,95.0000000000000000,2,1.0,,,-1.0,0,,,,,,,,,,0,0,0,1,20,0,0.0,0.0,0.0
8384,2023,Trevor McDonald,SP,26448,0,Bench,40,45.0,,60.0,45.0,50.0,0.0,20.0,93.0,95.0,96.0,94.0000000000000000,1,1.0,1.0,,,0,99.0,2.3636363636363638,1.2828282828282829,,3.8181818181818183,,,42.0,4.0,0,0,1,3,21,5,-5.0,0.0,1.0
8721,2023,Victor Lizarraga,SP,sa3015220,0,Bench,40,40.0,50.0,50.0,50.0,55.0,10.0,30.0,90.0,93.0,95.0,91.5000000000000000,0,,,,,0,91.3,3.548740416210296,1.3253012048192772,,3.3515881708652793,,,34.0,5.0,0,0,0,2,18,0,0.0,0.0,0.0
8503,2023,Walbert Urena,DH,sa3018298,0,Bench,40,70.0,,55.0,55.0,30.0,10.0,10.0,94.0,97.0,100.0,95.5000000000000000,3,,1.0,,-2.0,0,35.7,4.033613445378151,1.5966386554621848,,8.067226890756302,,,32.0,2.0,0,0,0,1,18,0,0.0,-5.0,0.0
8744,2023,Wen-Hui Pan,DH,sa3020878,0,Bench,40,70.0,,40.0,,40.0,10.0,10.0,94.0,98.0,99.0,96.0000000000000000,1,-1.0,,,-1.0,0,,,,,,,,,,0,0,0,1,19,0,0.0,0.0,0.0
9263,2023,Will Dion,SP,sa3017850,0,Bench,40,45.0,50.0,55.0,50.0,50.0,10.0,20.0,87.0,89.0,91.0,88.0000000000000000,1,,,,2.0,0,123.80000000000001,2.180936995153473,1.0420032310177705,,2.47172859450727,,,34.0,9.0,0,0,1,3,22,0,0.0,0.0,0.0
9414,2023,William Kempner,DH,sa3020527,0,Bench,40,55.0,60.0,,,55.0,0.0,20.0,93.0,96.0,97.0,94.5000000000000000,2,,,,,0,8.3,5.421686746987952,1.9277108433734937,,6.506024096385541,,,6.0,1.0,0,0,0,2,21,5,0.0,0.0,0.0
8366,2023,Winston Santos,SP,sa3015952,0,Bench,40,50.0,50.0,,55.0,55.0,0.0,20.0,93.0,96.0,97.0,94.5000000000000000,1,,,,,0,106.0,3.5660377358490565,1.1226415094339623,,2.547169811320755,,,30.0,8.0,0,0,0,2,20,0,0.0,0.0,1.0
8722,2023,Yilber Díaz,DH,29271,0,Bench,40,65.0,,60.0,,40.0,5.0,10.0,95.0,96.0,97.0,95.5000000000000000,2,,1.0,,,0,75.10000000000001,4.194407456724367,1.251664447403462,,4.55392809587217,,,38.0,5.0,0,0,1,3,21,0,0.0,0.0,0.0
8464,2023,Yoniel Curet,SP,sa3015446,0,Bench,40,60.0,,60.0,40.0,40.0,5.0,10.0,94.0,97.0,98.0,95.5000000000000000,2,1.0,1.0,,1.0,0,40.599999999999994,2.2167487684729066,1.305418719211823,,6.206896551724139,,,28.0,3.0,0,0,0,2,19,5,10.0,-10.0,2.0
8888,2023,Yordanny Monegro,DH,sa3015476,0,Bench,40,50.0,,55.0,50.0,50.0,10.0,20.0,91.0,94.0,95.0,92.5000000000000000,1,2.0,1.0,,1.0,0,25.2,7.5,1.9047619047619049,,5.0,,,14.0,7.0,0,0,0,1,19,0,0.0,0.0,0.0
8842,2023,Yu-Min Lin,SP,sa3019278,0,Bench,40,40.0,40.0,,60.0,60.0,10.0,25.0,87.0,91.0,93.0,89.0000000000000000,1,1.0,1.0,,1.0,0,54.00000000000001,2.833333333333333,1.148148148148148,,3.666666666666666,,,22.0,2.0,0,0,0,2,18,0,0.0,0.0,0.0
8788,2023,Zac Leigh,DH,sa3017873,0,Bench,40,60.0,60.0,,40.0,40.0,0.0,10.0,91.0,95.0,98.0,93.0000000000000000,2,1.0,1.0,,,0,31.4,3.1528662420382165,1.2420382165605095,,4.585987261146497,,,16.0,3.0,0,1,1,4,24,0,10.0,-5.0,0.0
9284,2023,Adrian Rodriguez,DH,sa3015385,0,Bench,35,60.0,60.0,,,30.0,0.0,10.0,96.0,99.0,100.0,97.5000000000000000,2,2.0,-1.0,,-1.0,0,26.799999999999997,3.3582089552238807,1.1567164179104479,,4.365671641791045,,,13.0,1.0,0,0,0,2,21,0,0.0,0.0,0.0
9421,2023,Alexander Alberto,DH,sa3015986,0,Bench,35,55.0,45.0,50.0,,40.0,25.0,10.0,90.0,92.0,95.0,91.0000000000000000,1,2.0,,,,0,34.7,6.7435158501440915,1.6714697406340056,,5.706051873198847,,,22.0,1.0,0,0,0,1,20,0,5.0,0.0,0.0
9216,2023,Alex Hoppe,DH,sa3020836,0,Bench,35,60.0,55.0,,,40.0,0.0,10.0,92.0,95.0,97.0,93.5000000000000000,2,1.0,,,-1.0,0,,,,,,,,,,0,0,0,1,23,0,0.0,0.0,0.0
8442,2023,Alimber Santa,RP,sa3015478,0,Bench,35,60.0,50.0,55.0,40.0,40.0,5.0,10.0,93.0,95.0,97.0,94.0000000000000000,2,,1.0,,-1.0,0,2.0,13.5,3.0,,9.0,,,2.0,0.0,0,0,0,2,19,0,0.0,0.0,0.0
8715,2023,Andrew Baker,DH,sa3017196,0,Bench,35,60.0,,60.0,,35.0,0.0,5.0,97.0,98.0,101.0,97.5000000000000000,2,1.0,1.0,,-1.0,0,52.7,4.098671726755218,1.385199240986717,,4.952561669829222,,,29.0,5.0,0,1,1,4,22,0,0.0,0.0,0.0
8407,2023,Andrew Morris,SP,sa3020569,0,Bench,35,45.0,60.0,50.0,45.0,50.0,5.0,20.0,92.0,94.0,95.0,93.0000000000000000,1,,,,,0,1.0,0.0,0.0,,0.0,,,0.0,0.0,0,0,0,1,20,0,0.0,0.0,0.0
8998,2023,Andrew Taylor,RP,sa3020873,0,Bench,35,60.0,45.0,45.0,45.0,50.0,0.0,20.0,90.0,93.0,94.0,91.5000000000000000,1,,,,,0,,,,,,,,,,0,0,0,1,20,0,0.0,0.0,0.0
8553,2023,Ashton Izzi,SP,sa3022230,0,Bench,35,50.0,,55.0,,50.0,10.0,30.0,90.0,92.0,96.0,91.0000000000000000,1,1.0,1.0,,1.0,0,,,,,,,,,,0,0,0,1,18,0,0.0,0.0,0.0
