prospect_id,data_year,name,position,fangraphs_id,target,target_label,fangraphs_fv,hit_future,game_power_future,raw_power_future,speed_future,fielding_future,hard_hit_pct,hit_upside,power_upside,speed_upside,fielding_upside,frame_grade,athleticism_grade,arm_grade,levers_encoded,total_pa,total_ab,total_hr,total_sb,avg_obp,avg_slg,avg_ops,batting_avg,isolated_power,bb_k_ratio,k_rate,bb_rate,played_aaa,played_aa,played_a_plus,highest_level,avg_age,fv_change_1yr,hit_change,power_change,speed_change,plus_tool_count,offensive_ceiling,defensive_floor,hit_power_ratio,power_speed_number_v2,age_relative_ops,levels_per_year,has_elite_tool,tool_variance,is_power_slugger,is_contact_hitter,is_balanced_star,is_average_hitter
9131,2022,Jay Allen II,CF,sa3017403,0,Bench,40,40.0,55.0,60.0,55.0,50.0,,20.0,35.0,0.0,10.0,1.0,1.0,50.0,2,75.0,61.0,3.0,14.0,0.4692,0.6077466666666665,1.0769466666666667,0.3278688524590163,0.2295081967213114,0.6666666666666666,0.16,0.1066666666666666,0,0,0,1,18.0,0,0.0,0.0,0.0,3,55.0,50.0,0.7272727272727273,34.976470588235294,0.4769466666666667,1.0,1,37.5,0,0,1,0
8898,2022,Jorge Barrosa,CF,23968,0,Bench,40,60.0,30.0,35.0,55.0,45.0,,25.0,10.0,0.0,5.0,-1.0,,45.0,1,435.0,389.0,7.0,29.0,0.3414919540229885,0.4211977011494252,0.7626896551724137,0.2853470437017995,0.1362467866323907,0.3670886075949367,0.1816091954022988,0.0666666666666666,0,0,1,3,20.0,0,0.0,0.0,0.0,2,60.0,45.0,2.0,30.01111111111112,0.0626896551724138,3.0,1,131.25,0,0,0,1
8637,2022,Joshua Baez,RF,sa3017022,0,Bench,40,40.0,60.0,70.0,40.0,50.0,,20.0,35.0,-10.0,10.0,2.0,1.0,55.0,3,95.0,76.0,2.0,5.0,0.2769684210526315,0.2907684210526315,0.5677368421052631,0.1578947368421052,0.1447368421052631,0.5,0.2947368421052631,0.1473684210526315,0,0,0,1,18.0,0,0.0,0.0,0.0,2,60.0,40.0,0.6666666666666666,31.142857142857142,-0.0322631578947367,1.0,1,68.75,0,0,0,1
8492,2022,Kahlil Watson,CF,sa3017513,0,Bench,40,40.0,60.0,60.0,60.0,45.0,,20.0,35.0,0.0,15.0,,2.0,45.0,1,42.0,33.0,0.0,4.0,0.4628095238095238,0.4199761904761904,0.8827857142857142,0.3939393939393939,0.2121212121212121,1.1428571428571428,0.1666666666666666,0.1904761904761904,0,0,0,1,18.0,0,0.0,0.0,0.0,3,60.0,45.0,0.6666666666666666,36.0,0.2827857142857143,1.0,1,79.6875,0,0,1,0
9059,2022,Kala'i Rosario,RF,sa3015199,0,Bench,40,40.0,55.0,60.0,40.0,50.0,,10.0,30.0,-5.0,20.0,,,55.0,2,208.0,188.0,5.0,4.0,0.3502259615384615,0.4786490384615384,0.828875,0.2765957446808511,0.175531914893617,0.2878787878787879,0.3173076923076923,0.0913461538461538,0,0,0,1,18.0,0,0.0,0.0,0.0,2,55.0,40.0,0.7272727272727273,30.27777777777778,0.228875,1.0,1,42.1875,0,0,0,1
8375,2022,Lazaro Montes,RF,sa3018409,0,Bench,40,45.0,60.0,70.0,50.0,40.0,,25.0,35.0,10.0,20.0,2.0,1.0,60.0,3,,,,,,,,,,,,,0,0,0,1,16.0,0,0.0,0.0,0.0,2,60.0,40.0,0.75,33.0,0.0,1.0,1,54.6875,0,0,0,1
9103,2022,Matthew Lugo,LF,25980,0,Bench,40,45.0,40.0,50.0,55.0,50.0,,15.0,10.0,0.0,5.0,1.0,1.0,55.0,3,469.0,418.0,4.0,15.0,0.2820426439232409,0.3159339019189765,0.5979765458422174,0.2703349282296651,0.0933014354066985,0.4042553191489361,0.2004264392324093,0.0810234541577825,0,0,0,2,20.0,0,0.0,0.0,0.0,1,45.0,50.0,1.125,31.026315789473685,-0.1020234541577824,2.0,0,31.25,0,0,0,1
9441,2022,Reed Trimble,CF,sa3017180,0,Bench,40,40.0,50.0,55.0,60.0,60.0,,10.0,15.0,0.0,15.0,,2.0,55.0,1,94.0,80.0,0.0,3.0,0.3769042553191489,0.2542872340425531,0.6311914893617021,0.2,0.025,0.48,0.2659574468085106,0.1276595744680851,0,0,0,2,21.0,0,0.0,0.0,0.0,3,50.0,60.0,0.8,33.0,-0.1188085106382978,1.0,1,68.75,0,0,0,1
8831,2022,Roberto Campos,RF,sa3014683,0,Bench,40,50.0,55.0,60.0,40.0,50.0,,30.0,30.0,-5.0,10.0,1.0,,50.0,2,155.0,136.0,8.0,3.0,0.2698774193548387,0.454716129032258,0.7245935483870967,0.2279411764705882,0.213235294117647,0.4146341463414634,0.2645161290322581,0.1096774193548387,0,0,0,1,18.0,0,0.0,0.0,0.0,2,55.0,40.0,0.9090909090909092,30.245454545454542,0.1245935483870968,1.0,1,29.6875,0,0,0,1
8385,2022,Ryan Clifford,RF,sa3020126,0,Bench,40,55.0,60.0,60.0,30.0,45.0,,30.0,35.0,-10.0,15.0,1.0,,40.0,2,,,,,,,,,,,,,0,0,0,1,17.0,0,0.0,0.0,0.0,3,60.0,30.0,0.9166666666666666,27.0,0.0,1.0,1,131.25,0,0,0,1
9314,2022,Sammy Siani,RF,sa3010704,0,Bench,40,40.0,45.0,50.0,55.0,50.0,,10.0,15.0,0.0,20.0,-1.0,1.0,40.0,2,258.0,200.0,8.0,9.0,0.355360465116279,0.3991976744186046,0.7545581395348837,0.215,0.175,0.8253968253968254,0.2441860465116279,0.2015503875968992,0,0,0,2,20.0,0,0.0,0.0,0.0,1,45.0,50.0,0.8888888888888888,33.38823529411765,0.0545581395348837,2.0,0,31.25,0,0,0,1
8792,2022,Samuel Zavala,CF,sa3015718,0,Bench,40,60.0,45.0,50.0,50.0,50.0,,35.0,25.0,0.0,20.0,1.0,1.0,60.0,1,235.0,195.0,3.0,11.0,0.3456553191489361,0.4250893617021276,0.7707446808510638,0.2974358974358974,0.1897435897435897,0.8888888888888888,0.1531914893617021,0.1361702127659574,0,0,0,1,16.0,0,0.0,0.0,0.0,1,60.0,50.0,1.3333333333333333,30.38571428571429,0.0207446808510638,1.0,1,29.6875,0,0,0,1
8297,2022,Sterlin Thompson,LF,sa3019999,0,Bench,40,50.0,55.0,55.0,50.0,40.0,,20.0,25.0,0.0,10.0,1.0,,55.0,2,,,,,,,,,,,,,0,0,0,1,20.0,0,0.0,0.0,0.0,2,55.0,40.0,0.9090909090909092,31.5,0.0,1.0,0,29.6875,0,0,0,1
